,eventid,carno,pit_id,lap_number,lap_time,lap_cnt,cautionlap_cnt,pit_oncaution_len,pit_oncaution
852,3,63,4,117,122.55169999999998,20,10,3,1
853,3,63,5,148,73.14069999999992,30,3,149,1
854,3,63,6,164,105.28189999999995,15,11,2,1
855,3,63,7,196,69.8135000000002,31,2,0,0
856,3,77,0,29,54.719299999999976,29,0,0,0
857,3,77,1,48,78.58699999999999,18,2,2,1
858,3,77,2,66,106.61130000000003,17,7,2,1
859,3,77,3,96,111.08800000000065,29,10,2,1
860,3,77,4,117,107.79440000000068,20,9,2,1
861,3,77,5,148,53.85739999999987,30,3,0,0
862,3,77,6,155,63.86090000000149,6,6,6,1
863,3,77,7,164,90.65649999999914,8,4,2,1
864,3,77,8,194,53.59230000000025,29,2,0,0
865,3,88,0,31,73.35279999999989,31,0,0,0
866,3,88,1,50,80.97929999999997,18,4,4,1
867,3,88,2,66,122.60660000000007,15,5,2,1
868,3,88,3,100,122.79780000000028,33,15,7,1
869,3,88,4,117,124.07979999999952,16,6,3,1
870,3,88,5,149,72.53729999999996,31,3,150,1
871,3,88,6,150,104.34749999999985,0,0,151,1
872,3,88,7,152,109.47450000000026,1,1,153,1
873,3,88,8,164,109.86290000000008,11,7,3,1
874,3,88,9,195,70.71300000000156,30,1,0,0
875,3,98,0,31,53.93340000000012,31,0,0,0
876,3,98,1,48,81.6416999999999,16,1,1,1
877,3,98,2,66,109.26789999999983,17,7,2,1
878,3,98,3,96,111.75520000000051,29,10,2,1
879,3,98,4,99,107.97469999999976,2,2,5,1
880,3,98,5,101,97.81999999999971,1,1,7,1
881,3,98,6,138,53.356700000000274,36,8,0,0
882,3,98,7,164,91.10980000000018,25,11,2,1
883,4,1,0,30,64.82069999999999,30,0,0,0
884,4,1,1,55,182.03859999999986,24,2,2,1
885,4,1,2,57,110.3429000000001,1,1,4,1
886,4,1,3,82,95.9989000000005,24,12,1,1
887,4,1,4,112,65.2461000000003,29,1,0,0
888,4,1,5,124,127.67959999999948,11,2,2,1
889,4,1,6,132,87.91889999999967,7,5,1,1
890,4,1,7,168,123.85809999999947,35,11,1,1
891,4,1,8,188,139.3123999999989,19,10,4,1
892,4,2,0,30,64.75679999999988,30,0,0,0
893,4,2,1,55,182.84230000000025,24,2,2,1
894,4,2,2,57,110.64139999999998,1,1,4,1
895,4,2,3,82,97.77760000000035,24,12,1,1
896,4,2,4,113,64.18880000000081,30,1,0,0
897,4,2,5,139,120.87369999999919,25,12,2,1
898,4,2,6,168,127.8833999999988,28,7,1,1
899,4,2,7,184,993.7428999999993,15,6,0,0
900,4,2,8,185,132.84070000000065,0,0,0,0
901,4,3,0,29,66.74260000000004,29,0,0,0
902,4,3,1,55,166.28330000000005,25,2,2,1
903,4,3,2,57,122.76999999999998,1,1,4,1
904,4,3,3,70,128.39539999999988,12,6,4,1
905,4,3,4,72,120.30780000000004,1,1,6,1
906,4,3,5,75,79.98320000000058,2,2,0,0
907,4,3,6,104,63.79319999999916,28,4,0,0
908,4,3,7,139,117.94520000000011,34,12,2,1
909,4,3,8,168,122.20340000000033,28,7,1,1
910,4,4,0,27,66.7355,27,0,0,0
911,4,4,1,55,194.0676000000003,27,3,3,1
912,4,4,2,57,110.16480000000047,1,1,5,1
913,4,5,0,29,54.11189999999988,29,0,0,0
914,4,5,1,55,178.66879999999992,25,2,2,1
915,4,5,2,57,97.88430000000017,1,1,4,1
916,4,5,3,69,110.1255000000001,11,5,3,1
917,4,5,4,82,85.51899999999932,12,6,1,1
918,4,5,5,113,53.0012999999999,30,1,0,0
919,4,5,6,139,105.92889999999989,25,12,2,1
920,4,5,7,168,110.6869999999999,28,7,1,1
921,4,7,0,29,67.30159999999978,29,0,0,0
922,4,7,1,55,169.6941999999999,25,2,2,1
923,4,7,2,57,114.09780000000046,1,1,4,1
924,4,7,3,82,98.66300000000047,24,12,1,1
925,4,7,4,113,64.91029999999955,30,1,0,0
926,4,7,5,139,116.89300000000003,25,12,2,1
927,4,7,6,146,143.5622999999996,6,5,3,1
928,4,7,7,168,146.3877999999986,21,1,1,1
929,4,8,0,31,54.09680000000003,31,0,0,0
930,4,8,1,54,147.35320000000002,22,2,2,1
931,4,8,2,58,64.90869999999995,3,3,6,1
932,4,8,3,69,110.82359999999971,10,4,3,1
933,4,8,4,105,53.296400000000176,35,8,0,0
934,4,8,5,124,119.36959999999999,18,2,2,1
935,4,8,6,166,53.13220000000001,41,16,0,0
936,4,9,0,29,55.488000000000056,29,0,0,0
937,4,10,0,28,53.81309999999985,28,0,0,0
938,4,10,1,55,165.39089999999987,26,2,2,1
939,4,10,2,57,100.35260000000017,1,1,4,1
940,4,10,3,82,88.10620000000017,24,12,1,1
941,4,10,4,113,52.65489999999954,30,1,0,0
942,4,10,5,139,106.54170000000067,25,12,2,1
943,4,10,6,168,112.42289999999957,28,7,1,1
944,4,11,0,27,69.46609999999987,27,0,0,0
945,4,11,1,41,68.08679999999981,13,0,0,0
946,4,11,2,52,155.99530000000004,10,2,2,1
947,4,11,3,54,175.1509000000001,1,1,4,1
948,4,11,4,67,130.27129999999988,12,6,4,1
949,4,11,5,80,111.53630000000067,12,6,2,1
950,4,11,6,98,68.78980000000047,17,0,0,0
951,4,11,7,116,77.22279999999955,17,0,117,1
952,4,11,8,120,126.04940000000079,3,3,121,1
953,4,11,9,128,109.51879999999983,7,5,2,1
954,4,11,10,135,111.23890000000029,6,3,3,1
955,4,11,11,154,67.79910000000018,18,5,0,0
956,4,11,12,164,105.96340000000055,9,4,4,1
957,4,11,13,175,124.55119999999988,10,2,2,1
958,4,12,0,30,53.29179999999997,30,0,0,0
959,4,12,1,55,167.28719999999976,24,2,2,1
960,4,12,2,57,99.84349999999995,1,1,4,1
961,4,12,3,69,109.79379999999992,11,5,3,1
962,4,12,4,105,53.14669999999933,35,8,0,0
963,4,12,5,139,106.70399999999972,33,12,2,1
964,4,12,6,168,112.26569999999992,28,7,1,1
965,4,14,0,28,67.75469999999996,28,0,0,0
966,4,14,1,54,146.34709999999995,25,2,2,1
967,4,14,2,58,78.33820000000014,3,3,6,1
968,4,14,3,82,96.84220000000005,23,11,1,1
969,4,14,4,112,68.34900000000016,29,1,0,0
970,4,14,5,140,78.05769999999939,27,14,4,1
971,4,14,6,146,118.33519999999953,5,4,3,1
972,4,14,7,168,120.07320000000072,21,1,1,1
973,4,15,0,29,55.86459999999988,29,0,0,0
974,4,15,1,55,170.98779999999988,25,2,2,1
975,4,15,2,57,98.26510000000007,1,1,4,1
976,4,15,3,82,87.79939999999988,24,12,1,1
977,4,15,4,114,53.94260000000031,31,1,0,0
978,4,15,5,132,81.19610000000011,17,8,1,1
979,4,15,6,149,62.7482,16,10,0,0
980,4,15,7,169,59.576600000000326,19,3,3,1
981,4,15,8,181,112.86909999999989,11,3,2,1
982,4,16,0,29,52.80919999999992,29,0,0,0
983,4,16,1,55,184.13740000000007,25,3,3,1
984,4,16,2,57,99.4693000000002,1,1,5,1
985,4,16,3,82,83.91820000000007,24,12,1,1
986,4,16,4,114,52.78369999999995,31,1,0,0
987,4,16,5,139,107.07240000000002,24,12,2,1
988,4,16,6,168,112.16090000000077,28,7,1,1
989,4,17,0,24,69.08960000000002,24,0,0,0
990,4,17,1,54,200.6217999999999,29,3,3,1
991,4,17,2,58,80.404,3,3,7,1
992,4,17,3,69,124.8757999999998,10,4,3,1
993,4,17,4,82,95.70880000000034,12,6,1,1
994,4,17,5,111,69.7444000000005,28,1,0,0
995,4,17,6,131,98.90350000000035,19,8,1,1
996,4,17,7,138,110.3831999999993,6,3,2,1
997,4,17,8,141,80.5599000000002,2,2,5,1
998,4,17,9,169,71.17119999999886,27,8,4,1
999,4,17,10,188,138.96309999999903,18,9,4,1
1000,4,18,0,30,68.20370000000003,30,0,0,0
1001,4,18,1,55,190.6302999999998,24,3,3,1
1002,4,18,2,57,110.20649999999978,1,1,5,1
1003,4,18,3,82,99.46050000000014,24,12,1,1
1004,4,18,4,114,66.2440000000006,31,1,0,0
1005,4,18,5,125,150.48649999999998,10,3,3,1
1006,4,18,6,127,128.03409999999985,1,1,5,1
1007,4,18,7,129,77.8716000000004,1,1,0,0
1008,4,18,8,132,83.58180000000084,2,2,2,1
1009,4,18,9,168,123.83079999999973,35,11,1,1
1010,4,19,0,29,68.32510000000002,29,0,0,0
1011,4,19,1,55,168.38360000000011,25,2,2,1
1012,4,19,2,56,191.66219999999976,0,0,3,1
1013,4,19,3,57,171.0636000000004,0,0,4,1
1014,4,19,4,59,104.5329999999999,1,1,6,1
1015,4,19,5,82,98.95460000000003,22,10,1,1
1016,4,19,6,114,66.91920000000027,31,1,0,0
1017,4,19,7,124,129.33240000000023,9,2,2,1
1018,4,19,8,166,64.35130000000026,41,16,167,1
1019,4,20,0,30,53.227499999999964,30,0,0,0
1020,4,20,1,55,149.61419999999998,24,2,2,1
1021,4,20,2,57,102.24010000000044,1,1,4,1
1022,4,20,3,82,87.53790000000026,24,12,1,1
1023,4,20,4,114,52.97739999999976,31,1,0,0
1024,4,20,5,139,106.02689999999984,24,12,2,1
1025,4,20,6,143,83.70930000000044,3,2,144,1
1026,4,20,7,146,109.59519999999975,2,2,147,1
1027,4,20,8,161,54.1900999999998,14,0,0,0
1028,4,20,9,169,58.57309999999961,7,3,3,1
1029,4,21,0,31,53.09299999999985,31,0,0,0
1030,4,21,1,55,161.31860000000006,23,2,2,1
1031,4,21,2,57,100.62419999999975,1,1,4,1
1032,4,21,3,82,86.79879999999957,24,12,1,1
1033,4,21,4,114,52.947799999999916,31,1,0,0
1034,4,21,5,124,117.74699999999939,9,2,2,1
1035,4,21,6,168,112.17469999999958,43,17,1,1
1036,4,21,7,191,52.63879999999881,22,10,0,0
1037,4,22,0,32,80.39649999999983,32,0,0,0
1038,4,22,1,55,195.8804,22,3,3,1
1039,4,22,2,57,107.27439999999979,1,1,5,1
1040,4,22,3,82,95.48350000000028,24,12,1,1
1041,4,22,4,114,64.51590000000033,31,1,0,0
1042,4,22,5,139,116.50480000000061,24,12,2,1
1043,4,22,6,168,122.5617999999995,28,7,1,1
1044,4,24,0,28,65.28679999999986,28,0,0,0
1045,4,24,1,55,186.67360000000008,26,3,3,1
1046,4,24,2,57,109.36819999999989,1,1,5,1
1047,4,24,3,82,94.33149999999932,24,12,1,1
1048,4,24,4,114,65.64489999999932,31,1,0,0
1049,4,26,0,30,52.81209999999987,30,0,0,0
1050,4,26,1,55,148.31140000000005,24,2,2,1
1051,4,26,2,57,102.25690000000031,1,1,4,1
1052,4,26,3,82,87.88879999999972,24,12,1,1
1053,4,26,4,113,52.978799999999865,30,1,0,0
1054,4,26,5,139,107.50200000000041,25,12,2,1
1055,4,26,6,168,112.12389999999868,28,7,1,1
1056,4,27,0,29,55.76499999999987,29,0,0,0
1057,4,27,1,55,166.6859999999997,25,2,2,1
1058,4,27,2,57,100.79790000000003,1,1,4,1
1059,4,27,3,82,86.32639999999992,24,12,1,1
1060,4,27,4,113,53.495200000000295,30,1,0,0
1061,4,27,5,124,117.42010000000028,10,2,2,1
1062,4,27,6,168,112.33569999999963,43,17,1,1
1063,4,28,0,30,53.34979999999996,30,0,0,0
1064,4,28,1,55,158.5612000000001,24,2,2,1
1065,4,28,2,57,101.28420000000006,1,1,4,1
1066,4,28,3,82,89.41550000000007,24,12,1,1
1067,4,28,4,113,52.05839999999989,30,1,0,0
1068,4,29,0,30,52.64429999999993,30,0,0,0
1069,4,29,1,55,144.6854000000003,24,2,2,1
1070,4,29,2,57,103.69440000000031,1,1,4,1
1071,4,29,3,82,88.96159999999963,24,12,1,1
1072,4,29,4,113,52.0663999999997,30,1,0,0
1073,4,29,5,139,107.47609999999986,25,12,2,1
1074,4,29,6,168,112.25460000000021,28,7,1,1
1075,4,40,0,28,125.61650000000009,28,0,0,0
1076,4,40,1,34,54.367300000000114,5,0,0,0
1077,4,40,2,52,153.92869999999994,17,2,2,1
1078,4,40,3,56,77.92310000000043,3,3,6,1
1079,4,40,4,67,149.14199999999983,10,4,3,1
1080,4,40,5,72,107.9380000000001,4,4,8,1
1081,4,40,6,81,112.47019999999975,8,2,2,1
1082,4,40,7,108,262.5721999999996,26,0,0,0
1083,4,40,8,117,129.65400000000045,8,3,3,1
1084,4,40,9,125,104.8756000000003,7,5,1,1
1085,4,40,10,133,112.85319999999956,7,4,3,1
1086,4,40,11,134,317.2909000000009,0,0,4,1
1087,4,44,0,28,131.64280000000008,28,0,0,0
1088,4,44,1,53,205.92380000000003,24,3,3,1
1089,4,44,2,55,112.35040000000026,1,1,5,1
1090,4,44,3,68,138.40440000000035,12,6,4,1
1091,4,44,4,98,77.29939999999988,29,7,0,0
1092,4,50,0,30,67.25790000000006,30,0,0,0
1093,4,50,1,55,196.89620000000014,24,3,3,1
1094,4,50,2,57,110.48779999999988,1,1,5,1
1095,4,63,0,29,71.40829999999983,29,0,0,0
1096,4,63,1,54,151.8831,24,2,2,1
1097,4,63,2,58,83.51909999999998,3,3,6,1
1098,4,63,3,69,132.30229999999983,10,4,3,1
1099,4,63,4,82,95.62920000000031,12,6,1,1
1100,4,63,5,113,99.48359999999957,30,1,0,0
1101,4,63,6,123,135.13450000000012,9,2,2,1
1102,4,63,7,131,97.18079999999918,7,5,1,1
1103,4,63,8,132,94.23880000000099,0,0,2,1
1104,4,63,9,134,54.355099999999766,1,0,0,0
1105,4,63,10,144,128.73010000000068,9,8,3,1
1106,4,63,11,168,75.60170000000107,23,3,3,1
1107,4,63,12,187,144.79399999999987,18,9,4,1
1108,4,77,0,32,153.09379999999987,32,0,0,0
1109,4,77,1,34,57.262100000000146,1,0,0,0
1110,4,83,0,31,54.15910000000008,31,0,0,0
1111,4,83,1,55,185.837,23,3,3,1
1112,4,83,2,57,98.88009999999986,1,1,5,1
1113,4,83,3,82,85.47920000000067,24,12,1,1
1114,4,83,4,108,54.77680000000055,25,1,0,0
1115,4,83,5,124,116.42119999999977,15,2,2,1
1116,4,88,0,30,66.30670000000009,30,0,0,0
1117,4,88,1,55,201.52250000000004,24,3,3,1
1118,4,88,2,57,108.08629999999994,1,1,5,1
1119,4,88,3,82,96.2536,24,12,1,1
1120,4,88,4,113,69.09859999999935,30,1,0,0
1121,4,88,5,139,116.09349999999995,25,13,2,1
1122,4,88,6,168,127.31259999999929,28,7,1,1
1123,4,88,7,170,113.90880000000107,1,1,3,1
1124,4,98,0,29,54.84539999999993,29,0,0,0
1125,4,98,1,55,147.60559999999987,25,2,2,1
