,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
1148,-2,4,18,1,1,0,33,22,0.6666666666666666,0,0,25.178571428571427,25.178571428571427,-11,-11.0,0,0.0,42.433610714285706,4.933898731540758,42.433610714285706,4.933898731540758,42.433610714285706,4.933898731540758,42.433610714285706,4.933898731540758,28,28,56.283500000000004,0,-2,7,-4,0,0
1149,0,4,18,2,1,1,33,20,0.6060606060606061,0,0,21.16,23.28301886792453,-2,-6.5,0,0.0,42.66180833333333,6.052245205150225,42.538932692307704,5.479681128872693,42.58544,5.9417553028040455,42.505228301886795,5.433178734418959,25,23,61.7184,-4,5,-2,0,20,0
1150,-5,4,18,3,1,1,33,20,0.6060606060606061,0,0,20.0,23.163636363636364,0,-4.333333333333333,2,5.5,,,42.538932692307704,5.479681128872693,80.88445,10.481449999999995,43.90083636363636,9.168182186817498,2,25,61.7184,0,0,0,0,0,0
1151,-4,4,18,4,1,1,33,15,0.45454545454545453,0,0,16.2,20.9875,-5,-4.5,-5,2.0,47.70053636363637,13.619648436810477,43.44016507936509,7.810997499357622,127.074924,236.96990542376346,69.89273875,138.17531256287378,25,23,100.4452,-8,-6,-6,10,-7,1
1152,5,4,18,5,1,0,33,11,0.3333333333333333,0,0,16.65625,19.75,-4,-4.4,1,1.75,42.43904827586206,6.940620918840673,43.124595652173916,7.561798571336012,45.863428125,13.869225988659984,63.02722142857142,117.51696783861715,32,30,92.00280000000001,-8,5,-2,-8,1,-8
1153,7,4,18,6,1,1,33,16,0.48484848484848486,0,0,13.818181818181818,19.21951219512195,5,-2.8333333333333335,9,3.2,44.82978000000001,8.255846796519421,43.29177058823529,7.649458100319703,46.122872727272735,8.87037885540111,61.515450406504065,112.27414047169738,11,9,60.5139,-1,-8,6,0,1,-8
1154,-1,4,18,7,1,1,33,23,0.696969696969697,0,0,15.5,19.16,7,-1.4285714285714286,2,3.0,,,43.29177058823529,7.649458100319703,99.3875,17.541200000000003,62.12140320000001,111.49573754802283,2,11,60.5139,7,4,0,1,-2,6
1155,0,4,18,8,1,0,33,22,0.6666666666666666,0,0,22.5,19.212598425196852,-1,-1.375,-8,1.4285714285714286,,,43.29177058823529,7.649458100319703,121.9141,28.572400000000002,63.063020472440954,110.92250717749661,2,2,121.9141,7,4,0,1,-2,6
1156,-21,4,18,9,1,1,33,22,0.6666666666666666,0,0,22.0,19.276923076923076,0,-1.2222222222222223,1,1.375,77.8716,0.0,43.62749708737864,8.333232439874806,103.41646666666666,20.489247957621306,63.99425384615385,109.84656516783002,3,1,67.1402,7,1,0,1,3,0
1157,5,4,18,10,1,1,33,1,0.030303030303030304,1,0,7.361111111111111,16.69277108433735,-21,-3.2,-21,-1.1111111111111112,45.66742173913043,12.839922248611828,43.99986428571429,9.353170399282277,58.24066666666666,22.683281930274845,62.746487951807225,97.80947909139591,36,34,75.4257,0,0,0,0,-1,-11
