,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
1397,5,6,18,4,1,0,7,7,0.21212121212121213,0,0,11.5,10.625,5,1.25,2,1.0,59.6382,6.945699999999999,43.02999206349206,8.043980569449621,59.6382,6.945699999999999,46.444216911764705,15.384615364007773,2,32,59.6382,0,0,0,0,0,0
1399,3,6,19,1,1,0,23,14,0.42424242424242425,0,0,23.0,23.0,-1,-1.0,0,0.0,58.046099999999996,14.6859,43.64581290322581,8.448323888346975,58.046099999999996,14.6859,48.82705277777778,17.56541066981239,2,36,58.046099999999996,0,0,0,0,0,0
1400,5,6,19,2,1,0,23,10,0.30303030303030304,0,0,17.0,20.0,3,1.0,0,0.0,61.61085,6.02685,42.956001562500006,6.979642875657487,61.61085,6.02685,45.70924347826089,13.57526347020035,2,33,61.61085,0,0,0,0,0,0
1401,3,6,19,3,1,0,23,11,0.3333333333333333,0,0,13.5,17.833333333333332,5,2.3333333333333335,2,3.0,60.634,5.0341999999999985,43.26997127659575,7.686860739774437,60.634,5.0341999999999985,47.630402857142855,16.34596340279215,2,36,60.634,0,0,0,0,0,0
1402,-1,6,19,4,1,1,23,12,0.36363636363636365,0,0,14.5,17.0,3,2.5,-2,1.3333333333333333,60.10575,5.093950000000003,42.975137007874025,7.06157628244041,60.10575,5.093950000000003,46.86854154929578,14.887294993923193,2,37,60.10575,0,0,0,0,0,0
1403,10,6,19,5,1,0,23,5,0.15151515151515152,1,0,11.5,15.9,-1,1.8,-4,0.0,,,42.954985526315795,7.119236759573982,104.65039999999999,12.644399999999997,48.159487861271685,17.13658845967676,2,31,104.65039999999999,0,0,0,0,0,0
1405,2,6,20,1,1,0,2,3,0.09090909090909091,1,0,2.0,2.0,0,0.0,0,0.0,64.46039999999999,22.458499999999997,44.0226125,11.319171352089723,64.46039999999999,22.458499999999997,49.052769444444436,18.516993332684372,2,36,64.46039999999999,0,0,0,0,0,0
1406,3,6,20,2,1,0,2,4,0.12121212121212122,1,0,5.0,3.5,2,1.0,0,0.0,59.545500000000004,7.231100000000001,43.0959873015873,8.8286530764305,59.545500000000004,7.231100000000001,45.85407910447761,14.400703962483423,2,31,59.545500000000004,0,0,0,0,0,0
1407,7,6,20,3,1,0,2,12,0.36363636363636365,0,0,9.5,5.5,3,1.6666666666666667,1,1.5,59.58410000000001,6.756400000000003,43.411910989010984,9.389479492934147,59.58410000000001,6.756400000000003,47.992043564356436,17.646587937404714,2,34,59.58410000000001,0,0,0,0,0,0
1408,13,6,20,4,1,0,2,5,0.15151515151515152,1,0,16.0,8.125,7,3.0,4,2.3333333333333335,60.15475000000001,8.080450000000003,43.04285853658536,8.51056305640592,60.15475000000001,8.080450000000003,46.54875263157894,15.791043815287438,2,32,60.15475000000001,0,0,0,0,0,0
1409,3,6,20,5,1,0,2,3,0.09090909090909091,1,0,12.0,8.9,13,5.0,6,3.25,59.90675,7.637950000000004,43.267512582781464,8.803338781336361,59.90675,7.637950000000004,48.286855232558146,17.291115784122045,2,39,59.90675,0,0,0,0,0,0
1411,5,6,21,1,1,0,3,4,0.12121212121212122,1,0,3.5,3.5,1,1.0,0,0.0,64.7105,22.2545,44.063453124999995,11.184271470042885,64.7105,22.2545,49.109497222222224,18.466316213423806,2,36,64.7105,0,0,0,0,0,0
1412,3,6,21,2,1,0,3,21,0.6363636363636364,0,0,7.5,5.5,5,3.0,0,0.0,61.304,7.133099999999999,43.33437049180328,8.964212693128932,61.304,7.133099999999999,46.17396923076923,14.589086205368334,2,29,61.304,0,0,0,0,0,0
1413,4,6,21,3,1,0,3,17,0.5151515151515151,0,0,23.5,11.5,3,3.0,-2,1.0,61.26105,6.677350000000001,43.57862087912088,9.22697155995646,61.26105,6.677350000000001,48.03524257425743,17.15114794826967,2,36,61.26105,0,0,0,0,0,0
1414,3,6,21,4,1,0,3,18,0.5454545454545454,0,0,19.5,13.5,4,3.25,1,1.0,60.98349999999999,7.440999999999999,43.28377560975609,8.37626876334731,60.98349999999999,7.440999999999999,46.690296240601505,15.346063030242687,2,32,60.98349999999999,0,0,0,0,0,0
1415,0,6,21,5,1,1,3,17,0.5151515151515151,0,0,19.5,14.7,3,3.2,-1,0.5,60.33305,7.591750000000001,43.509325196850384,8.573450833878965,60.33305,7.591750000000001,48.26076965517242,16.3974596402522,2,12,60.33305,0,0,0,0,0,0
1416,10,6,21,6,1,1,3,1,0.030303030303030304,1,0,17.0,15.083333333333334,0,2.6666666666666665,-3,-0.2,,,43.3470898089172,8.089986536604613,95.83054999999999,1.469450000000002,48.598533333333336,17.096921778394947,2,35,95.83054999999999,0,0,0,0,0,0
1417,8,6,21,7,1,1,3,2,0.06060606060606061,1,0,1.5,13.142857142857142,10,3.7142857142857144,10,1.5,,,43.3470898089172,8.089986536604613,736.6763500000001,587.4428500000001,49.15452762430939,18.61002762762011,2,0,727.2750500000001,0,0,0,0,0,0
1419,14,6,22,1,1,0,1,16,0.48484848484848486,0,0,1.0,1.0,0,0.0,0,0.0,65.16555,23.075049999999997,44.47333571428571,12.297820122839841,65.16555,23.075049999999997,50.0633,19.533834099710173,2,32,65.16555,0,0,0,0,0,0
1420,15,6,22,2,1,0,1,6,0.18181818181818182,0,0,24.0,12.5,14,7.0,0,0.0,59.29415,7.3182499999999955,43.18429333333334,9.189005055170854,59.29415,7.3182499999999955,46.05984062500001,14.779868152191415,2,32,59.29415,0,0,0,0,0,0
1421,8,6,22,3,1,0,1,14,0.42424242424242425,0,0,14.5,13.166666666666666,15,9.666666666666666,1,7.5,59.1288,7.144500000000004,43.48130561797753,9.654164401553125,59.1288,7.144500000000004,48.14784747474747,17.903611734836815,2,35,59.1288,0,0,0,0,0,0
1422,15,6,22,4,1,0,1,6,0.18181818181818182,0,0,18.0,14.375,8,9.25,-7,2.6666666666666665,58.98755,7.195149999999998,43.11983529411765,8.727359759237478,58.98755,7.195149999999998,46.7291558139535,16.069822888224383,2,30,58.98755,0,0,0,0,0,0
1423,0,6,22,5,1,0,1,16,0.48484848484848486,0,0,13.5,14.2,15,10.4,7,3.75,58.71035,7.191049999999997,43.30617210884353,8.963985799033626,58.71035,7.191049999999997,48.464596428571426,17.56960595600123,2,39,58.71035,0,0,0,0,0,0
1425,-4,6,23,1,1,0,20,26,0.7878787878787878,0,0,19.5,19.5,0,0.0,0,0.0,58.947500000000005,15.228100000000001,43.90404000000001,8.602486439497207,58.947500000000005,15.228100000000001,49.196740000000005,17.748969660400814,2,35,58.947500000000005,0,0,0,0,0,0
1426,0,6,23,2,1,0,20,22,0.6666666666666666,0,0,26.5,23.0,-4,-2.0,0,0.0,61.33275,5.714649999999999,43.09948064516129,7.06835092780895,61.33275,5.714649999999999,45.924365671641795,13.740964246310147,2,32,61.33275,0,0,0,0,0,0
1427,4,6,23,3,1,0,20,16,0.48484848484848486,0,0,23.0,23.0,0,-1.3333333333333333,4,0.0,60.4974,5.1889,43.321968817204294,7.497200238239168,60.4974,5.1889,47.73976249999999,16.32512615304177,2,37,60.4974,0,0,0,0,0,0
1428,3,6,23,4,1,1,20,14,0.42424242424242425,0,0,19.0,22.0,4,0.0,4,1.3333333333333333,60.480050000000006,5.323650000000004,43.04623095238095,6.912824336390155,60.480050000000006,5.323650000000004,46.42202408759125,14.60765939876891,2,33,60.480050000000006,0,0,0,0,0,0
1429,4,6,23,5,1,0,20,10,0.30303030303030304,0,0,15.5,20.7,3,0.6,-1,0.75,,,43.080446308724824,7.215123689726799,68.9888,3.3521,48.257837426900586,16.51828964090122,2,34,68.9888,0,0,0,0,0,0
1430,0,6,23,6,1,1,20,25,0.7575757575757576,0,0,12.5,19.333333333333332,4,1.1666666666666667,1,0.8,59.724000000000004,4.806600000000003,43.228119354838704,7.353196714382092,59.724000000000004,4.806600000000003,48.21165084745763,16.33148251816198,2,6,59.724000000000004,0,0,0,0,0,0
1432,-1,6,24,1,1,1,31,31,0.9393939393939394,0,1,32.0,32.0,2,2.0,0,0.0,55.131,11.0796,47.520880000000005,9.365810493577156,55.131,11.0796,55.533775000000006,18.089898472749233,2,8,55.131,0,0,0,0,0,0
1433,3,6,24,2,1,0,31,24,0.7272727272727273,0,0,31.0,31.5,-1,0.5,0,0.0,,,43.66030571428572,6.232995573464214,101.46000000000001,10.5246,48.4424125,16.26409965046002,2,32,101.46000000000001,0,0,0,0,0,0
1434,2,6,24,3,1,0,31,23,0.696969696969697,0,0,25.5,29.5,3,1.3333333333333333,4,0.5,59.7046,3.6606000000000023,43.08857878787879,5.5754320751037305,59.7046,3.6606000000000023,45.82298591549296,12.933717101385621,2,31,59.7046,0,0,0,0,0,0
1435,0,6,24,4,1,0,31,25,0.7575757575757576,0,0,24.0,28.125,2,1.5,-1,0.0,64.8017,0.0,43.294916842105266,7.082332795695179,60.90385,3.8978499999999983,47.85870188679246,16.457112136897273,2,35,60.90385,0,0,0,0,0,0
1436,-1,6,24,5,1,1,31,23,0.696969696969697,0,0,25.5,27.6,0,1.2,-2,-0.5,61.520849999999996,5.713249999999999,43.07903015873017,6.684281232759007,61.520849999999996,5.713249999999999,47.211636879432625,15.123372646832186,2,35,61.520849999999996,0,0,0,0,0,0
1437,-4,6,24,6,1,1,31,23,0.696969696969697,0,0,22.5,26.75,-1,0.8333333333333334,-1,-0.6,,,43.051536129032264,6.7044297842342235,99.5249,8.316400000000002,48.276521590909084,16.896789058403755,2,35,99.5249,0,0,0,0,0,0
1438,-1,6,24,7,1,1,31,19,0.5757575757575758,0,0,21.0,25.928571428571427,-4,0.14285714285714285,-3,-1.0,,,43.051536129032264,6.7044297842342235,84.85055,14.256950000000003,48.88453072625698,17.45503234281829,2,3,84.85055,0,0,0,0,0,0
1440,-2,6,25,1,1,0,11,17,0.5151515151515151,0,0,10.5,10.5,-1,-1.0,0,0.0,61.8061,18.6737,43.97241612903226,10.238386568869668,61.8061,18.6737,49.220994285714276,18.256208946327472,2,35,61.8061,0,0,0,0,0,0
1441,3,6,25,2,1,0,11,14,0.42424242424242425,0,0,19.5,15.0,-2,-1.5,0,0.0,61.3518,7.2955000000000005,43.157450793650796,8.138021339579527,61.3518,7.2955000000000005,45.947900000000004,14.106430627168036,2,32,61.3518,0,0,0,0,0,0
1442,5,6,25,3,1,0,11,11,0.3333333333333333,0,0,17.5,15.833333333333334,3,0.0,5,2.0,61.0733,6.914300000000001,43.39621075268817,8.599486588756735,61.0733,6.914300000000001,47.80873786407767,16.775074661527693,2,36,61.0733,0,0,0,0,0,0
1443,7,6,25,4,1,0,11,8,0.24242424242424243,0,0,15.0,15.625,5,1.25,2,2.0,59.8279,6.956599999999998,43.085574400000006,7.836975124757296,59.8279,6.956599999999998,46.47517925925926,15.036262894576865,2,32,59.8279,0,0,0,0,0,0
1444,5,6,25,5,1,0,11,5,0.15151515151515152,1,0,12.5,15.0,7,2.4,2,2.0,60.350750000000005,8.017550000000004,43.32580463576159,8.241596746904557,60.350750000000005,8.017550000000004,48.24692093023256,16.733534813609552,2,37,60.350750000000005,0,0,0,0,0,0
1446,-3,6,26,1,1,0,28,28,0.8484848484848485,0,1,29.0,29.0,1,1.0,0,0.0,55.737,12.335500000000003,43.544000000000004,7.2912814270652495,55.737,12.335500000000003,48.96184,17.330270002697592,2,35,55.737,0,0,0,0,0,0
1447,0,6,26,2,1,0,28,23,0.696969696969697,0,0,28.0,28.5,-3,-1.0,0,0.0,61.884499999999996,6.485199999999999,42.94138225806452,6.380370980303428,61.884499999999996,6.485199999999999,45.81656865671642,13.463474947817526,2,32,61.884499999999996,0,0,0,0,0,0
1448,4,6,26,3,1,0,28,17,0.5151515151515151,0,0,24.0,27.0,0,-0.6666666666666666,3,-0.5,60.7949,5.569299999999998,43.25028404255319,7.070114210117618,60.7949,5.569299999999998,47.66005142857143,16.077617792642897,2,38,60.7949,0,0,0,0,0,0
1449,-1,6,26,4,1,1,28,14,0.42424242424242425,0,0,20.0,25.25,4,0.5,4,1.0,59.7269,4.373999999999999,42.94830708661417,6.542751666318623,59.7269,4.373999999999999,46.92864154929578,14.700232491585089,2,37,59.7269,0,0,0,0,0,0
1451,3,6,27,1,1,0,9,5,0.15151515151515152,1,0,8.0,8.0,-2,-2.0,0,0.0,61.991749999999996,19.621750000000002,43.84063125,10.21307158398728,61.991749999999996,19.621750000000002,48.95090555555556,18.11685946459731,2,36,61.991749999999996,0,0,0,0,0,0
1452,5,6,27,2,1,0,9,1,0.030303030303030304,1,0,7.5,7.75,3,0.5,0,0.0,60.3442,6.4338000000000015,42.93664615384616,8.025610566259394,60.3442,6.4338000000000015,45.65528115942029,13.951697460044121,2,33,60.3442,0,0,0,0,0,0
