,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
202,9,1,2,4,1,0,10,1,0.030303030303030304,1,0,4.545454545454546,7.871212121212121,0,-2.25,0,2.3333333333333335,42.04277878787879,4.816449227434992,42.4044393939394,5.3984652452531074,42.04277878787879,4.816449227434992,42.4044393939394,5.3984652452531074,33,33,60.340199999999996,0,0,0,0,0,0
203,3,1,2,5,1,0,10,10,0.30303030303030304,0,0,3.0,7.798507462686567,9,0.0,9,4.0,59.82255000000001,4.672950000000004,42.66441119402986,5.787486505572875,59.82255000000001,4.672950000000004,42.66441119402986,5.787486505572875,2,2,59.82255000000001,0,0,0,0,0,0
204,2,1,2,6,1,1,10,13,0.3939393939393939,0,0,13.0,8.444444444444445,3,0.5,-6,2.0,42.56258666666666,4.5676123790395735,42.65416040268457,5.676642426466745,48.205742105263155,14.224789605929642,43.352550326797385,7.602823626270248,19,19,54.07815,0,0,0,0,0,0
205,-10,1,2,7,1,1,10,15,0.45454545454545453,0,0,11.588235294117647,8.758823529411766,2,0.7142857142857143,-1,1.5,44.61395454545454,10.457252395031327,42.78889625000001,6.145961908429056,56.382070588235294,20.81260952781679,44.65550235294118,10.517521654866355,17,17,90.7861,0,0,0,0,0,0
207,0,1,3,1,1,0,4,5,0.15151515151515152,1,0,3.935483870967742,3.935483870967742,1,1.0,0,0.0,42.92337741935484,7.904836040604825,42.92337741935484,7.904836040604825,42.92337741935484,7.904836040604825,42.92337741935484,7.904836040604825,31,31,64.50285,0,0,0,0,0,0
208,8,1,3,2,1,0,4,5,0.15151515151515152,1,0,4.375,4.158730158730159,0,0.5,0,0.0,42.825834375,5.030118870775407,42.87383174603175,6.603145357936611,42.825834375,5.030118870775407,42.87383174603175,6.603145357936611,32,32,60.5877,0,0,0,0,0,0
209,-4,1,3,3,1,0,4,13,0.3939393939393939,0,0,1.3793103448275863,3.282608695652174,8,3.0,8,3.5,42.31268275862069,5.351519306802699,42.696947826086955,6.241231744571883,42.31268275862069,5.351519306802699,42.696947826086955,6.241231744571883,29,29,60.42045,0,0,0,0,0,0
210,-6,1,3,4,1,0,4,9,0.2727272727272727,0,0,3.033333333333333,3.221311475409836,-4,1.25,-12,-1.6666666666666667,42.14011333333334,5.522922285513552,42.56002131147541,6.077213739517092,42.14011333333334,5.522922285513552,42.56002131147541,6.077213739517092,30,30,60.98325,0,0,0,0,0,0
211,1,1,3,5,1,1,4,3,0.09090909090909091,1,0,3.870967741935484,3.3529411764705883,-6,-0.2,-2,-1.75,42.3938,5.748242329492679,42.52899333333333,6.017519758689806,45.943119354838714,13.659247533930037,43.24548562091504,8.312724223549504,31,31,61.2347,0,0,0,0,0,0
212,-2,1,3,6,1,1,4,4,0.12121212121212122,1,0,4.764705882352941,3.4941176470588236,1,0.0,7,0.0,44.786899999999996,12.355993622088468,42.68326024844721,6.670229592566529,57.16232352941176,23.035960702282278,44.63716941176471,11.519021144448033,17,17,99.2343,0,0,0,0,0,0
214,-2,1,5,1,1,0,27,25,0.7575757575757576,0,0,28.133333333333333,28.133333333333333,-2,-2.0,0,0.0,42.51588999999999,4.257203916449545,42.51588999999999,4.257203916449545,42.51588999999999,4.257203916449545,42.51588999999999,4.257203916449545,30,30,55.05030000000001,0,0,0,0,0,0
215,3,1,5,2,1,0,27,23,0.696969696969697,0,0,26.566666666666666,27.35,-2,-2.0,0,0.0,42.90504,5.928086579248541,42.710465000000006,5.164383532356501,42.90504,5.928086579248541,42.710465000000006,5.164383532356501,30,30,64.2652,0,0,0,0,0,0
216,1,1,5,3,1,0,27,26,0.7878787878787878,0,0,21.866666666666667,25.522222222222222,3,-0.3333333333333333,5,2.5,42.67471999999999,5.6912286605735085,42.698550000000004,5.345797415067695,42.67471999999999,5.6912286605735085,42.698550000000004,5.345797415067695,30,30,63.273849999999996,0,0,0,0,0,0
217,-1,1,5,4,1,0,27,27,0.8181818181818182,0,0,24.357142857142858,25.24576271186441,1,0.0,-2,1.0,42.819167857142865,6.392623712924002,42.72717118644067,5.61212976794199,42.819167857142865,6.392623712924002,42.72717118644067,5.61212976794199,28,28,64.77115,0,0,0,0,0,0
218,-3,1,5,5,1,1,27,26,0.7878787878787878,0,0,24.1,25.013513513513512,-1,-0.2,-2,0.25,42.60409666666667,6.279089790804784,42.70222364864865,5.75378807581581,42.60409666666667,6.279089790804784,42.70222364864865,5.75378807581581,30,30,64.8203,0,0,0,0,0,0
219,-1,1,5,6,1,0,27,23,0.696969696969697,0,0,22.8,24.873417721518987,-3,-0.6666666666666666,-2,-0.2,73.1679,0.0,42.90669127516778,6.250706064696956,73.1734,12.134551972940738,44.63077911392405,9.766075773477182,10,10,67.7496,0,0,0,0,0,0
220,-5,1,5,7,1,1,27,22,0.6666666666666666,0,0,22.833333333333332,24.729411764705883,-1,-0.7142857142857143,2,0.16666666666666666,44.366933333333336,6.127280752140836,42.98986962025317,6.252906848916667,47.1225,8.817543163867512,44.80666529411765,9.723131625732778,12,12,55.79785,0,0,0,0,0,0
222,-7,1,6,1,1,0,25,18,0.5454545454545454,0,0,15.933333333333334,15.933333333333334,-7,-7.0,0,0.0,42.278479999999995,4.497483775653522,42.278479999999995,4.497483775653522,42.278479999999995,4.497483775653522,42.278479999999995,4.497483775653522,30,30,54.9958,0,0,0,0,0,0
223,0,1,6,2,1,0,25,11,0.3333333333333333,0,0,12.151515151515152,13.952380952380953,-7,-7.0,0,0.0,42.82945454545454,5.107916695417794,42.56708571428572,4.834709277642217,42.82945454545454,5.107916695417794,42.56708571428572,4.834709277642217,33,33,61.79520000000001,0,0,0,0,0,0
224,-5,1,6,3,1,0,25,11,0.3333333333333333,0,0,12.419354838709678,13.446808510638299,0,-4.666666666666667,7,3.5,42.268061290322585,5.319270750265546,42.46847127659574,5.001680251731206,42.268061290322585,5.319270750265546,42.46847127659574,5.001680251731206,31,31,61.64515,0,0,0,0,0,0
225,5,1,6,4,1,0,25,6,0.18181818181818182,0,0,12.258064516129032,13.152,-5,-4.75,-5,0.6666666666666666,42.32373870967742,5.340833731319329,42.432577599999995,5.088282762439431,42.32373870967742,5.340833731319329,42.432577599999995,5.088282762439431,31,31,61.73485,0,0,0,0,0,0
226,2,1,6,5,1,1,25,11,0.3333333333333333,0,0,8.785714285714286,12.352941176470589,5,-2.8,10,3.0,42.36740416666667,5.874590010551032,42.42207986577181,5.222995484284508,46.312928571428564,13.434397800631492,43.142707189542485,7.51221094343779,28,28,61.09195,0,0,0,0,0,0
228,1,1,7,1,1,0,15,1,0.030303030303030304,1,0,16.09375,16.09375,-14,-14.0,0,0.0,42.71802187499999,6.27475099295454,42.71802187499999,6.27475099295454,42.71802187499999,6.27475099295454,42.71802187499999,6.27475099295454,32,32,61.1602,0,0,0,0,0,0
229,18,1,7,2,1,0,15,2,0.06060606060606061,1,0,16.78787878787879,16.446153846153845,1,-6.5,0,0.0,42.87236060606061,5.0960209428200205,42.79637846153845,5.707347711085107,42.87236060606061,5.0960209428200205,42.79637846153845,5.707347711085107,33,33,61.363,0,0,0,0,0,0
230,9,1,7,3,1,0,15,20,0.6060606060606061,0,0,15.153846153846153,16.076923076923077,18,1.6666666666666667,17,16.0,42.694746153846154,5.815130506587025,42.76734065934066,5.738533050324404,42.694746153846154,5.815130506587025,42.76734065934066,5.738533050324404,26,26,61.1081,0,0,0,0,0,0
231,-2,1,7,4,1,0,15,29,0.8787878787878788,0,1,28.7,19.206611570247933,9,3.5,-9,7.666666666666667,47.88731,34.91419287921318,44.03675454545455,18.217729764669155,47.88731,34.91419287921318,44.03675454545455,18.217729764669155,30,30,146.83205,0,0,0,0,0,0
232,-2,1,7,5,1,1,15,27,0.8181818181818182,0,0,28.0,21.0,-2,2.4,-11,3.0,42.56483333333333,6.148174202535434,43.793126206896545,16.837716063450596,49.35157419354839,15.653095925272599,45.120698026315786,17.85372684112653,31,31,61.168099999999995,0,0,0,0,0,0
233,-2,1,7,6,1,1,15,25,0.7575757575757576,0,0,26.333333333333332,21.564705882352943,-2,1.6666666666666667,0,2.4,43.919681818181814,8.356412593584336,43.802049999999994,16.38421860813138,54.458933333333334,17.79353183025912,46.10945235294118,18.07716644202001,18,18,69.3326,0,0,0,0,0,0
235,-2,1,8,1,1,0,30,33,1.0,0,1,31.5,31.5,3,3.0,0,0.0,55.0513,7.9099,55.0513,7.9099,55.0513,7.9099,55.0513,7.9099,2,2,55.0513,0,0,0,0,0,0
236,-1,1,8,2,1,0,30,31,0.9393939393939394,0,1,32.6,32.53125,-2,0.5,0,0.0,43.02358666666667,6.142631851019199,43.77531875,6.910904783810759,43.02358666666667,6.142631851019199,43.77531875,6.910904783810759,30,30,65.61645,0,0,0,0,0,0
237,-8,1,8,3,1,0,30,30,0.9090909090909091,0,1,31.258064516129032,31.904761904761905,-1,0.0,1,-2.0,42.749045161290326,5.297238118165079,43.27032698412698,6.191143637031144,42.749045161290326,5.297238118165079,43.27032698412698,6.191143637031144,31,31,61.28175,0,0,0,0,0,0
238,1,1,8,4,1,0,30,22,0.6666666666666666,0,0,28.448275862068964,30.815217391304348,-8,-2.0,-7,-3.6666666666666665,42.26149655172414,5.603943502969214,42.952326086956525,6.030482907800667,42.26149655172414,5.603943502969214,42.952326086956525,6.030482907800667,29,29,61.21035,0,0,0,0,0,0
239,-3,1,8,5,1,0,30,23,0.696969696969697,0,0,26.655172413793103,29.818181818181817,1,-1.4,9,-0.5,42.319055172413805,5.555946367047448,42.80055041322314,5.926386485126908,42.319055172413805,5.555946367047448,42.80055041322314,5.926386485126908,29,29,61.139700000000005,0,0,0,0,0,0
240,-11,1,8,6,1,1,30,20,0.6060606060606061,0,0,23.647058823529413,28.46451612903226,-3,-1.6666666666666667,-4,-1.2,42.22670370370371,5.775911667625164,42.695862162162165,5.9033826459280085,48.716520588235284,15.973342683501665,44.098247096774195,9.454039310736082,34,34,61.10075,0,0,0,0,0,0
241,0,1,8,7,1,1,30,9,0.2727272727272727,0,0,17.333333333333332,27.48235294117647,-11,-3.0,-8,-2.3333333333333335,43.85142727272728,8.52858543968362,42.775806918239,6.1283781878013555,49.74179333333333,13.686151327648284,44.59620705882353,10.02906792134201,15,15,72.02475,0,0,0,0,0,0
243,-2,1,9,1,1,0,11,6,0.18181818181818182,0,0,7.516129032258065,7.516129032258065,-5,-5.0,0,0.0,42.743696774193545,6.858893963055647,42.743696774193545,6.858893963055647,42.743696774193545,6.858893963055647,42.743696774193545,6.858893963055647,31,31,61.589749999999995,0,0,0,0,0,0
244,-2,1,9,2,1,0,11,4,0.12121212121212122,1,0,6.363636363636363,6.921875,-2,-3.5,0,0.0,42.76678181818181,5.178877010976505,42.7556,6.051176345864496,42.76678181818181,5.178877010976505,42.7556,6.051176345864496,33,33,61.211,0,0,0,0,0,0
245,1,1,9,3,1,0,11,2,0.06060606060606061,1,0,4.645161290322581,6.178947368421053,-2,-3.0,0,1.5,42.237706451612894,5.194669453480762,42.58660315789474,5.790731973920006,42.237706451612894,5.194669453480762,42.58660315789474,5.790731973920006,31,31,60.40004999999999,0,0,0,0,0,0
246,1,1,9,4,1,0,11,3,0.09090909090909091,1,0,5.2,5.944,1,-2.0,3,2.0,42.21100666666667,5.22828724114844,42.49646,5.663116370197596,42.21100666666667,5.22828724114844,42.49646,5.663116370197596,30,30,59.97465,0,0,0,0,0,0
248,30,1,10,1,1,0,16,2,0.06060606060606061,1,0,12.09375,12.09375,-14,-14.0,0,0.0,42.52080625,5.980908993515195,42.52080625,5.980908993515195,42.52080625,5.980908993515195,42.52080625,5.980908993515195,32,32,59.17025,0,0,0,0,0,0
249,-1,1,10,2,1,0,16,32,0.9696969696969697,0,1,8.575757575757576,10.307692307692308,30,8.0,0,0.0,42.80259090909091,4.767129479038445,42.66386615384615,5.400730688036628,42.80259090909091,4.767129479038445,42.66386615384615,5.400730688036628,33,33,60.79905,0,0,0,0,0,0
250,0,1,10,3,1,0,16,31,0.9393939393939394,0,1,31.733333333333334,17.073684210526316,-1,5.0,-31,6.5,67.14899666666666,135.76234179460684,50.396012631578934,77.26538589628842,67.14899666666666,135.76234179460684,50.396012631578934,77.26538589628842,30,30,432.06964999999997,0,0,0,0,0,0
251,0,1,10,4,1,0,16,31,0.9393939393939394,0,1,31.0,19.692307692307693,0,3.75,1,4.666666666666667,42.780195454545456,5.972164989004276,48.96397863247863,69.73484796679323,42.780195454545456,5.972164989004276,48.96397863247863,69.73484796679323,22,22,61.1445,0,0,0,0,0,0
252,-1,1,10,5,1,1,16,31,0.9393939393939394,0,1,31.0,21.343065693430656,0,3.0,0,3.5,43.516707142857136,7.479249765323513,48.38182748091603,65.97010696898671,53.099734999999995,18.500986249529376,49.56773868613139,64.84697961441343,20,20,61.489599999999996,0,0,0,0,0,0
253,-1,1,10,6,1,1,16,30,0.9090909090909091,0,1,30.63157894736842,22.474358974358974,-1,2.3333333333333335,-1,2.6,44.321963636363634,9.684042845111252,48.06733098591549,63.43001337888602,55.12544210526317,17.697686116323553,50.24463846153846,61.10988755695052,19,19,71.3164,0,0,0,0,0,0
254,-3,1,10,7,1,1,16,29,0.8787878787878788,0,1,29.2,22.683229813664596,-1,1.8571428571428572,0,2.1666666666666665,,,48.06733098591549,63.43001337888602,82.61735999999999,13.43551584206576,51.25000248447204,60.46142771256714,5,5,90.44184999999999,0,0,0,0,0,0
256,-1,1,11,1,1,0,17,20,0.6060606060606061,0,0,17.466666666666665,17.466666666666665,3,3.0,0,0.0,42.72127666666667,5.861912447639328,42.72127666666667,5.861912447639328,42.72127666666667,5.861912447639328,42.72127666666667,5.861912447639328,30,30,58.94095,0,0,0,0,0,0
257,-7,1,11,2,1,0,17,19,0.5757575757575758,0,0,16.875,17.161290322580644,-1,1.0,0,0.0,42.830634375,4.928505508367202,42.77771935483871,5.40061380782206,42.830634375,4.928505508367202,42.77771935483871,5.40061380782206,32,32,61.119299999999996,0,0,0,0,0,0
258,2,1,11,3,1,0,17,12,0.36363636363636365,0,0,14.78125,16.351063829787233,-7,-1.6666666666666667,-6,-5.0,42.273287499999995,5.217693103443202,42.60599787234043,5.3443944207425,42.273287499999995,5.217693103443202,42.60599787234043,5.3443944207425,32,32,61.636449999999996,0,0,0,0,0,0
259,-2,1,11,4,1,0,17,14,0.42424242424242425,0,0,14.3,15.85483870967742,2,-0.75,9,-0.3333333333333333,42.39321,5.219523740875854,42.554516935483875,5.3152340625596,42.39321,5.219523740875854,42.554516935483875,5.3152340625596,30,30,61.0152,0,0,0,0,0,0
260,5,1,11,5,1,1,17,12,0.36363636363636365,0,0,12.310344827586206,15.183006535947712,-2,-1.0,-4,-1.25,42.332516000000005,5.65853912734939,42.51726845637584,5.375007061760146,46.21081034482759,13.114439337203986,43.24753986928105,7.586142546709669,29,29,60.76275,0,0,0,0,0,0
261,-10,1,11,6,1,1,17,17,0.5151515151515151,0,0,10.0,14.66470588235294,5,0.0,7,0.4,44.67861818181819,11.635830227113788,42.66586125,6.0424981485618545,56.53722352941177,21.631408955675578,44.57650823529411,10.699616837374975,17,17,93.54525000000001,0,0,0,0,0,0
263,11,1,12,1,1,0,3,4,0.12121212121212122,1,0,2.903225806451613,2.903225806451613,1,1.0,0,0.0,42.941883870967736,8.051616151495935,42.941883870967736,8.051616151495935,42.941883870967736,8.051616151495935,42.941883870967736,8.051616151495935,31,31,64.9288,0,0,0,0,0,0
264,-10,1,12,2,1,0,3,15,0.45454545454545453,0,0,1.6129032258064515,2.2580645161290325,11,6.0,0,0.0,42.889083870967724,5.21143566103379,42.91548387096775,6.781923702760334,42.889083870967724,5.21143566103379,42.91548387096775,6.781923702760334,31,31,60.758449999999996,0,0,0,0,0,0
265,-3,1,12,3,1,0,3,5,0.15151515151515152,1,0,6.25,3.617021276595745,-10,0.6666666666666666,-21,-5.5,42.283996875,5.103908114590009,42.700509574468086,6.268522457724263,42.283996875,5.103908114590009,42.700509574468086,6.268522457724263,32,32,60.742050000000006,0,0,0,0,0,0
266,13,1,12,4,1,0,3,2,0.06060606060606061,1,0,6.121212121212121,4.267716535433071,-3,-0.25,7,-1.3333333333333333,42.15738181818182,4.931669555364165,42.559381889763785,5.954870502759286,42.15738181818182,4.931669555364165,42.559381889763785,5.954870502759286,33,33,59.8442,0,0,0,0,0,0
267,-5,1,12,5,1,0,3,15,0.45454545454545453,0,0,4.5,4.271317829457364,13,2.4,16,3.0,60.089650000000006,7.52045,42.83116899224805,6.362247688225077,60.089650000000006,7.52045,42.83116899224805,6.362247688225077,2,2,60.089650000000006,0,0,0,0,0,0
268,0,1,12,6,1,1,3,10,0.30303030303030304,0,0,17.25,6.30718954248366,-5,1.1666666666666667,-18,-1.2,42.103759999999994,4.150102388905604,42.73353020134228,6.117044207310305,46.683825000000006,13.023090964041845,43.435507189542484,7.918069194079823,24,24,54.428200000000004,0,0,0,0,0,0
269,0,1,12,7,1,1,3,10,0.30303030303030304,0,0,14.058823529411764,7.08235294117647,0,1.0,5,-0.16666666666666666,44.6315,10.287394409664676,42.864015625,6.507857038818029,56.81234117647059,20.524964530400215,44.773190588235295,10.707858168638403,17,17,88.5681,0,0,0,0,0,0
271,-7,1,14,1,1,0,23,19,0.5757575757575758,0,0,19.8,19.8,-4,-4.0,0,0.0,42.44204333333333,4.961407840367041,42.44204333333333,4.961407840367041,42.44204333333333,4.961407840367041,42.44204333333333,4.961407840367041,30,30,56.26385,0,0,0,0,0,0
272,6,1,14,2,1,0,23,12,0.36363636363636365,0,0,13.696969696969697,16.603174603174605,-7,-5.5,0,0.0,42.88442121212122,4.941988104651784,42.67376507936508,4.956172073289061,42.88442121212122,4.941988104651784,42.67376507936508,4.956172073289061,33,33,61.36494999999999,0,0,0,0,0,0
273,-2,1,14,3,1,0,23,18,0.5454545454545454,0,0,17.733333333333334,16.967741935483872,6,-1.6666666666666667,13,5.0,42.76851333333334,5.363497317406081,42.70432903225807,5.091321909161265,42.76851333333334,5.363497317406081,42.70432903225807,5.091321909161265,30,30,61.915800000000004,0,0,0,0,0,0
274,-2,1,14,4,1,0,23,16,0.48484848484848486,0,0,18.620689655172413,17.360655737704917,-2,-1.75,-8,0.6666666666666666,42.31763448275863,5.555439255563795,42.612409836065574,5.20799737618934,42.31763448275863,5.555439255563795,42.612409836065574,5.20799737618934,29,29,61.935100000000006,0,0,0,0,0,0
275,2,1,14,5,1,1,23,14,0.42424242424242425,0,0,15.903225806451612,17.065359477124183,-2,-1.8,0,0.5,42.32097407407408,5.205259195708993,42.559599328859065,5.208711139791185,45.85446774193549,12.175013494842812,43.26929738562091,7.304763360913713,31,31,60.1958,0,0,0,0,0,0
276,0,1,14,6,1,1,23,16,0.48484848484848486,0,0,12.352941176470589,16.594117647058823,2,-1.1666666666666667,4,1.2,44.374781818181816,10.155534256374537,42.684393125,5.706742573922117,56.063770588235286,20.822374661004748,44.548744705882356,10.301145986893667,17,17,90.1103,0,0,0,0,0,0
277,4,1,14,7,1,1,23,16,0.48484848484848486,0,0,10.363636363636363,15.880208333333334,0,-1.0,-2,0.6666666666666666,48.57069090909091,14.158644252088196,43.06304385964912,6.741883213090651,69.55985909090909,27.68509030050223,47.414601562499996,15.660265692428256,22,22,107.78335000000001,0,0,0,0,0,0
279,2,1,15,1,1,0,20,31,0.9393939393939394,0,1,28.689655172413794,28.689655172413794,11,11.0,0,0.0,43.25753793103449,5.355613810432215,43.25753793103449,5.355613810432215,43.25753793103449,5.355613810432215,43.25753793103449,5.355613810432215,29,29,57.808899999999994,0,0,0,0,0,0
280,0,1,15,2,1,0,20,33,1.0,0,1,32.18181818181818,29.65,2,6.5,0,0.0,45.60078181818182,9.20741845586957,43.90193,6.7233298031258295,45.60078181818182,9.20741845586957,43.90193,6.7233298031258295,11,11,64.24195,0,0,0,0,0,0
282,-1,1,16,1,1,0,18,21,0.6363636363636364,0,0,21.433333333333334,21.433333333333334,3,3.0,0,0.0,42.73636666666667,5.716338558455831,42.73636666666667,5.716338558455831,42.73636666666667,5.716338558455831,42.73636666666667,5.716338558455831,30,30,58.73465,0,0,0,0,0,0
283,-1,1,16,2,1,0,18,20,0.6060606060606061,0,0,22.838709677419356,22.147540983606557,-1,1.0,0,0.0,42.93446451612903,5.555586284705279,42.837039344262294,5.636088043742102,42.93446451612903,5.555586284705279,42.837039344262294,5.636088043742102,31,31,63.13235,0,0,0,0,0,0
284,0,1,16,3,1,0,18,19,0.5757575757575758,0,0,19.774193548387096,21.347826086956523,-1,0.3333333333333333,0,-2.0,42.59862580645161,5.392711865577511,42.75670434782609,5.5564149216080025,42.59862580645161,5.392711865577511,42.75670434782609,5.5564149216080025,31,31,62.34185,0,0,0,0,0,0
285,-4,1,16,4,1,0,18,19,0.5757575757575758,0,0,17.535714285714285,20.458333333333332,0,0.25,1,-1.0,42.320057142857145,5.822641108909536,42.65482,5.622696373354454,42.320057142857145,5.822641108909536,42.65482,5.622696373354454,28,28,62.5328,0,0,0,0,0,0
286,5,1,16,5,1,1,18,15,0.45454545454545453,0,0,17.21212121212121,19.758169934640524,-4,-0.6,-4,-1.75,42.375889655172415,5.508416149001694,42.600531543624164,5.601725327591806,45.6799303030303,11.858862424325604,43.307294771241835,7.528377301375649,33,33,61.9074,0,0,0,0,0,0
287,-9,1,16,6,1,1,18,20,0.6060606060606061,0,0,14.352941176470589,19.21764705882353,5,0.3333333333333333,9,0.4,44.42936363636364,9.879967245094095,42.72626375,6.012244002684101,56.57128823529411,20.764221412830246,44.63369411764707,10.486091952490359,17,17,90.14699999999999,0,0,0,0,0,0
289,-3,1,17,1,1,0,32,24,0.7272727272727273,0,0,27.066666666666666,27.066666666666666,-8,-8.0,0,0.0,42.3162,3.3578502247717954,42.3162,3.3578502247717954,42.3162,3.3578502247717954,42.3162,3.3578502247717954,30,30,52.281499999999994,0,0,0,0,0,0
290,-1,1,17,2,1,0,32,21,0.6363636363636364,0,0,25.612903225806452,26.327868852459016,-3,-5.5,0,0.0,42.907416129032256,5.728017534500598,42.616654098360655,4.722980918888846,42.907416129032256,5.728017534500598,42.616654098360655,4.722980918888846,31,31,63.622150000000005,0,0,0,0,0,0
291,1,1,17,3,1,0,32,20,0.6060606060606061,0,0,25.35483870967742,26.0,-1,-4.0,2,3.5,42.67295483870968,5.53119871910407,42.635625,5.009972190728708,42.67295483870968,5.53119871910407,42.635625,5.009972190728708,31,31,62.8891,0,0,0,0,0,0
292,4,1,17,4,1,0,32,21,0.6363636363636364,0,0,20.4,24.62295081967213,1,-2.75,2,3.0,42.64115,5.265410622401636,42.63698360655738,5.073977911796955,42.64115,5.265410622401636,42.63698360655738,5.073977911796955,30,30,61.7591,0,0,0,0,0,0
293,-2,1,17,5,1,1,32,25,0.7575757575757576,0,0,21.233333333333334,23.95394736842105,4,-1.4,3,3.0,42.69558846153846,5.607214700470684,42.64727905405405,5.171685261729061,46.325386666666674,12.874382247490123,43.36495789473684,7.452035181884404,30,30,61.531499999999994,0,0,0,0,0,0
294,-5,1,17,6,1,1,32,23,0.696969696969697,0,0,24.75,24.046511627906977,-2,-1.5,-6,1.2,45.31349090909091,11.634537748324604,42.83173396226415,5.892234284121122,61.28058500000001,23.283665741142975,45.4481703488372,12.045583108704776,20,20,97.66385,0,0,0,0,0,0
296,-1,1,18,1,1,0,21,26,0.7878787878787878,0,0,24.233333333333334,24.233333333333334,5,5.0,0,0.0,42.66031,5.2217481632974225,42.66031,5.2217481632974225,42.66031,5.2217481632974225,42.66031,5.2217481632974225,30,30,57.6689,0,0,0,0,0,0
297,0,1,18,2,1,0,21,25,0.7575757575757576,0,0,27.666666666666668,25.95,-1,2.0,0,0.0,43.006196666666675,6.26888439110093,42.83325333333333,5.771714831095598,43.006196666666675,6.26888439110093,42.83325333333333,5.771714831095598,30,30,65.4654,0,0,0,0,0,0
298,-2,1,18,3,1,0,21,25,0.7575757575757576,0,0,27.35483870967742,26.428571428571427,0,1.3333333333333333,1,-2.5,42.81252580645161,5.872008354841981,42.82619230769231,5.806083634595599,42.81252580645161,5.872008354841981,42.82619230769231,5.806083634595599,31,31,64.43355,0,0,0,0,0,0
299,1,1,18,4,1,0,21,23,0.696969696969697,0,0,25.548387096774192,26.204918032786885,-2,0.5,-2,-2.3333333333333335,42.854664516129034,5.930121660643333,42.83342704918033,5.837864411247011,42.854664516129034,5.930121660643333,42.83342704918033,5.837864411247011,31,31,64.4017,0,0,0,0,0,0
300,0,1,18,5,1,1,21,24,0.7272727272727273,0,0,25.25,26.006493506493506,1,0.6,3,-1.0,42.774730769230764,6.207551762649775,42.82311554054055,5.904527945897125,48.75228125,15.535745425035884,44.063318831168836,9.105958550909351,32,32,63.5723,0,0,0,0,0,0
301,-3,1,18,6,1,1,21,24,0.7272727272727273,0,0,23.823529411764707,25.789473684210527,0,0.5,-1,-1.0,45.315563636363635,12.194829498996153,42.99554905660378,6.568100366650809,57.88648823529411,22.41318718650939,45.43755204678363,11.904796867715138,17,17,92.01745,0,0,0,0,0,0
303,10,1,19,1,1,0,14,8,0.24242424242424243,0,0,14.064516129032258,14.064516129032258,-6,-6.0,0,0.0,42.794612903225804,6.642744363576962,42.794612903225804,6.642744363576962,42.794612903225804,6.642744363576962,42.794612903225804,6.642744363576962,31,31,60.8648,0,0,0,0,0,0
304,1,1,19,2,1,0,14,18,0.5454545454545454,0,0,16.0,15.03225806451613,10,2.0,0,0.0,42.964277419354836,5.262084519846317,42.87944516129032,5.9929116128079345,42.964277419354836,5.262084519846317,42.87944516129032,5.9929116128079345,31,31,61.5373,0,0,0,0,0,0
305,-4,1,19,3,1,0,14,19,0.5757575757575758,0,0,16.82758620689655,15.604395604395604,1,1.6666666666666667,-9,3.5,42.528255172413786,5.701458495894211,42.76752747252747,5.903862087251802,42.528255172413786,5.701458495894211,42.76752747252747,5.903862087251802,29,29,62.3108,0,0,0,0,0,0
306,-8,1,19,4,1,0,14,15,0.45454545454545453,0,0,15.379310344827585,15.55,-4,0.25,-5,0.6666666666666666,42.23056896551724,5.4970264178010275,42.637762499999994,5.812702243980598,42.23056896551724,5.4970264178010275,42.637762499999994,5.812702243980598,29,29,60.85515,0,0,0,0,0,0
307,1,1,19,5,1,1,14,7,0.21212121212121213,0,0,11.818181818181818,14.745098039215685,-8,-1.4,-4,-0.5,42.117337931034484,5.458956574633437,42.536471812080535,5.749252991687435,45.58656060606061,12.459625617118322,43.273777777777774,7.839298308753393,33,33,60.663349999999994,0,0,0,0,0,0
308,0,1,19,6,1,1,14,8,0.24242424242424243,0,0,11.823529411764707,14.452941176470588,1,-1.0,9,1.4,44.81818181818182,10.96668085925547,42.693339375,6.275603845976664,57.088217647058826,21.635827808718393,44.655221764705885,10.922249313868045,17,17,94.8302,0,0,0,0,0,0
309,13,1,19,7,1,1,14,8,0.24242424242424243,0,0,10.045454545454545,13.947916666666666,0,-0.8571428571428571,-1,1.0,46.73233333333332,12.955601558742416,42.975129651162796,7.028839180070578,68.44291363636364,28.440636660296402,47.38089479166666,15.991167147049294,22,22,107.27635000000001,0,0,0,0,0,0
311,-7,1,20,1,1,0,1,23,0.696969696969697,0,0,1.3103448275862069,1.3103448275862069,22,22.0,0,0.0,43.09035172413794,8.64482837489921,43.09035172413794,8.64482837489921,43.09035172413794,8.64482837489921,43.09035172413794,8.64482837489921,29,29,65.7535,0,0,0,0,0,0
