,lap2nextpit,caution_laps,pitage,pit_oncaution,carno,eid,lap,stint_len
1802,20.0,14.0,27.0,0.0,18,5,76,47.0
1803,19.0,14.0,28.0,0.0,18,5,77,47.0
1804,18.0,14.0,29.0,0.0,18,5,78,47.0
1805,17.0,14.0,30.0,0.0,18,5,79,47.0
1806,16.0,14.0,31.0,0.0,18,5,80,47.0
1807,15.0,14.0,32.0,0.0,18,5,81,47.0
1808,14.0,14.0,33.0,0.0,18,5,82,47.0
1809,13.0,14.0,34.0,0.0,18,5,83,47.0
1810,12.0,14.0,35.0,0.0,18,5,84,47.0
1811,11.0,14.0,36.0,0.0,18,5,85,47.0
1812,10.0,14.0,37.0,0.0,18,5,86,47.0
1813,9.0,14.0,38.0,0.0,18,5,87,47.0
1814,8.0,14.0,39.0,0.0,18,5,88,47.0
1815,7.0,14.0,40.0,0.0,18,5,89,47.0
1816,6.0,14.0,41.0,0.0,18,5,90,47.0
1817,5.0,14.0,42.0,0.0,18,5,91,47.0
1818,4.0,14.0,43.0,0.0,18,5,92,47.0
1819,3.0,14.0,44.0,0.0,18,5,93,47.0
1820,2.0,14.0,45.0,0.0,18,5,94,47.0
1821,1.0,14.0,46.0,0.0,18,5,95,47.0
1822,33.0,0.0,1.0,0.0,19,5,0,33.0
1823,32.0,0.0,2.0,0.0,19,5,1,33.0
1824,31.0,0.0,3.0,0.0,19,5,2,33.0
1825,30.0,0.0,4.0,0.0,19,5,3,33.0
1826,29.0,0.0,5.0,0.0,19,5,4,33.0
1827,28.0,0.0,6.0,0.0,19,5,5,33.0
1828,27.0,0.0,7.0,0.0,19,5,6,33.0
1829,26.0,0.0,8.0,0.0,19,5,7,33.0
1830,25.0,0.0,9.0,0.0,19,5,8,33.0
1831,24.0,0.0,10.0,0.0,19,5,9,33.0
1832,23.0,0.0,11.0,0.0,19,5,10,33.0
1833,22.0,0.0,12.0,0.0,19,5,11,33.0
1834,21.0,0.0,13.0,0.0,19,5,12,33.0
1835,20.0,0.0,14.0,0.0,19,5,13,33.0
1836,19.0,0.0,15.0,0.0,19,5,14,33.0
1837,18.0,0.0,16.0,0.0,19,5,15,33.0
1838,17.0,0.0,17.0,0.0,19,5,16,33.0
1839,16.0,0.0,18.0,0.0,19,5,17,33.0
1840,15.0,0.0,19.0,0.0,19,5,18,33.0
1841,14.0,0.0,20.0,0.0,19,5,19,33.0
1842,13.0,0.0,21.0,0.0,19,5,20,33.0
1843,12.0,0.0,22.0,0.0,19,5,21,33.0
1844,11.0,0.0,23.0,0.0,19,5,22,33.0
1845,10.0,0.0,24.0,0.0,19,5,23,33.0
1846,9.0,0.0,25.0,0.0,19,5,24,33.0
1847,8.0,0.0,26.0,0.0,19,5,25,33.0
1848,7.0,0.0,27.0,0.0,19,5,26,33.0
1849,6.0,0.0,28.0,0.0,19,5,27,33.0
1850,5.0,0.0,29.0,0.0,19,5,28,33.0
1851,4.0,0.0,30.0,0.0,19,5,29,33.0
1852,3.0,0.0,31.0,0.0,19,5,30,33.0
1853,2.0,0.0,32.0,0.0,19,5,31,33.0
1854,1.0,0.0,33.0,0.0,19,5,32,33.0
1855,36.0,0.0,0.0,1.0,19,5,33,36.0
1856,35.0,0.0,1.0,1.0,19,5,34,36.0
1857,34.0,0.0,2.0,1.0,19,5,35,36.0
1858,33.0,0.0,3.0,1.0,19,5,36,36.0
1859,32.0,0.0,4.0,1.0,19,5,37,36.0
1860,31.0,0.0,5.0,1.0,19,5,38,36.0
1861,30.0,0.0,6.0,1.0,19,5,39,36.0
1862,29.0,0.0,7.0,1.0,19,5,40,36.0
1863,28.0,0.0,8.0,1.0,19,5,41,36.0
1864,27.0,0.0,9.0,1.0,19,5,42,36.0
1865,26.0,0.0,10.0,1.0,19,5,43,36.0
1866,25.0,0.0,11.0,1.0,19,5,44,36.0
1867,24.0,0.0,12.0,1.0,19,5,45,36.0
1868,23.0,1.0,13.0,1.0,19,5,46,36.0
1869,22.0,2.0,14.0,1.0,19,5,47,36.0
1870,21.0,3.0,15.0,1.0,19,5,48,36.0
1871,20.0,4.0,16.0,1.0,19,5,49,36.0
1872,19.0,5.0,17.0,1.0,19,5,50,36.0
1873,18.0,6.0,18.0,1.0,19,5,51,36.0
1874,17.0,7.0,19.0,1.0,19,5,52,36.0
1875,16.0,8.0,20.0,1.0,19,5,53,36.0
1876,15.0,8.0,21.0,1.0,19,5,54,36.0
1877,14.0,8.0,22.0,1.0,19,5,55,36.0
1878,13.0,8.0,23.0,1.0,19,5,56,36.0
1879,12.0,9.0,24.0,1.0,19,5,57,36.0
1880,11.0,10.0,25.0,1.0,19,5,58,36.0
1881,10.0,11.0,26.0,1.0,19,5,59,36.0
1882,9.0,12.0,27.0,1.0,19,5,60,36.0
1883,8.0,13.0,28.0,1.0,19,5,61,36.0
1884,7.0,13.0,29.0,1.0,19,5,62,36.0
1885,6.0,13.0,30.0,1.0,19,5,63,36.0
1886,5.0,13.0,31.0,1.0,19,5,64,36.0
1887,4.0,13.0,32.0,1.0,19,5,65,36.0
1888,3.0,13.0,33.0,1.0,19,5,66,36.0
1889,2.0,14.0,34.0,1.0,19,5,67,36.0
1890,1.0,15.0,35.0,1.0,19,5,68,36.0
1891,38.0,0.0,0.0,0.0,19,5,69,38.0
1892,37.0,1.0,1.0,0.0,19,5,70,38.0
1893,36.0,2.0,2.0,0.0,19,5,71,38.0
1894,35.0,2.0,3.0,0.0,19,5,72,38.0
1895,34.0,2.0,4.0,0.0,19,5,73,38.0
1896,33.0,2.0,5.0,0.0,19,5,74,38.0
1897,32.0,2.0,6.0,0.0,19,5,75,38.0
1898,31.0,2.0,7.0,0.0,19,5,76,38.0
1899,30.0,2.0,8.0,0.0,19,5,77,38.0
1900,29.0,2.0,9.0,0.0,19,5,78,38.0
1901,28.0,2.0,10.0,0.0,19,5,79,38.0
1902,27.0,2.0,11.0,0.0,19,5,80,38.0
1903,26.0,2.0,12.0,0.0,19,5,81,38.0
1904,25.0,2.0,13.0,0.0,19,5,82,38.0
1905,24.0,2.0,14.0,0.0,19,5,83,38.0
1906,23.0,2.0,15.0,0.0,19,5,84,38.0
1907,22.0,2.0,16.0,0.0,19,5,85,38.0
1908,21.0,2.0,17.0,0.0,19,5,86,38.0
1909,20.0,2.0,18.0,0.0,19,5,87,38.0
1910,19.0,2.0,19.0,0.0,19,5,88,38.0
1911,18.0,2.0,20.0,0.0,19,5,89,38.0
1912,17.0,2.0,21.0,0.0,19,5,90,38.0
1913,16.0,2.0,22.0,0.0,19,5,91,38.0
1914,15.0,2.0,23.0,0.0,19,5,92,38.0
1915,14.0,2.0,24.0,0.0,19,5,93,38.0
1916,13.0,2.0,25.0,0.0,19,5,94,38.0
1917,12.0,2.0,26.0,0.0,19,5,95,38.0
1918,11.0,2.0,27.0,0.0,19,5,96,38.0
1919,10.0,2.0,28.0,0.0,19,5,97,38.0
1920,9.0,2.0,29.0,0.0,19,5,98,38.0
1921,8.0,2.0,30.0,0.0,19,5,99,38.0
1922,7.0,2.0,31.0,0.0,19,5,100,38.0
1923,6.0,2.0,32.0,0.0,19,5,101,38.0
1924,5.0,2.0,33.0,0.0,19,5,102,38.0
1925,4.0,2.0,34.0,0.0,19,5,103,38.0
1926,3.0,2.0,35.0,0.0,19,5,104,38.0
1927,2.0,2.0,36.0,0.0,19,5,105,38.0
1928,1.0,2.0,37.0,0.0,19,5,106,38.0
1929,33.0,0.0,0.0,1.0,19,5,107,33.0
1930,32.0,0.0,1.0,1.0,19,5,108,33.0
1931,31.0,0.0,2.0,1.0,19,5,109,33.0
1932,30.0,0.0,3.0,1.0,19,5,110,33.0
1933,29.0,0.0,4.0,1.0,19,5,111,33.0
1934,28.0,0.0,5.0,1.0,19,5,112,33.0
1935,27.0,0.0,6.0,1.0,19,5,113,33.0
1936,26.0,0.0,7.0,1.0,19,5,114,33.0
1937,25.0,0.0,8.0,1.0,19,5,115,33.0
1938,24.0,0.0,9.0,1.0,19,5,116,33.0
1939,23.0,0.0,10.0,1.0,19,5,117,33.0
1940,22.0,0.0,11.0,1.0,19,5,118,33.0
1941,21.0,0.0,12.0,1.0,19,5,119,33.0
1942,20.0,0.0,13.0,1.0,19,5,120,33.0
1943,19.0,0.0,14.0,1.0,19,5,121,33.0
1944,18.0,0.0,15.0,1.0,19,5,122,33.0
1945,17.0,0.0,16.0,1.0,19,5,123,33.0
1946,16.0,0.0,17.0,1.0,19,5,124,33.0
1947,15.0,0.0,18.0,1.0,19,5,125,33.0
1948,14.0,0.0,19.0,1.0,19,5,126,33.0
1949,13.0,0.0,20.0,1.0,19,5,127,33.0
1950,12.0,0.0,21.0,1.0,19,5,128,33.0
1951,11.0,0.0,22.0,1.0,19,5,129,33.0
1952,10.0,0.0,23.0,1.0,19,5,130,33.0
1953,9.0,0.0,24.0,1.0,19,5,131,33.0
1954,8.0,0.0,25.0,1.0,19,5,132,33.0
1955,7.0,0.0,26.0,1.0,19,5,133,33.0
1956,6.0,0.0,27.0,1.0,19,5,134,33.0
1957,5.0,0.0,28.0,1.0,19,5,135,33.0
1958,4.0,0.0,29.0,1.0,19,5,136,33.0
1959,3.0,0.0,30.0,1.0,19,5,137,33.0
1960,2.0,1.0,31.0,1.0,19,5,138,33.0
1961,1.0,2.0,32.0,1.0,19,5,139,33.0
1962,11.0,0.0,0.0,1.0,19,5,140,11.0
1963,10.0,1.0,1.0,1.0,19,5,141,11.0
1964,9.0,2.0,2.0,1.0,19,5,142,11.0
1965,8.0,3.0,3.0,1.0,19,5,143,11.0
1966,7.0,3.0,4.0,1.0,19,5,144,11.0
1967,6.0,4.0,5.0,1.0,19,5,145,11.0
1968,5.0,5.0,6.0,1.0,19,5,146,11.0
1969,4.0,6.0,7.0,1.0,19,5,147,11.0
1970,3.0,7.0,8.0,1.0,19,5,148,11.0
1971,2.0,8.0,9.0,1.0,19,5,149,11.0
1972,1.0,9.0,10.0,1.0,19,5,150,11.0
1973,30.0,0.0,1.0,0.0,20,5,0,30.0
1974,29.0,0.0,2.0,0.0,20,5,1,30.0
1975,28.0,0.0,3.0,0.0,20,5,2,30.0
1976,27.0,0.0,4.0,0.0,20,5,3,30.0
1977,26.0,0.0,5.0,0.0,20,5,4,30.0
1978,25.0,0.0,6.0,0.0,20,5,5,30.0
1979,24.0,0.0,7.0,0.0,20,5,6,30.0
1980,23.0,0.0,8.0,0.0,20,5,7,30.0
1981,22.0,0.0,9.0,0.0,20,5,8,30.0
1982,21.0,0.0,10.0,0.0,20,5,9,30.0
1983,20.0,0.0,11.0,0.0,20,5,10,30.0
1984,19.0,0.0,12.0,0.0,20,5,11,30.0
1985,18.0,0.0,13.0,0.0,20,5,12,30.0
1986,17.0,0.0,14.0,0.0,20,5,13,30.0
1987,16.0,0.0,15.0,0.0,20,5,14,30.0
1988,15.0,0.0,16.0,0.0,20,5,15,30.0
1989,14.0,0.0,17.0,0.0,20,5,16,30.0
1990,13.0,0.0,18.0,0.0,20,5,17,30.0
1991,12.0,0.0,19.0,0.0,20,5,18,30.0
1992,11.0,0.0,20.0,0.0,20,5,19,30.0
1993,10.0,0.0,21.0,0.0,20,5,20,30.0
1994,9.0,0.0,22.0,0.0,20,5,21,30.0
1995,8.0,0.0,23.0,0.0,20,5,22,30.0
1996,7.0,0.0,24.0,0.0,20,5,23,30.0
1997,6.0,0.0,25.0,0.0,20,5,24,30.0
1998,5.0,0.0,26.0,0.0,20,5,25,30.0
1999,4.0,0.0,27.0,0.0,20,5,26,30.0
2000,3.0,0.0,28.0,0.0,20,5,27,30.0
2001,2.0,0.0,29.0,0.0,20,5,28,30.0
2002,1.0,0.0,30.0,0.0,20,5,29,30.0
2003,19.0,0.0,0.0,1.0,20,5,30,19.0
2004,18.0,0.0,1.0,1.0,20,5,31,19.0
2005,17.0,0.0,2.0,1.0,20,5,32,19.0
2006,16.0,0.0,3.0,1.0,20,5,33,19.0
2007,15.0,0.0,4.0,1.0,20,5,34,19.0
2008,14.0,0.0,5.0,1.0,20,5,35,19.0
2009,13.0,0.0,6.0,1.0,20,5,36,19.0
2010,12.0,0.0,7.0,1.0,20,5,37,19.0
2011,11.0,0.0,8.0,1.0,20,5,38,19.0
2012,10.0,0.0,9.0,1.0,20,5,39,19.0
2013,9.0,0.0,10.0,1.0,20,5,40,19.0
2014,8.0,0.0,11.0,1.0,20,5,41,19.0
2015,7.0,0.0,12.0,1.0,20,5,42,19.0
2016,6.0,0.0,13.0,1.0,20,5,43,19.0
2017,5.0,0.0,14.0,1.0,20,5,44,19.0
2018,4.0,0.0,15.0,1.0,20,5,45,19.0
2019,3.0,0.0,16.0,1.0,20,5,46,19.0
2020,2.0,1.0,17.0,1.0,20,5,47,19.0
2021,1.0,2.0,18.0,1.0,20,5,48,19.0
2022,42.0,0.0,0.0,0.0,20,5,49,42.0
2023,41.0,1.0,1.0,0.0,20,5,50,42.0
2024,40.0,2.0,2.0,0.0,20,5,51,42.0
2025,39.0,3.0,3.0,0.0,20,5,52,42.0
2026,38.0,4.0,4.0,0.0,20,5,53,42.0
2027,37.0,4.0,5.0,0.0,20,5,54,42.0
2028,36.0,4.0,6.0,0.0,20,5,55,42.0
2029,35.0,4.0,7.0,0.0,20,5,56,42.0
2030,34.0,5.0,8.0,0.0,20,5,57,42.0
2031,33.0,6.0,9.0,0.0,20,5,58,42.0
2032,32.0,7.0,10.0,0.0,20,5,59,42.0
2033,31.0,8.0,11.0,0.0,20,5,60,42.0
2034,30.0,9.0,12.0,0.0,20,5,61,42.0
2035,29.0,9.0,13.0,0.0,20,5,62,42.0
2036,28.0,9.0,14.0,0.0,20,5,63,42.0
2037,27.0,9.0,15.0,0.0,20,5,64,42.0
2038,26.0,9.0,16.0,0.0,20,5,65,42.0
2039,25.0,9.0,17.0,0.0,20,5,66,42.0
2040,24.0,10.0,18.0,0.0,20,5,67,42.0
2041,23.0,11.0,19.0,0.0,20,5,68,42.0
2042,22.0,12.0,20.0,0.0,20,5,69,42.0
2043,21.0,13.0,21.0,0.0,20,5,70,42.0
2044,20.0,14.0,22.0,0.0,20,5,71,42.0
2045,19.0,14.0,23.0,0.0,20,5,72,42.0
2046,18.0,14.0,24.0,0.0,20,5,73,42.0
2047,17.0,14.0,25.0,0.0,20,5,74,42.0
2048,16.0,14.0,26.0,0.0,20,5,75,42.0
2049,15.0,14.0,27.0,0.0,20,5,76,42.0
2050,14.0,14.0,28.0,0.0,20,5,77,42.0
2051,13.0,14.0,29.0,0.0,20,5,78,42.0
2052,12.0,14.0,30.0,0.0,20,5,79,42.0
2053,11.0,14.0,31.0,0.0,20,5,80,42.0
2054,10.0,14.0,32.0,0.0,20,5,81,42.0
2055,9.0,14.0,33.0,0.0,20,5,82,42.0
2056,8.0,14.0,34.0,0.0,20,5,83,42.0
2057,7.0,14.0,35.0,0.0,20,5,84,42.0
2058,6.0,14.0,36.0,0.0,20,5,85,42.0
2059,5.0,14.0,37.0,0.0,20,5,86,42.0
2060,4.0,14.0,38.0,0.0,20,5,87,42.0
2061,3.0,14.0,39.0,0.0,20,5,88,42.0
2062,2.0,14.0,40.0,0.0,20,5,89,42.0
2063,1.0,14.0,41.0,0.0,20,5,90,42.0
2064,35.0,0.0,0.0,0.0,20,5,91,35.0
2065,34.0,0.0,1.0,0.0,20,5,92,35.0
2066,33.0,0.0,2.0,0.0,20,5,93,35.0
2067,32.0,0.0,3.0,0.0,20,5,94,35.0
2068,31.0,0.0,4.0,0.0,20,5,95,35.0
2069,30.0,0.0,5.0,0.0,20,5,96,35.0
2070,29.0,0.0,6.0,0.0,20,5,97,35.0
2071,28.0,0.0,7.0,0.0,20,5,98,35.0
2072,27.0,0.0,8.0,0.0,20,5,99,35.0
2073,26.0,0.0,9.0,0.0,20,5,100,35.0
2074,25.0,0.0,10.0,0.0,20,5,101,35.0
2075,24.0,0.0,11.0,0.0,20,5,102,35.0
2076,23.0,0.0,12.0,0.0,20,5,103,35.0
2077,22.0,0.0,13.0,0.0,20,5,104,35.0
2078,21.0,0.0,14.0,0.0,20,5,105,35.0
2079,20.0,0.0,15.0,0.0,20,5,106,35.0
2080,19.0,0.0,16.0,0.0,20,5,107,35.0
2081,18.0,0.0,17.0,0.0,20,5,108,35.0
2082,17.0,0.0,18.0,0.0,20,5,109,35.0
2083,16.0,0.0,19.0,0.0,20,5,110,35.0
2084,15.0,0.0,20.0,0.0,20,5,111,35.0
2085,14.0,0.0,21.0,0.0,20,5,112,35.0
2086,13.0,0.0,22.0,0.0,20,5,113,35.0
2087,12.0,0.0,23.0,0.0,20,5,114,35.0
2088,11.0,0.0,24.0,0.0,20,5,115,35.0
2089,10.0,0.0,25.0,0.0,20,5,116,35.0
2090,9.0,0.0,26.0,0.0,20,5,117,35.0
2091,8.0,0.0,27.0,0.0,20,5,118,35.0
2092,7.0,0.0,28.0,0.0,20,5,119,35.0
2093,6.0,0.0,29.0,0.0,20,5,120,35.0
2094,5.0,0.0,30.0,0.0,20,5,121,35.0
2095,4.0,0.0,31.0,0.0,20,5,122,35.0
2096,3.0,0.0,32.0,0.0,20,5,123,35.0
2097,2.0,0.0,33.0,0.0,20,5,124,35.0
2098,1.0,0.0,34.0,0.0,20,5,125,35.0
2099,46.0,0.0,0.0,0.0,20,5,126,46.0
2100,45.0,0.0,1.0,0.0,20,5,127,46.0
2101,44.0,0.0,2.0,0.0,20,5,128,46.0
2102,43.0,0.0,3.0,0.0,20,5,129,46.0
2103,42.0,0.0,4.0,0.0,20,5,130,46.0
2104,41.0,0.0,5.0,0.0,20,5,131,46.0
2105,40.0,0.0,6.0,0.0,20,5,132,46.0
2106,39.0,0.0,7.0,0.0,20,5,133,46.0
2107,38.0,0.0,8.0,0.0,20,5,134,46.0
2108,37.0,0.0,9.0,0.0,20,5,135,46.0
2109,36.0,0.0,10.0,0.0,20,5,136,46.0
2110,35.0,0.0,11.0,0.0,20,5,137,46.0
2111,34.0,1.0,12.0,0.0,20,5,138,46.0
2112,33.0,2.0,13.0,0.0,20,5,139,46.0
2113,32.0,3.0,14.0,0.0,20,5,140,46.0
2114,31.0,4.0,15.0,0.0,20,5,141,46.0
2115,30.0,5.0,16.0,0.0,20,5,142,46.0
2116,29.0,6.0,17.0,0.0,20,5,143,46.0
2117,28.0,6.0,18.0,0.0,20,5,144,46.0
2118,27.0,7.0,19.0,0.0,20,5,145,46.0
2119,26.0,8.0,20.0,0.0,20,5,146,46.0
2120,25.0,9.0,21.0,0.0,20,5,147,46.0
2121,24.0,10.0,22.0,0.0,20,5,148,46.0
2122,23.0,11.0,23.0,0.0,20,5,149,46.0
2123,22.0,12.0,24.0,0.0,20,5,150,46.0
2124,21.0,13.0,25.0,0.0,20,5,151,46.0
2125,20.0,13.0,26.0,0.0,20,5,152,46.0
2126,19.0,14.0,27.0,0.0,20,5,153,46.0
2127,18.0,15.0,28.0,0.0,20,5,154,46.0
2128,17.0,16.0,29.0,0.0,20,5,155,46.0
2129,16.0,17.0,30.0,0.0,20,5,156,46.0
2130,15.0,18.0,31.0,0.0,20,5,157,46.0
2131,14.0,19.0,32.0,0.0,20,5,158,46.0
2132,13.0,20.0,33.0,0.0,20,5,159,46.0
2133,12.0,20.0,34.0,0.0,20,5,160,46.0
2134,11.0,20.0,35.0,0.0,20,5,161,46.0
2135,10.0,20.0,36.0,0.0,20,5,162,46.0
2136,9.0,20.0,37.0,0.0,20,5,163,46.0
2137,8.0,20.0,38.0,0.0,20,5,164,46.0
2138,7.0,20.0,39.0,0.0,20,5,165,46.0
2139,6.0,20.0,40.0,0.0,20,5,166,46.0
2140,5.0,20.0,41.0,0.0,20,5,167,46.0
2141,4.0,20.0,42.0,0.0,20,5,168,46.0
2142,3.0,20.0,43.0,0.0,20,5,169,46.0
2143,2.0,20.0,44.0,0.0,20,5,170,46.0
2144,1.0,20.0,45.0,0.0,20,5,171,46.0
2145,33.0,0.0,1.0,0.0,21,5,0,33.0
2146,32.0,0.0,2.0,0.0,21,5,1,33.0
2147,31.0,0.0,3.0,0.0,21,5,2,33.0
2148,30.0,0.0,4.0,0.0,21,5,3,33.0
2149,29.0,0.0,5.0,0.0,21,5,4,33.0
2150,28.0,0.0,6.0,0.0,21,5,5,33.0
2151,27.0,0.0,7.0,0.0,21,5,6,33.0
2152,26.0,0.0,8.0,0.0,21,5,7,33.0
2153,25.0,0.0,9.0,0.0,21,5,8,33.0
2154,24.0,0.0,10.0,0.0,21,5,9,33.0
2155,23.0,0.0,11.0,0.0,21,5,10,33.0
2156,22.0,0.0,12.0,0.0,21,5,11,33.0
2157,21.0,0.0,13.0,0.0,21,5,12,33.0
2158,20.0,0.0,14.0,0.0,21,5,13,33.0
2159,19.0,0.0,15.0,0.0,21,5,14,33.0
2160,18.0,0.0,16.0,0.0,21,5,15,33.0
2161,17.0,0.0,17.0,0.0,21,5,16,33.0
2162,16.0,0.0,18.0,0.0,21,5,17,33.0
2163,15.0,0.0,19.0,0.0,21,5,18,33.0
2164,14.0,0.0,20.0,0.0,21,5,19,33.0
2165,13.0,0.0,21.0,0.0,21,5,20,33.0
2166,12.0,0.0,22.0,0.0,21,5,21,33.0
2167,11.0,0.0,23.0,0.0,21,5,22,33.0
2168,10.0,0.0,24.0,0.0,21,5,23,33.0
2169,9.0,0.0,25.0,0.0,21,5,24,33.0
2170,8.0,0.0,26.0,0.0,21,5,25,33.0
2171,7.0,0.0,27.0,0.0,21,5,26,33.0
2172,6.0,0.0,28.0,0.0,21,5,27,33.0
2173,5.0,0.0,29.0,0.0,21,5,28,33.0
2174,4.0,0.0,30.0,0.0,21,5,29,33.0
2175,3.0,0.0,31.0,0.0,21,5,30,33.0
2176,2.0,0.0,32.0,0.0,21,5,31,33.0
2177,1.0,0.0,33.0,0.0,21,5,32,33.0
2178,16.0,0.0,0.0,1.0,21,5,33,16.0
2179,15.0,0.0,1.0,1.0,21,5,34,16.0
2180,14.0,0.0,2.0,1.0,21,5,35,16.0
2181,13.0,0.0,3.0,1.0,21,5,36,16.0
2182,12.0,0.0,4.0,1.0,21,5,37,16.0
2183,11.0,0.0,5.0,1.0,21,5,38,16.0
2184,10.0,0.0,6.0,1.0,21,5,39,16.0
2185,9.0,0.0,7.0,1.0,21,5,40,16.0
2186,8.0,0.0,8.0,1.0,21,5,41,16.0
2187,7.0,0.0,9.0,1.0,21,5,42,16.0
2188,6.0,0.0,10.0,1.0,21,5,43,16.0
2189,5.0,0.0,11.0,1.0,21,5,44,16.0
2190,4.0,0.0,12.0,1.0,21,5,45,16.0
2191,3.0,0.0,13.0,1.0,21,5,46,16.0
2192,2.0,1.0,14.0,1.0,21,5,47,16.0
2193,1.0,2.0,15.0,1.0,21,5,48,16.0
2194,44.0,0.0,0.0,0.0,21,5,49,44.0
2195,43.0,1.0,1.0,0.0,21,5,50,44.0
2196,42.0,2.0,2.0,0.0,21,5,51,44.0
2197,41.0,3.0,3.0,0.0,21,5,52,44.0
2198,40.0,4.0,4.0,0.0,21,5,53,44.0
2199,39.0,4.0,5.0,0.0,21,5,54,44.0
2200,38.0,4.0,6.0,0.0,21,5,55,44.0
2201,37.0,4.0,7.0,0.0,21,5,56,44.0
2202,36.0,5.0,8.0,0.0,21,5,57,44.0
2203,35.0,6.0,9.0,0.0,21,5,58,44.0
2204,34.0,7.0,10.0,0.0,21,5,59,44.0
2205,33.0,8.0,11.0,0.0,21,5,60,44.0
2206,32.0,9.0,12.0,0.0,21,5,61,44.0
2207,31.0,9.0,13.0,0.0,21,5,62,44.0
2208,30.0,9.0,14.0,0.0,21,5,63,44.0
2209,29.0,9.0,15.0,0.0,21,5,64,44.0
2210,28.0,9.0,16.0,0.0,21,5,65,44.0
2211,27.0,9.0,17.0,0.0,21,5,66,44.0
2212,26.0,10.0,18.0,0.0,21,5,67,44.0
2213,25.0,11.0,19.0,0.0,21,5,68,44.0
2214,24.0,12.0,20.0,0.0,21,5,69,44.0
2215,23.0,13.0,21.0,0.0,21,5,70,44.0
2216,22.0,14.0,22.0,0.0,21,5,71,44.0
2217,21.0,14.0,23.0,0.0,21,5,72,44.0
2218,20.0,14.0,24.0,0.0,21,5,73,44.0
2219,19.0,14.0,25.0,0.0,21,5,74,44.0
2220,18.0,14.0,26.0,0.0,21,5,75,44.0
2221,17.0,14.0,27.0,0.0,21,5,76,44.0
2222,16.0,14.0,28.0,0.0,21,5,77,44.0
2223,15.0,14.0,29.0,0.0,21,5,78,44.0
2224,14.0,14.0,30.0,0.0,21,5,79,44.0
2225,13.0,14.0,31.0,0.0,21,5,80,44.0
2226,12.0,14.0,32.0,0.0,21,5,81,44.0
2227,11.0,14.0,33.0,0.0,21,5,82,44.0
2228,10.0,14.0,34.0,0.0,21,5,83,44.0
2229,9.0,14.0,35.0,0.0,21,5,84,44.0
2230,8.0,14.0,36.0,0.0,21,5,85,44.0
2231,7.0,14.0,37.0,0.0,21,5,86,44.0
2232,6.0,14.0,38.0,0.0,21,5,87,44.0
2233,5.0,14.0,39.0,0.0,21,5,88,44.0
2234,4.0,14.0,40.0,0.0,21,5,89,44.0
2235,3.0,14.0,41.0,0.0,21,5,90,44.0
2236,2.0,14.0,42.0,0.0,21,5,91,44.0
2237,1.0,14.0,43.0,0.0,21,5,92,44.0
2238,2.0,0.0,0.0,0.0,21,5,93,2.0
2239,1.0,0.0,1.0,0.0,21,5,94,2.0
2240,33.0,0.0,0.0,0.0,21,5,95,33.0
2241,32.0,0.0,1.0,0.0,21,5,96,33.0
2242,31.0,0.0,2.0,0.0,21,5,97,33.0
2243,30.0,0.0,3.0,0.0,21,5,98,33.0
2244,29.0,0.0,4.0,0.0,21,5,99,33.0
2245,28.0,0.0,5.0,0.0,21,5,100,33.0
2246,27.0,0.0,6.0,0.0,21,5,101,33.0
2247,26.0,0.0,7.0,0.0,21,5,102,33.0
2248,25.0,0.0,8.0,0.0,21,5,103,33.0
2249,24.0,0.0,9.0,0.0,21,5,104,33.0
2250,23.0,0.0,10.0,0.0,21,5,105,33.0
2251,22.0,0.0,11.0,0.0,21,5,106,33.0
2252,21.0,0.0,12.0,0.0,21,5,107,33.0
2253,20.0,0.0,13.0,0.0,21,5,108,33.0
2254,19.0,0.0,14.0,0.0,21,5,109,33.0
2255,18.0,0.0,15.0,0.0,21,5,110,33.0
2256,17.0,0.0,16.0,0.0,21,5,111,33.0
2257,16.0,0.0,17.0,0.0,21,5,112,33.0
2258,15.0,0.0,18.0,0.0,21,5,113,33.0
2259,14.0,0.0,19.0,0.0,21,5,114,33.0
2260,13.0,0.0,20.0,0.0,21,5,115,33.0
2261,12.0,0.0,21.0,0.0,21,5,116,33.0
2262,11.0,0.0,22.0,0.0,21,5,117,33.0
2263,10.0,0.0,23.0,0.0,21,5,118,33.0
2264,9.0,0.0,24.0,0.0,21,5,119,33.0
2265,8.0,0.0,25.0,0.0,21,5,120,33.0
2266,7.0,0.0,26.0,0.0,21,5,121,33.0
2267,6.0,0.0,27.0,0.0,21,5,122,33.0
2268,5.0,0.0,28.0,0.0,21,5,123,33.0
2269,4.0,0.0,29.0,0.0,21,5,124,33.0
2270,3.0,0.0,30.0,0.0,21,5,125,33.0
2271,2.0,0.0,31.0,0.0,21,5,126,33.0
2272,1.0,0.0,32.0,0.0,21,5,127,33.0
2273,48.0,0.0,0.0,0.0,21,5,128,48.0
2274,47.0,0.0,1.0,0.0,21,5,129,48.0
2275,46.0,0.0,2.0,0.0,21,5,130,48.0
2276,45.0,0.0,3.0,0.0,21,5,131,48.0
2277,44.0,0.0,4.0,0.0,21,5,132,48.0
2278,43.0,0.0,5.0,0.0,21,5,133,48.0
2279,42.0,0.0,6.0,0.0,21,5,134,48.0
2280,41.0,0.0,7.0,0.0,21,5,135,48.0
2281,40.0,0.0,8.0,0.0,21,5,136,48.0
2282,39.0,1.0,9.0,0.0,21,5,137,48.0
