,car_number,completed_laps,elapsed_time,lap_status,last_laptime,last_pitted_lap,pit_stop_count,rank,track_status
960,7,161,7163.9632012525235,T,42.95456398093084,0.0,0.0,33,G
961,7,162,7206.4061597689615,T,42.44295851643772,0.0,0.0,33,G
962,7,163,7282.8924686345035,P,76.48630886554196,162.0,4.0,33,G
963,7,164,7342.261784543722,T,59.36931590921846,0.0,0.0,33,G
964,7,165,7384.629252934665,T,42.36746839094318,0.0,0.0,33,G
965,7,166,7427.828117027925,T,43.198864093260866,0.0,0.0,33,G
966,7,167,7471.170316623738,T,43.34219959581275,0.0,0.0,33,G
967,7,168,7514.407793612988,T,43.2374769892508,0.0,0.0,33,G
968,7,169,7557.6975931585,T,43.28979954551187,0.0,0.0,33,G
969,7,170,7600.773658128392,T,43.07606496989118,0.0,0.0,33,G
970,7,171,7643.240917315804,T,42.46725918741228,0.0,0.0,33,G
971,7,172,7686.78425610368,T,43.54333878787545,0.0,0.0,33,G
972,7,173,7731.6445334195905,T,44.86027731591132,0.0,0.0,33,G
973,7,174,7775.233581112268,T,43.5890476926783,0.0,0.0,33,G
974,7,175,7818.121918587102,T,42.88833747483384,0.0,0.0,33,G
975,7,176,7861.716269031213,T,43.59435044411089,0.0,0.0,33,G
976,7,177,7905.324906210995,T,43.608637179782356,0.0,0.0,33,G
977,7,178,7947.160262241335,T,41.83535603033982,0.0,0.0,33,G
978,7,179,7990.694408071248,T,43.53414582991347,0.0,0.0,33,G
979,7,180,8034.144239333712,T,43.44983126246383,0.0,0.0,33,G
980,7,181,8077.801352502689,T,43.65711316897678,0.0,0.0,33,G
981,7,182,8120.706443063365,T,42.90509056067636,0.0,0.0,33,G
982,7,183,8164.380929573972,T,43.67448651060677,0.0,0.0,33,G
983,7,184,8208.490014580962,T,44.109085006990966,0.0,0.0,33,G
984,7,185,8250.297736259008,T,41.807721678045695,0.0,0.0,33,G
985,7,186,8291.280595971322,T,40.982859712314855,0.0,0.0,33,G
986,7,187,8335.201254456242,T,43.920658484920196,0.0,0.0,33,G
987,7,188,8378.7059370396,T,43.50468258335855,0.0,0.0,33,G
988,7,189,8423.914815276505,T,45.20887823690382,0.0,0.0,33,G
989,7,190,8468.35887593142,T,44.444060654916285,0.0,0.0,33,G
990,7,191,8510.730647125794,T,42.37177119437376,0.0,0.0,33,G
991,7,192,8554.022086480536,T,43.29143935474173,0.0,0.0,33,G
992,7,193,8597.550360298454,T,43.52827381791709,0.0,0.0,33,G
993,7,194,8641.90305699623,T,44.35269669777645,0.0,0.0,33,G
994,7,195,8685.428837564083,T,43.525780567851626,0.0,0.0,33,G
995,7,196,8727.447138087055,T,42.01830052297174,0.0,0.0,33,G
996,7,197,8768.930137137211,T,41.48299905015638,0.0,0.0,33,G
997,7,198,8811.648363751161,T,42.71822661394982,0.0,0.0,33,G
998,7,199,8854.152157314506,T,42.50379356334423,0.0,0.0,33,G
999,7,200,8940.570665792031,P,86.4185084775253,199.0,5.0,33,G
1000,9,1,43.55147110130243,T,42.56147110130243,0.0,0.0,14,G
1001,9,2,86.8832832330071,T,43.33181213170467,0.0,0.0,23,G
1002,9,3,128.77687149540856,T,41.89358826240144,0.0,0.0,19,G
1003,9,4,171.65425145843724,T,42.877379963028694,0.0,0.0,24,G
1004,9,5,213.69723600618224,T,42.042984547745,0.0,0.0,23,G
1005,9,6,255.81142284081452,T,42.114186834632285,0.0,0.0,20,G
1006,9,7,297.49365407694467,T,41.68223123613013,0.0,0.0,20,G
1007,9,8,340.1904965487483,T,42.69684247180363,0.0,0.0,22,G
1008,9,9,382.85446544510023,T,42.663968896351946,0.0,0.0,23,G
1009,9,10,425.59596597251925,T,42.74150052741905,0.0,0.0,24,G
1010,9,11,466.212913706552,T,40.616947734032735,0.0,0.0,22,G
1011,9,12,509.50214602611425,T,43.289232319562245,0.0,0.0,25,G
1012,9,13,550.968701789081,T,41.46655576296673,0.0,0.0,25,G
1013,9,14,592.5638583061346,T,41.595156517053674,0.0,0.0,24,G
1014,9,15,634.1219480908459,T,41.55808978471122,0.0,0.0,23,G
1015,9,16,676.1646460736849,T,42.04269798283906,0.0,0.0,23,G
1016,9,17,719.8442946069465,T,43.67964853326154,0.0,0.0,25,G
1017,9,18,762.1218951160329,T,42.27760050908638,0.0,0.0,25,G
1018,9,19,804.4465867707327,T,42.32469165469975,0.0,0.0,24,G
1019,9,20,845.5076806984714,T,41.06109392773874,0.0,0.0,20,G
1020,9,21,887.5175183465122,T,42.00983764804085,0.0,0.0,22,G
1021,9,22,929.463072681203,T,41.945554334690804,0.0,0.0,23,G
1022,9,23,970.8426400382849,T,41.37956735708193,0.0,0.0,22,G
1023,9,24,1012.8342520504224,T,41.991612012137516,0.0,0.0,22,G
1024,9,25,1054.0625230062851,T,41.2282709558628,0.0,0.0,21,G
1025,9,26,1094.7319314922904,T,40.66940848600533,0.0,0.0,17,G
1026,9,27,1136.551232151592,T,41.819300659301575,0.0,0.0,17,G
1027,9,28,1179.3990421198507,T,42.84780996825851,0.0,0.0,17,G
1028,9,29,1220.1610975969477,T,40.76205547709697,0.0,0.0,15,G
1029,9,30,1262.7283465047628,T,42.567248907815056,0.0,0.0,17,G
1030,9,31,1304.5018743096543,T,41.77352780489155,0.0,0.0,16,G
1031,9,32,1347.4049930263927,T,42.90311871673835,0.0,0.0,15,G
1032,9,33,1390.2648281517663,T,42.859835125373706,0.0,0.0,14,G
1033,9,34,1432.7215226579985,T,42.4566945062323,0.0,0.0,13,G
1034,9,35,1474.6395482517928,T,41.91802559379414,0.0,0.0,11,G
1035,9,36,1516.4953356039357,T,41.855787352143,0.0,0.0,7,G
1036,9,37,1572.9428028168625,P,56.44746721292678,36.0,0.0,9,G
1037,9,38,1638.9958240697476,T,66.05302125288524,0.0,0.0,22,G
1038,9,39,1681.1781252095384,T,42.182301139790866,0.0,0.0,21,G
1039,9,40,1724.1115818884757,T,42.933456678937326,0.0,0.0,21,G
1040,9,41,1765.7802359473476,T,41.66865405887198,0.0,0.0,21,G
1041,9,42,1808.3624378577395,T,42.582201910391824,0.0,0.0,21,G
1042,9,43,1850.3153319111964,T,41.952894053456966,0.0,0.0,21,G
1043,9,44,1893.9507602493732,T,43.635428338176894,0.0,0.0,21,G
1044,9,45,1936.1840081411137,T,42.23324789174064,0.0,0.0,21,G
1045,9,46,1978.3995978416735,T,42.215589700559896,0.0,0.0,21,G
1046,9,47,2020.8485182783038,T,42.44892043663017,0.0,0.0,22,G
1047,9,48,2062.566147410868,T,41.7176291325641,0.0,0.0,21,G
1048,9,49,2104.9398825381677,T,42.37373512729962,0.0,0.0,21,G
1049,9,50,2147.631157989345,T,42.691275451177454,0.0,0.0,21,G
1050,9,51,2189.4287204561692,T,41.79756246682407,0.0,0.0,21,G
1051,9,52,2231.0463209328645,T,41.61760047669516,0.0,0.0,21,G
1052,9,53,2273.0393456906363,T,41.99302475777161,0.0,0.0,21,G
1053,9,54,2316.1499441359174,T,43.110598445280985,0.0,0.0,22,G
1054,9,55,2358.06676547368,T,41.9168213377624,0.0,0.0,22,G
1055,9,56,2401.1956487359894,T,43.12888326230965,0.0,0.0,23,G
1056,9,57,2444.0071152364985,T,42.81146650050935,0.0,0.0,23,G
1057,9,58,2486.590740791312,T,42.58362555481327,0.0,0.0,24,G
1058,9,59,2528.084398361029,T,41.4936575697171,0.0,0.0,24,G
1059,9,60,2570.0355288569863,T,41.951130495957536,0.0,0.0,23,G
1060,9,61,2612.1588981451355,T,42.12336928814905,0.0,0.0,24,G
1061,9,62,2653.489134985317,T,41.33023684018159,0.0,0.0,23,G
1062,9,63,2695.997760137657,T,42.508625152340464,0.0,0.0,22,G
1063,9,64,2737.9853171334585,T,41.98755699580134,0.0,0.0,22,G
1064,9,65,2780.299904322231,T,42.314587188772684,0.0,0.0,21,G
1065,9,66,2822.2922013725497,T,41.992297050318264,0.0,0.0,21,G
1066,9,67,2863.98557303847,T,41.69337166592051,0.0,0.0,20,G
1067,9,68,2906.2061191150533,T,42.22054607658318,0.0,0.0,16,G
1068,9,69,2949.8488926561054,T,43.642773541052094,0.0,0.0,15,G
1069,9,70,2992.61634520175,T,42.767452545644524,0.0,0.0,11,G
1070,9,71,3035.157888142378,T,42.541542940627856,0.0,0.0,12,G
1071,9,72,3075.9194219760766,T,40.76153383369858,0.0,0.0,9,G
1072,9,73,3130.54837471288,P,54.6289527368033,72.0,1.0,9,G
1073,9,74,3197.075286810049,T,66.52691209716892,0.0,0.0,23,G
1074,9,75,3239.2034709370514,T,42.12818412700226,0.0,0.0,23,G
1075,9,76,3281.61502404748,T,42.411553110428585,0.0,0.0,23,G
1076,9,77,3322.9187443605483,T,41.30372031306852,0.0,0.0,23,G
1077,9,78,3364.719810882501,T,41.80106652195249,0.0,0.0,23,G
1078,9,79,3407.472429104993,T,42.75261822249214,0.0,0.0,23,G
1079,9,80,3449.7283817856646,T,42.25595268067151,0.0,0.0,23,G
1080,9,81,3491.4486281754293,T,41.7202463897647,0.0,0.0,23,G
1081,9,82,3533.4859098380466,T,42.03728166261739,0.0,0.0,23,G
1082,9,83,3575.5404832539493,T,42.05457341590291,0.0,0.0,23,G
1083,9,84,3616.969677683191,T,41.42919442924155,0.0,0.0,22,G
1084,9,85,3659.208845339656,T,42.23916765646471,0.0,0.0,22,G
1085,9,86,3702.08024059548,T,42.871395255824105,0.0,0.0,22,G
1086,9,87,3743.2754672100373,T,41.19522661455724,0.0,0.0,22,G
1087,9,88,3785.154617789355,T,41.87915057931801,0.0,0.0,22,G
1088,9,89,3826.9771569985032,T,41.82253920914819,0.0,0.0,20,G
1089,9,90,3868.649247511546,T,41.67209051304275,0.0,0.0,20,G
1090,9,91,3910.8479936472545,T,42.19874613570863,0.0,0.0,20,G
1091,9,92,3953.796187043424,T,42.94819339616961,0.0,0.0,20,G
1092,9,93,3995.7546564919735,T,41.958469448549174,0.0,0.0,20,G
1093,9,94,4038.185514041622,T,42.4308575496486,0.0,0.0,20,G
1094,9,95,4080.837281160351,T,42.651767118728756,0.0,0.0,19,G
1095,9,96,4122.454533038031,T,41.61725187767976,0.0,0.0,19,G
1096,9,97,4165.924897159016,T,43.47036412098531,0.0,0.0,20,G
1097,9,98,4207.011754400915,T,41.08685724189935,0.0,0.0,18,G
1098,9,99,4249.2353303538175,T,42.223575952902415,0.0,0.0,16,G
1099,9,100,4291.723141906638,T,42.487811552820894,0.0,0.0,15,G
1100,9,101,4333.097515075723,T,41.37437316908437,0.0,0.0,14,G
1101,9,102,4375.618630262804,T,42.521115187081,0.0,0.0,14,G
1102,9,103,4418.588994606071,T,42.97036434326637,0.0,0.0,13,G
1103,9,104,4460.8507833146705,T,42.26178870860013,0.0,0.0,12,G
1104,9,105,4502.013925584561,T,41.163142269890585,0.0,0.0,11,G
1105,9,106,4544.578527552413,T,42.56460196785286,0.0,0.0,10,G
1106,9,107,4586.992396170871,T,42.41386861845815,0.0,0.0,9,G
1107,9,108,4629.338042860804,T,42.34564668993334,0.0,0.0,9,G
1108,9,109,4682.812209832146,P,53.47416697134215,108.0,2.0,12,G
1109,9,110,4750.131438406452,T,67.31922857430538,0.0,0.0,21,G
1110,9,111,4791.032684336734,T,40.90124593028227,0.0,0.0,19,G
1111,9,112,4835.091892933825,T,44.059208597091256,0.0,0.0,20,G
1112,9,113,4877.35049935766,T,42.258606423835225,0.0,0.0,20,G
1113,9,114,4919.252110266579,T,41.901610908919,0.0,0.0,20,G
1114,9,115,4960.60833381624,T,41.35622354966133,0.0,0.0,20,G
1115,9,116,5002.432742897087,T,41.82440908084799,0.0,0.0,20,G
1116,9,117,5044.494392172033,T,42.06164927494613,0.0,0.0,20,G
1117,9,118,5085.385896435029,T,40.89150426299645,0.0,0.0,20,G
1118,9,119,5127.275282710253,T,41.8893862752241,0.0,0.0,19,G
1119,9,120,5168.59587238557,T,41.320589675317244,0.0,0.0,19,G
1120,9,121,5210.435688589772,T,41.83981620420251,0.0,0.0,18,G
1121,9,122,5252.948765970919,T,42.51307738114689,0.0,0.0,20,G
1122,9,123,5294.932885564737,T,41.98411959381767,0.0,0.0,20,G
1123,9,124,5336.915385044309,T,41.98249947957134,0.0,0.0,20,G
1124,9,125,5379.196517085579,T,42.28113204127045,0.0,0.0,20,G
1125,9,126,5421.157476998323,T,41.96095991274329,0.0,0.0,19,G
1126,9,127,5461.760155154052,T,40.602678155729535,0.0,0.0,20,G
1127,9,128,5502.706164465764,T,40.94600931171268,0.0,0.0,17,G
1128,9,129,5543.607483065194,T,40.90131859942984,0.0,0.0,17,G
1129,9,130,5585.238565193826,T,41.63108212863151,0.0,0.0,16,G
1130,9,131,5627.508773654225,T,42.27020846039903,0.0,0.0,15,G
1131,9,132,5669.596718810482,T,42.087945156258144,0.0,0.0,15,G
1132,9,133,5713.4476044911025,T,43.8508856806202,0.0,0.0,15,G
1133,9,134,5755.353707216658,T,41.90610272555597,0.0,0.0,15,G
1134,9,135,5795.833072341504,T,40.479365124846,0.0,0.0,14,G
1135,9,136,5837.425444108326,T,41.59237176682193,0.0,0.0,13,G
1136,9,137,5879.869433176079,T,42.44398906775308,0.0,0.0,11,G
1137,9,138,5922.549187618575,T,42.67975444249637,0.0,0.0,10,G
1138,9,139,5965.034002594821,T,42.48481497624548,0.0,0.0,10,G
1139,9,140,6007.323409785658,T,42.289407190837416,0.0,0.0,9,G
1140,9,141,6050.64825980407,T,43.324850018411375,0.0,0.0,9,G
1141,9,142,6092.672330204116,T,42.0240704000458,0.0,0.0,9,G
1142,9,143,6134.64229880144,T,41.96996859732381,0.0,0.0,9,G
1143,9,144,6178.169171708761,T,43.526872907320495,0.0,0.0,8,G
1144,9,145,6234.570267374125,P,56.4010956653643,144.0,3.0,15,G
1145,9,146,6301.617562289522,T,67.04729491539678,0.0,0.0,22,G
1146,9,147,6343.961719835941,T,42.34415754641969,0.0,0.0,22,G
1147,9,148,6385.220235414378,T,41.258515578437134,0.0,0.0,20,G
1148,9,149,6428.466180424831,T,43.24594501045219,0.0,0.0,21,G
1149,9,150,6470.582961925918,T,42.1167815010872,0.0,0.0,19,G
1150,9,151,6513.080962375702,T,42.49800044978355,0.0,0.0,21,G
1151,9,152,6554.1807581224375,T,41.09979574673502,0.0,0.0,19,G
1152,9,153,6596.256370879429,T,42.0756127569908,0.0,0.0,19,G
1153,9,154,6639.694508819986,T,43.438137940557674,0.0,0.0,21,G
1154,9,155,6682.597371568873,T,42.90286274888674,0.0,0.0,22,G
1155,9,156,6724.586047392377,T,41.98867582350341,0.0,0.0,21,G
1156,9,157,6766.704762018519,T,42.11871462614277,0.0,0.0,21,G
1157,9,158,6807.973370602714,T,41.26860858419441,0.0,0.0,21,G
1158,9,159,6850.020545997365,T,42.047175394651305,0.0,0.0,20,G
1159,9,160,6891.572644556212,T,41.55209855884756,0.0,0.0,19,G
1160,9,161,6933.055439469668,T,41.482794913455635,0.0,0.0,19,G
1161,9,162,6974.379254669076,T,41.32381519940717,0.0,0.0,18,G
1162,9,163,7017.58130142326,T,43.20204675418436,0.0,0.0,19,G
1163,9,164,7061.246901373555,T,43.66559995029525,0.0,0.0,18,G
1164,9,165,7101.44274464264,T,40.195843269084556,0.0,0.0,17,G
1165,9,166,7144.149057539196,T,42.70631289655671,0.0,0.0,17,G
1166,9,167,7186.3445880607405,T,42.195530521544164,0.0,0.0,15,G
1167,9,168,7228.634972645502,T,42.29038458476174,0.0,0.0,15,G
1168,9,169,7271.976411085754,T,43.34143844025214,0.0,0.0,14,G
1169,9,170,7314.47412974708,T,42.49771866132593,0.0,0.0,13,G
1170,9,171,7356.6803496412585,T,42.20621989417856,0.0,0.0,13,G
1171,9,172,7398.760632982937,T,42.080283341678566,0.0,0.0,13,G
1172,9,173,7440.662415898601,T,41.901782915663965,0.0,0.0,12,G
1173,9,174,7483.655214529229,T,42.99279863062819,0.0,0.0,12,G
1174,9,175,7539.906704166392,P,56.25148963716328,174.0,4.0,18,G
1175,9,176,7606.07093869122,T,66.16423452482788,0.0,0.0,22,G
1176,9,177,7649.474253709577,T,43.4033150183572,0.0,0.0,22,G
1177,9,178,7691.49689411151,T,42.022640401932705,0.0,0.0,22,G
1178,9,179,7735.317737654372,T,43.820843542861674,0.0,0.0,23,G
1179,9,180,7777.830509995926,T,42.512772341554076,0.0,0.0,24,G
1180,9,181,7819.120210829451,T,41.289700833525025,0.0,0.0,23,G
1181,9,182,7859.485331518145,T,40.36512068869451,0.0,0.0,22,G
1182,9,183,7900.8809777333,T,41.395646215154386,0.0,0.0,20,G
1183,9,184,7942.757088539004,T,41.87611080570406,0.0,0.0,20,G
1184,9,185,7984.279530977327,T,41.52244243832284,0.0,0.0,21,G
1185,9,186,8025.851422407292,T,41.571891429964786,0.0,0.0,21,G
1186,9,187,8068.741638846896,T,42.8902164396042,0.0,0.0,21,G
1187,9,188,8109.769339208137,T,41.027700361240896,0.0,0.0,21,G
1188,9,189,8151.9483964698775,T,42.17905726174047,0.0,0.0,21,G
1189,9,190,8194.154192864526,T,42.20579639464771,0.0,0.0,21,G
1190,9,191,8236.733969875711,T,42.57977701118608,0.0,0.0,22,G
1191,9,192,8278.985486468378,T,42.251516592666555,0.0,0.0,22,G
1192,9,193,8319.922196517655,T,40.93671004927603,0.0,0.0,18,G
1193,9,194,8361.544417703444,T,41.62222118578886,0.0,0.0,19,G
1194,9,195,8403.689190743795,T,42.14477304035094,0.0,0.0,20,G
1195,9,196,8444.59833815652,T,40.90914741272554,0.0,0.0,19,G
1196,9,197,8486.583799597434,T,41.985461440914655,0.0,0.0,19,G
1197,9,198,8529.056960348176,T,42.47316075074117,0.0,0.0,18,G
1198,9,199,8570.977762553643,T,41.92080220546581,0.0,0.0,18,G
1199,9,200,8612.338229254394,T,41.3604667007507,0.0,0.0,18,G
1200,10,1,44.06858135246881,T,40.878581352468814,0.0,0.0,17,G
1201,10,2,87.38024940569267,T,43.31166805322386,0.0,0.0,27,G
1202,10,3,130.1768958363898,T,42.79664643069712,0.0,0.0,29,G
1203,10,4,173.2561235703055,T,43.079227733915694,0.0,0.0,31,G
1204,10,5,217.02928535552252,T,43.77316178521701,0.0,0.0,32,G
1205,10,6,259.46454141463124,T,42.4352560591087,0.0,0.0,31,G
1206,10,7,303.2837915458444,T,43.81925013121317,0.0,0.0,32,G
1207,10,8,345.13519144545006,T,41.851399899605674,0.0,0.0,31,G
1208,10,9,387.97524071219175,T,42.84004926674171,0.0,0.0,31,G
1209,10,10,429.48789479936386,T,41.51265408717208,0.0,0.0,30,G
1210,10,11,470.4396859965712,T,40.95179119720733,0.0,0.0,29,G
1211,10,12,515.0134381564769,T,44.5737521599057,0.0,0.0,31,G
1212,10,13,558.246846319635,T,43.233408163158025,0.0,0.0,31,G
1213,10,14,599.7420366644806,T,41.49519034484555,0.0,0.0,30,G
1214,10,15,641.6824115069065,T,41.940374842426,0.0,0.0,29,G
1215,10,16,685.3304048245964,T,43.647993317689874,0.0,0.0,31,G
1216,10,17,727.5909698119717,T,42.26056498737534,0.0,0.0,30,G
1217,10,18,771.2350803306294,T,43.644110518657776,0.0,0.0,31,G
1218,10,19,813.9803601539453,T,42.74527982331586,0.0,0.0,31,G
1219,10,20,856.3569913691073,T,42.37663121516193,0.0,0.0,30,G
1220,10,21,897.7497588527586,T,41.39276748365142,0.0,0.0,29,G
1221,10,22,940.6941166760314,T,42.944357823272746,0.0,0.0,30,G
1222,10,23,984.0373417320809,T,43.34322505604954,0.0,0.0,31,G
1223,10,24,1024.0796169641455,T,40.04227523206462,0.0,0.0,30,G
1224,10,25,1066.9824977619605,T,42.902880797814994,0.0,0.0,30,G
1225,10,26,1109.8301550067595,T,42.84765724479903,0.0,0.0,30,G
1226,10,27,1152.3191426685246,T,42.488987661765066,0.0,0.0,30,G
1227,10,28,1193.824605372352,T,41.50546270382726,0.0,0.0,30,G
1228,10,29,1234.26641342793,T,40.4418080555781,0.0,0.0,30,G
1229,10,30,1274.507210459593,T,40.240797031662964,0.0,0.0,28,G
1230,10,31,1315.9840806361876,T,41.47687017659479,0.0,0.0,26,G
1231,10,32,1355.0535185235885,T,39.06943788740095,0.0,0.0,21,G
1232,10,33,1396.7001308990307,T,41.646612375442224,0.0,0.0,19,G
1233,10,34,1438.6267850631878,T,41.92665416415717,0.0,0.0,17,G
1234,10,35,1480.4725605466672,T,41.84577548347936,0.0,0.0,14,G
1235,10,36,1524.4290009090455,T,43.956440362378274,0.0,0.0,11,G
1236,10,37,1591.7271009090455,P,67.29809999999998,36.0,0.0,18,G
1237,10,38,1647.4543009090455,T,55.7272,0.0,0.0,27,G
1238,10,39,1691.104000175088,T,43.649699266042596,0.0,0.0,27,G
1239,10,40,1734.3702710695543,T,43.266270894466366,0.0,0.0,27,G
1240,10,41,1775.1790453592964,T,40.80877428974216,0.0,0.0,27,G
1241,10,42,1817.9986661868409,T,42.819620827544504,0.0,0.0,27,G
1242,10,43,1860.2376902148656,T,42.23902402802467,0.0,0.0,27,G
1243,10,44,1903.2955505173627,T,43.05786030249709,0.0,0.0,27,G
1244,10,45,1943.9852636243847,T,40.68971310702211,0.0,0.0,28,G
1245,10,46,1987.5209542888852,T,43.5356906645005,0.0,0.0,28,G
1246,10,47,2029.6550347932123,T,42.13408050432721,0.0,0.0,28,G
1247,10,48,2070.4997243511084,T,40.84468955789591,0.0,0.0,28,G
1248,10,49,2112.3167033404725,T,41.816978989363875,0.0,0.0,28,G
1249,10,50,2152.808248254565,T,40.491544914092756,0.0,0.0,25,G
1250,10,51,2195.980799848633,T,43.17255159406798,0.0,0.0,27,G
1251,10,52,2238.9703972091465,T,42.98959736051356,0.0,0.0,27,G
1252,10,53,2281.759649902204,T,42.789252693057264,0.0,0.0,28,G
1253,10,54,2325.36808053202,T,43.608430629816034,0.0,0.0,28,G
1254,10,55,2369.88914924388,T,44.52106871186032,0.0,0.0,28,G
1255,10,56,2412.981351727803,T,43.092202483922925,0.0,0.0,28,G
1256,10,57,2457.9384418651284,T,44.9570901373253,0.0,0.0,28,G
1257,10,58,2501.7616673855114,T,43.823225520382756,0.0,0.0,28,G
1258,10,59,2543.4115919452124,T,41.64992455970098,0.0,0.0,28,G
1259,10,60,2586.0496561368577,T,42.638064191645135,0.0,0.0,28,G
1260,10,61,2627.357409274286,T,41.307753137428286,0.0,0.0,27,G
1261,10,62,2671.9035026266038,T,44.546093352317904,0.0,0.0,27,G
1262,10,63,2716.955045973931,T,45.051543347327346,0.0,0.0,27,G
1263,10,64,2759.37465373013,T,42.41960775619864,0.0,0.0,27,G
1264,10,65,2800.8119860561765,T,41.43733232604668,0.0,0.0,27,G
1265,10,66,2845.050990795644,T,44.2390047394674,0.0,0.0,25,G
1266,10,67,2890.6941515689164,T,45.64316077327267,0.0,0.0,24,G
1267,10,68,2933.2083153811705,T,42.514163812253976,0.0,0.0,23,G
1268,10,69,3000.5064153811704,P,67.2981,68.0,1.0,28,G
1269,10,70,3056.2336153811702,T,55.7272,0.0,0.0,29,G
1270,10,71,3097.6697801532036,T,41.43616477203352,0.0,0.0,29,G
1271,10,72,3142.044563155552,T,44.37478300234834,0.0,0.0,29,G
1272,10,73,3184.4308452505957,T,42.38628209504338,0.0,0.0,28,G
1273,10,74,3227.879119499659,T,43.44827424906313,0.0,0.0,28,G
1274,10,75,3269.9193462808885,T,42.04022678122959,0.0,0.0,28,G
1275,10,76,3312.9923774828835,T,43.07303120199497,0.0,0.0,28,G
1276,10,77,3355.487478645694,T,42.49510116281038,0.0,0.0,28,G
1277,10,78,3397.1827361841683,T,41.69525753847419,0.0,0.0,28,G
1278,10,79,3440.4303567643287,T,43.24762058016054,0.0,0.0,28,G
1279,10,80,3482.135482172387,T,41.70512540805848,0.0,0.0,28,G
1280,10,81,3524.9002125703983,T,42.7647303980113,0.0,0.0,28,G
1281,10,82,3567.4900543898375,T,42.58984181943934,0.0,0.0,28,G
1282,10,83,3609.3886119309846,T,41.898557541147255,0.0,0.0,28,G
1283,10,84,3648.3374247751544,T,38.948812844169865,0.0,0.0,28,G
1284,10,85,3689.7368639176148,T,41.39943914246054,0.0,0.0,28,G
1285,10,86,3731.148145189933,T,41.41128127231821,0.0,0.0,28,G
1286,10,87,3773.9121234086515,T,42.763978218718286,0.0,0.0,28,G
1287,10,88,3816.359226695486,T,42.447103286834384,0.0,0.0,28,G
1288,10,89,3858.110798810839,T,41.75157211535288,0.0,0.0,27,G
1289,10,90,3899.347067360266,T,41.23626854942745,0.0,0.0,27,G
1290,10,91,3942.560532767668,T,43.21346540740193,0.0,0.0,27,G
1291,10,92,3986.0087207497554,T,43.448187982087205,0.0,0.0,28,G
1292,10,93,4027.6465597749375,T,41.637839025181975,0.0,0.0,27,G
1293,10,94,4071.8239605744484,T,44.177400799510984,0.0,0.0,27,G
1294,10,95,4114.524152735867,T,42.700192161417895,0.0,0.0,28,G
1295,10,96,4158.169097956924,T,43.644945221057355,0.0,0.0,28,G
1296,10,97,4197.728858172402,T,39.5597602154781,0.0,0.0,27,G
1297,10,98,4241.489395754262,T,43.76053758185962,0.0,0.0,27,G
1298,10,99,4282.362626207453,T,40.87323045319157,0.0,0.0,27,G
1299,10,100,4326.244590454711,T,43.881964247258175,0.0,0.0,25,G
1300,10,101,4368.994696154875,T,42.7501057001636,0.0,0.0,25,G
1301,10,102,4412.916242032614,T,43.92154587773913,0.0,0.0,26,G
1302,10,103,4480.214342032614,P,67.29809999999998,102.0,2.0,27,G
1303,10,104,4535.941542032614,T,55.7272,0.0,0.0,28,G
1304,10,105,4579.451718903859,T,43.51017687124473,0.0,0.0,28,G
1305,10,106,4620.961333207855,T,41.5096143039962,0.0,0.0,28,G
1306,10,107,4662.867557335092,T,41.90622412723701,0.0,0.0,28,G
1307,10,108,4703.967040706985,T,41.09948337189359,0.0,0.0,28,G
1308,10,109,4746.720023899414,T,42.75298319242844,0.0,0.0,28,G
1309,10,110,4788.621961456506,T,41.901937557092424,0.0,0.0,28,G
1310,10,111,4834.290153856711,T,45.668192400205335,0.0,0.0,28,G
1311,10,112,4876.1740673405875,T,41.88391348387631,0.0,0.0,28,G
1312,10,113,4918.5928381157555,T,42.41877077516784,0.0,0.0,28,G
1313,10,114,4960.923871455748,T,42.33103333999191,0.0,0.0,28,G
1314,10,115,5001.722206897347,T,40.79833544159892,0.0,0.0,28,G
1315,10,116,5043.087969247228,T,41.36576234988085,0.0,0.0,28,G
1316,10,117,5087.624319132181,T,44.53634988495307,0.0,0.0,28,G
1317,10,118,5130.956080553957,T,43.33176142177625,0.0,0.0,28,G
1318,10,119,5173.208108110721,T,42.25202755676366,0.0,0.0,28,G
1319,10,120,5216.681730088324,T,43.47362197760348,0.0,0.0,28,G
1320,10,121,5260.336584648836,T,43.6548545605122,0.0,0.0,28,G
1321,10,122,5302.322096505634,T,41.98551185679854,0.0,0.0,28,G
1322,10,123,5344.830430641916,T,42.50833413628194,0.0,0.0,28,G
1323,10,124,5386.9377219705475,T,42.10729132863207,0.0,0.0,28,G
1324,10,125,5430.2317402398785,T,43.29401826933083,0.0,0.0,28,G
1325,10,126,5470.812961948477,T,40.581221708598484,0.0,0.0,28,G
1326,10,127,5514.292982061845,T,43.48002011336716,0.0,0.0,28,G
1327,10,128,5558.358121541495,T,44.065139479650256,0.0,0.0,28,G
1328,10,129,5603.042429987164,T,44.684308445668314,0.0,0.0,29,G
1329,10,130,5646.471242246943,T,43.42881225977946,0.0,0.0,29,G
1330,10,131,5690.581351873327,T,44.110109626383725,0.0,0.0,29,G
1331,10,132,5732.212448494618,T,41.63109662129108,0.0,0.0,29,G
1332,10,133,5775.499517196422,T,43.28706870180391,0.0,0.0,28,G
1333,10,134,5819.495990799754,T,43.996473603331566,0.0,0.0,28,G
1334,10,135,5858.9706652437235,T,39.474674443969626,0.0,0.0,27,G
