,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
8108,5,146,7,3916.5497,0.0,24.015400000000227
8166,5,147,7,3941.0437,0.0,24.494000000000142
8218,5,148,6,3965.1744,-1.0,24.130699999999706
8275,5,149,6,3989.7883,0.0,24.613900000000285
8330,5,150,6,4014.1049,0.0,24.316599999999653
8387,5,151,6,4038.4432,0.0,24.338300000000345
8444,5,152,6,4062.6408,0.0,24.197599999999966
8501,5,153,6,4086.7295,0.0,24.08869999999979
8558,5,154,6,4110.8267,0.0,24.097199999999702
8614,5,155,6,4135.0063,0.0,24.17960000000039
8668,5,156,6,4159.0708,0.0,24.064500000000407
8726,5,157,6,4183.2314,0.0,24.16059999999925
8784,5,158,6,4208.2981,0.0,25.06670000000031
8840,5,159,6,4233.8371,0.0,25.53899999999976
8896,5,160,6,4258.5382,0.0,24.701100000000224
8951,5,161,6,4283.1486,0.0,24.61040000000048
9010,5,162,6,4307.6236,0.0,24.474999999999454
9068,5,163,6,4332.9167,0.0,25.293099999999868
9124,5,164,6,4358.0635,0.0,25.14680000000044
9180,5,165,6,4382.678,0.0,24.61449999999968
9232,5,166,5,4407.3028,-1.0,24.624800000000505
9294,5,167,5,4431.6739,0.0,24.371099999999387
9349,5,168,5,4456.1213,0.0,24.447400000000016
9406,5,169,5,4481.0668,0.0,24.94549999999981
9461,5,170,4,4506.1086,-1.0,25.041799999999967
9515,5,171,4,4530.6615,0.0,24.55290000000059
9563,5,172,3,4559.9197,-1.0,29.258200000000215
9625,5,173,3,4604.8035,0.0,44.88379999999961
9684,5,174,3,4647.0656,0.0,42.26209999999992
9740,5,175,3,4686.3255,0.0,39.259900000000016
9795,5,176,3,4750.7054,0.0,64.3798999999999
9850,5,177,3,4815.9114,0.0,65.20600000000013
9903,5,178,2,4886.4863,-1.0,70.57489999999962
9942,5,179,2,4946.3107,0.0,59.82440000000042
10015,5,180,2,5002.8701,0.0,56.559400000000096
10072,5,181,2,5067.306,0.0,64.43589999999949
10132,5,182,2,5131.777,0.0,64.47100000000046
10191,5,183,2,5196.5691,0.0,64.79209999999966
10228,5,184,2,5259.1822,0.0,62.613100000000486
10280,5,185,2,5317.0507,0.0,57.868499999999585
10339,5,186,3,5343.2451,1.0,26.194400000000314
10385,5,187,3,5367.6648,0.0,24.419699999999466
10435,5,188,3,5391.5395,0.0,23.874700000000303
10487,5,189,3,5415.2883,0.0,23.7488000000003
10538,5,190,3,5439.2725,0.0,23.984199999999873
10589,5,191,3,5463.3951,0.0,24.122599999999693
10643,5,192,3,5487.9254,0.0,24.530300000000352
10697,5,193,3,5512.5967,0.0,24.671299999999974
10753,5,194,4,5537.4018,1.0,24.805099999999584
10806,5,195,4,5562.022,0.0,24.620200000000295
10857,5,196,4,5587.1517,0.0,25.129700000000412
10910,5,197,5,5612.4996,1.0,25.347899999999754
10962,5,198,5,5638.0291,0.0,25.529499999999643
11015,5,199,5,5662.5843,0.0,24.555200000000696
