,car_number,completed_laps,rank,elapsed_time,rank_diff,time_diff
9333,12,170,1,4724.5887,0.0,25.926699999999983
9388,12,171,1,4750.6772,0.0,26.08849999999984
9438,12,172,1,4776.6959,0.0,26.018699999999626
9498,12,173,1,4812.9672,0.0,36.27130000000034
9556,12,174,1,4864.2838,0.0,51.31660000000011
9611,12,175,1,4931.5225,0.0,67.23869999999988
9669,12,176,1,4998.0527,0.0,66.53020000000015
9723,12,177,1,5061.9725,0.0,63.91979999999967
9796,12,178,1,5133.68,0.0,71.70750000000044
9849,12,179,1,5193.2827,0.0,59.60269999999946
9903,12,180,1,5258.4401,0.0,65.15740000000005
9953,12,181,1,5322.9306,0.0,64.49049999999988
10009,12,182,1,5385.8867,0.0,62.95610000000033
10071,12,183,1,5440.7595,0.0,54.8728000000001
10116,12,184,1,5467.1071,0.0,26.347600000000057
10169,12,185,1,5492.9716,0.0,25.86449999999968
10219,12,186,1,5519.2279,0.0,26.25630000000001
10272,12,187,1,5546.0784,0.0,26.850500000000466
10322,12,188,1,5572.3129,0.0,26.23449999999957
10374,12,189,1,5598.6975,0.0,26.38460000000032
10427,12,190,1,5625.169,0.0,26.47149999999965
10477,12,191,1,5651.8748,0.0,26.705799999999726
10530,12,192,1,5678.9069,0.0,27.032100000000355
10581,12,193,1,5705.3582,0.0,26.45129999999972
10629,12,194,1,5732.1962,0.0,26.838000000000648
10679,12,195,1,5759.2346,0.0,27.038399999999456
10727,12,196,1,5786.6356,0.0,27.40099999999984
10777,12,197,1,5813.3556,0.0,26.720000000000255
10830,12,198,1,5840.2568,0.0,26.901200000000244
10881,12,199,1,5866.6981,0.0,26.4412999999995
10935,12,200,1,5893.4459,0.0,26.747800000000097
10984,12,201,1,5919.0548,0.0,25.608900000000176
11033,12,202,1,5944.5154,0.0,25.46060000000034
11084,12,203,1,5969.9031,0.0,25.387700000000223
11133,12,204,1,5996.1657,0.0,26.26259999999911
11184,12,205,1,6022.4408,0.0,26.275100000000748
11238,12,206,1,6047.9118,0.0,25.47099999999955
11291,12,207,1,6073.3617,0.0,25.449900000000525
11345,12,208,1,6098.893,0.0,25.531299999999646
11396,12,209,1,6124.4961,0.0,25.603100000000268
11448,12,210,1,6150.075,0.0,25.57889999999952
11500,12,211,1,6175.4699,0.0,25.394900000000234
11553,12,212,1,6201.2023,0.0,25.73239999999987
11604,12,213,1,6227.4737,0.0,26.27139999999963
11654,12,214,1,6253.9754,0.0,26.50170000000071
11703,12,215,1,6279.9422,0.0,25.96680000000015
11754,12,216,1,6305.4792,0.0,25.536999999999352
11808,12,217,1,6330.7781,0.0,25.298900000000685
11863,12,218,1,6355.8946,0.0,25.116499999999178
11915,12,219,1,6381.7371,0.0,25.842500000000655
11967,12,220,1,6407.8204,0.0,26.083299999999326
12017,12,221,1,6434.3686,0.0,26.54820000000018
12069,12,222,1,6460.5045,0.0,26.13590000000022
12125,12,223,1,6486.015,0.0,25.51050000000032
12179,12,224,1,6511.4648,0.0,25.449799999999414
12233,12,225,1,6536.7987,0.0,25.33390000000054
12287,12,226,1,6562.1015,0.0,25.30279999999948
12342,12,227,1,6587.4124,0.0,25.3109000000004
12395,12,228,1,6613.5293,0.0,26.116899999999987
12448,12,229,1,6639.5988,0.0,26.069499999999607
12504,12,230,1,6665.4059,0.0,25.80709999999999
12589,12,231,3,6703.3447,2.0,37.9387999999999
12676,12,232,7,6747.2405,4.0,43.895800000000236
12729,12,233,7,6773.1861,0.0,25.945600000000013
12782,12,234,7,6799.3387,0.0,26.152600000000348
12836,12,235,7,6825.9586,0.0,26.61989999999969
12886,12,236,6,6852.9009,-1.0,26.942299999999705
12938,12,237,5,6879.3949,-1.0,26.494000000000597
12991,12,238,4,6906.3465,-1.0,26.951599999999416
13042,12,239,2,6932.6258,-2.0,26.27930000000015
13078,12,240,1,6958.6509,-1.0,26.02509999999984
13128,12,241,1,6985.4412,0.0,26.79030000000057
13177,12,242,1,7012.2058,0.0,26.76459999999952
