,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,laptime_green_mean_prev,laptime_green_std_prev,laptime_green_mean_all,laptime_green_std_all,laptime_mean_prev,laptime_std_prev,laptime_mean_all,laptime_std_all,laps_prev,laps_after_last_pitstop,pittime_prev,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
201,4,1,19,1,1,0,13,8,0.24242424242424243,0,0,13.470588235294118,13.470588235294118,-5,-5.0,0,0.0,40.97400294117647,7.162170766172423,40.97400294117647,7.162170766172423,40.97400294117647,7.162170766172423,40.97400294117647,7.162170766172423,34,34,22.20645,3,7,-1,0,1,-3
202,-5,1,19,2,1,1,13,12,0.36363636363636365,0,0,11.5,12.457142857142857,4,-0.5,0,0.0,47.17371428571429,11.394890653700694,43.34116545454546,9.50576502766453,63.83342777777778,26.285413735268236,52.73027857142858,22.60042109014718,36,36,63.1866,3,3,6,-7,11,2
203,-3,1,19,3,1,0,13,7,0.21212121212121213,0,0,15.894736842105264,13.666666666666666,-5,-2.0,-9,0.0,43.17297714285714,3.7444157802623663,43.275758888888895,7.789668406648135,48.670802631578944,19.205486243155768,51.30194444444445,21.554568814683197,38,38,117.11574999999993,5,-3,-3,13,2,1
204,17,1,19,4,1,1,13,4,0.12121212121212122,1,0,15.363636363636363,14.063829787234043,-3,-2.25,2,0.6666666666666666,43.00442258064516,5.460849226094354,43.20624297520661,7.265478631601108,45.15129393939393,10.217281646010482,49.8624304964539,19.6742855772243,33,33,62.50739999999996,-1,0,1,-7,3,-5
205,-5,1,19,5,1,1,13,21,0.6363636363636364,0,0,16.09090909090909,14.210526315789474,17,1.6,20,5.5,68.1238000000003,0.0,43.41048524590164,7.576410856522474,91.66285454545455,18.7403552576866,52.88746118421052,22.400400333185573,11,11,118.39135000000033,1,2,-11,-1,7,0
206,3,1,19,6,1,0,13,16,0.48484848484848486,0,0,12.333333333333334,13.781725888324873,-5,0.5,-22,0.0,45.57345000000004,8.497817978494519,43.859932467532474,7.826220583828322,57.45506444444446,22.922842139734296,53.930822335025375,22.602297348674018,45,45,82.73360000000002,-5,1,-1,-2,-2,-1
207,7,1,20,0,0,0,1,1,0.030303030303030304,1,0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
208,-7,1,20,1,1,0,1,8,0.24242424242424243,0,0,1.0,1.0,7,7.0,0,0.0,40.06586451612903,7.356401777365835,40.06586451612903,7.356401777365835,40.06586451612903,7.356401777365835,40.06586451612903,7.356401777365835,31,31,20.9686,0,0,0,7,0,3
209,4,1,20,2,1,1,1,1,0.030303030303030304,1,0,2.8421052631578947,1.7,-7,0.0,0,0.0,43.53861764705883,7.116697737032051,41.295797916666665,7.459656131861626,47.37787368421052,14.878070901191675,42.844428,11.413345060236109,19,19,62.34895000000006,0,0,0,-9,0,-5
210,0,1,20,3,1,0,1,5,0.15151515151515152,1,0,1.5714285714285714,1.641304347826087,4,1.3333333333333333,11,-1.5,45.49935925925926,11.882268223429646,42.80908,9.513815179930022,64.17590714285714,29.895220835264542,52.582711956521734,24.324848616007973,42,42,119.65464999999995,-1,-6,-5,6,3,3
211,-1,1,20,4,1,0,1,5,0.15151515151515152,1,0,5.885714285714286,2.811023622047244,0,1.0,-4,-2.3333333333333335,42.947765714285715,4.829897528338763,42.853207272727275,8.31503937956793,42.947765714285715,4.829897528338763,49.92741181102362,21.29774207376381,35,35,61.09130000000005,-3,-3,0,2,1,0
212,-2,1,20,5,1,0,1,4,0.12121212121212122,1,0,4.173913043478261,3.1734104046242773,-1,0.6,-1,-2.0,47.228442307692326,12.978756063606202,43.68964926470589,9.543860420224872,64.92518260869566,25.44989100168257,53.915258381502895,23.43311639755807,46,46,60.438950000000204,5,-1,-4,4,5,-2
213,-5,1,21,0,0,0,6,6,0.18181818181818182,0,0,6.0,6.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
214,6,1,21,1,1,0,6,1,0.030303030303030304,1,0,6.4411764705882355,6.4411764705882355,-5,-5.0,0,0.0,40.442141176470585,7.060281278562641,40.442141176470585,7.060281278562641,40.442141176470585,7.060281278562641,40.442141176470585,7.060281278562641,34,34,21.5235,0,0,0,0,7,1
215,9,1,21,2,1,1,6,7,0.21212121212121213,0,0,6.6875,6.52,6,0.5,0,0.0,44.423700000000004,7.181030720486514,41.603429166666665,7.322859910523292,48.438275000000004,13.889163885809458,43.000904,10.466142128481899,16,16,60.9914,2,-6,-5,3,3,3
216,11,1,21,3,1,0,6,16,0.48484848484848486,0,0,7.5,6.9787234042553195,9,3.3333333333333335,3,7.0,45.69676206896551,9.813976723668087,43.14507402597402,8.581146423748912,63.39167045454545,28.526490111701285,52.54551808510638,23.295870893417103,44,44,117.28835000000004,5,4,-2,-2,-3,2
217,-1,1,21,4,1,0,6,27,0.8181818181818182,0,0,20.0,7.25,11,5.25,2,5.333333333333333,61.47400000000016,5.92069999999967,43.60909746835443,8.99716975391445,61.47400000000016,5.92069999999967,52.73152812499999,23.102984530596473,2,2,61.47400000000016,-2,0,4,-1,0,0
218,-3,1,21,5,1,0,6,26,0.7878787878787878,0,0,25.818181818181817,12.0,-1,4.0,-12,1.0,42.703963636363646,3.3446766661519653,43.34240625,7.782313038244388,42.703963636363646,3.3446766661519653,50.16633720930233,20.47466491859373,33,33,55.55179999999973,-6,-5,7,-2,-1,0
219,-1,1,21,6,1,0,6,23,0.696969696969697,0,0,22.666666666666668,14.892655367231638,-3,2.8333333333333335,-2,0.4,46.934625,11.408544766991552,44.06085,8.749122322149189,64.12729791666665,24.891693889566316,53.952360451977405,22.629096719135145,48,48,60.51164999999992,-1,0,-1,2,-1,0
220,0,1,21,7,1,1,6,22,0.6666666666666666,0,0,23.076923076923077,15.452631578947368,-1,2.2857142857142856,2,0.6666666666666666,45.427330000000076,8.203558803232811,44.15194866666668,8.720478350157482,49.54331538461534,11.044132596356931,53.65068894736842,22.059551842411395,13,13,60.74459999999999,-5,-4,-5,0,0,0
221,-2,1,21,8,1,1,6,22,0.6666666666666666,0,0,22.0,15.486910994764397,0,2.0,1,0.7142857142857143,,,44.15194866666668,8.720478350157482,112.75430000000051,0.0,53.960131937172775,22.41136992479829,1,1,116.69045000000006,-4,-1,8,0,0,0
222,7,1,22,0,0,0,2,2,0.06060606060606061,1,0,2.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
223,-5,1,22,1,1,0,2,9,0.2727272727272727,0,0,2.096774193548387,2.096774193548387,7,7.0,0,0.0,40.082941935483866,7.349285802464477,40.082941935483866,7.349285802464477,40.082941935483866,7.349285802464477,40.082941935483866,7.349285802464477,31,31,21.0516,7,0,0,0,3,0
224,0,1,22,2,1,1,2,4,0.12121212121212122,1,0,5.7894736842105265,3.5,-5,1.0,0,0.0,43.73993529411764,7.119733491867878,41.37812708333333,7.476272646561582,47.54116315789473,14.480541565047313,42.917066,11.237144569606803,19,19,62.630300000000034,0,-9,-7,-6,2,6
225,-1,1,22,3,1,0,2,4,0.12121212121212122,1,0,4.093023255813954,3.774193548387097,0,0.6666666666666666,5,-3.5,45.29415714285715,10.903467345771512,42.82087500000001,9.092313595532573,63.60616279069769,29.443418126914047,52.48299247311828,23.98174244871284,43,43,119.21050000000014,-1,-6,2,6,3,3
226,-1,1,22,4,1,0,2,3,0.09090909090909091,1,0,6.257142857142857,4.453125,-1,0.25,-1,-2.6666666666666665,42.92399142857141,4.615250906064249,42.85338918918918,7.9574920200558505,42.92399142857141,4.615250906064249,49.869203125,21.020018960549624,35,35,60.11670000000004,-3,-5,0,2,3,1
227,4,1,22,5,1,0,2,2,0.06060606060606061,1,0,5.042553191489362,4.611428571428571,-1,0.0,0,-2.0,46.905285185185136,12.442622860501185,43.64615144927535,9.15461744205204,64.43345531914892,25.350557441718625,53.780745142857135,23.182783103818768,47,47,59.81809999999996,5,0,0,4,5,-2
228,4,1,23,0,0,0,15,15,0.45454545454545453,0,0,15.0,15.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
229,-7,1,23,1,1,0,15,19,0.5757575757575758,0,0,15.03225806451613,15.03225806451613,4,4.0,0,0.0,40.595561290322586,7.437962785457883,40.595561290322586,7.437962785457883,40.595561290322586,7.437962785457883,40.595561290322586,7.437962785457883,31,31,22.5228,0,0,0,0,0,0
230,13,1,23,2,1,1,15,12,0.36363636363636365,0,0,14.894736842105264,14.98,-7,-1.5,0,0.0,44.0959625,6.965022696649587,41.78718723404255,7.4669668237558895,47.309010526315795,11.696326454777628,43.146671999999995,9.844011702675688,19,19,61.10890000000006,-5,3,3,-8,11,-1
231,-6,1,23,3,1,0,15,25,0.7575757575757576,0,0,12.390243902439025,13.813186813186814,13,3.3333333333333335,20,4.5,45.73962307692306,9.317384215098985,43.19490410958903,8.390447569567106,64.73879756097561,28.623856975312854,52.87499230769231,23.190637726576778,41,41,114.67255,-3,5,-2,2,5,-1
232,-11,1,23,4,1,0,15,19,0.5757575757575758,0,0,13.0,13.611570247933884,-6,1.0,-19,-3.3333333333333335,42.980886666666656,5.504314506925904,43.13256893203882,7.663473942753884,42.980886666666656,5.504314506925904,50.421908264462814,20.742002077421716,30,30,61.9994499999998,-2,-9,-11,-7,12,-5
233,9,1,23,5,1,1,15,8,0.24242424242424243,0,0,18.3,14.27659574468085,-11,-1.4,-5,-3.75,43.738329411764745,6.781490857149804,43.218385,7.547753885601228,46.794129999999996,11.510091641559526,49.90732978723403,19.73825763400475,20,20,60.9689000000003,-5,3,-7,-3,-2,-4
234,3,1,23,6,1,1,15,17,0.5151515151515151,0,0,18.125,14.668789808917197,9,0.3333333333333333,20,1.0,65.9330500000001,1.2278500000006716,43.59075655737705,8.023654219990128,87.02299374999996,18.82256281651977,53.689817834394894,22.62924409535303,16,16,115.47260000000006,-3,-4,2,17,-2,4
235,-1,1,23,7,1,1,15,20,0.6060606060606061,0,0,17.0,14.7125,3,0.7142857142857143,-6,-0.16666666666666666,,,43.59075655737705,8.023654219990128,99.98096666666727,4.628728117120172,54.557776875,23.287514406402483,3,3,102.99070000000029,3,4,-2,-1,0,-1
236,-1,1,23,8,1,0,15,19,0.5757575757575758,0,0,13.942857142857143,14.574358974358974,-1,0.5,-4,-0.7142857142857143,44.71246551724132,8.490704660382574,43.806184105960256,8.127458217142834,51.67532857142854,19.988388238268566,54.04041435897435,22.757549766980944,35,35,79.80834999999934,1,-1,4,0,-4,-1
237,6,1,24,0,0,0,24,24,0.7272727272727273,0,0,24.0,24.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
238,-10,1,24,1,1,0,24,30,0.9090909090909091,0,1,24.6875,24.6875,6,6.0,0,0.0,41.069628125,7.429503807045023,41.069628125,7.429503807045023,41.069628125,7.429503807045023,41.069628125,7.429503807045023,32,32,22.512150000000002,7,4,14,12,7,13
239,4,1,24,2,1,1,24,20,0.6060606060606061,0,0,21.38888888888889,23.5,-10,-2.0,0,0.0,43.92742,7.040359949339712,41.98168936170213,7.427992311412113,47.016377777777784,10.456135388509452,43.21045800000001,9.101281236223617,18,18,61.23400000000004,-10,0,1,2,2,-5
240,-3,1,24,3,1,0,24,24,0.7272727272727273,0,0,16.627906976744185,20.322580645161292,4,0.0,14,-1.0,45.288735714285686,8.210642064775884,43.21631999999999,7.893236245495246,63.63335581395348,28.17573476460299,52.653303225806454,22.699693625095815,43,43,114.96814999999992,4,5,7,5,-2,13
241,-8,1,24,4,1,0,24,21,0.6363636363636364,0,0,14.5625,18.848,-3,-0.75,-7,-3.0,42.87429375000002,4.8590038508382944,43.11403177570094,7.124316439347871,42.87429375000002,4.8590038508382944,50.14987680000001,20.189686412808445,32,32,60.926550000000134,-6,-5,12,-13,-3,11
242,-4,1,25,0,0,0,23,23,0.696969696969697,0,0,23.0,23.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
243,2,1,25,1,1,0,23,19,0.5757575757575758,0,0,20.11764705882353,20.11764705882353,-4,-4.0,0,0.0,41.02258235294118,7.171431912332291,41.02258235294118,7.171431912332291,41.02258235294118,7.171431912332291,41.02258235294118,7.171431912332291,34,34,22.486549999999998,-3,-8,4,-12,-5,7
244,5,1,25,2,1,1,23,21,0.6363636363636364,0,0,21.6875,20.62,2,-1.0,0,0.0,44.7415,7.962497851225412,42.05121914893617,7.583412437700566,47.92494375,10.57720799165406,43.23133800000001,9.007762747250611,16,16,62.421299999999974,-10,-10,0,2,-5,-7
245,-6,1,25,3,1,1,23,26,0.7878787878787878,0,0,22.0,21.014285714285716,5,1.0,3,4.5,48.371275000000026,9.274882062963117,42.9705,8.162147525765734,76.98901000000001,28.46645026335213,52.87638714285714,22.84840899959008,20,20,114.74455000000012,-2,7,5,-3,-2,-1
246,1,1,25,4,1,0,23,20,0.6060606060606061,0,0,19.77777777777778,20.59433962264151,-6,-0.75,-11,-0.6666666666666666,43.3216787878788,3.535912673811758,43.10219204545455,6.808473890461488,48.859816666666674,18.893162393773547,51.51226886792453,21.670186031248925,36,36,111.89364999999998,0,-6,-5,-2,-7,12
247,-2,1,25,5,1,1,23,21,0.6363636363636364,0,0,17.085714285714285,19.72340425531915,1,-0.4,7,1.25,42.79995757575756,4.9876106321764935,43.019764462809924,6.365179515037608,44.83589428571429,9.761047140604916,49.85501276595745,19.621388407822145,35,35,61.55729999999994,-4,5,0,1,7,-1
248,-2,1,25,6,1,1,23,19,0.5757575757575758,0,0,20.5625,19.808917197452228,-2,-0.6666666666666666,-3,0.4,64.84034999999994,1.334349999999631,43.37457073170732,6.892159718170297,87.51330000000002,29.827085666345234,53.69280000000001,23.795476312860885,16,16,126.12694999999985,17,9,-3,4,-1,0
249,-2,1,25,7,1,0,23,17,0.5151515151515151,0,0,7.897435897435898,17.43877551020408,-2,-0.8571428571428571,0,0.3333333333333333,43.944129032258125,8.446237563485468,43.48922207792209,7.2354952270242965,54.96687948717949,24.55898056851512,53.94631581632654,23.954738913847844,39,39,103.53659999999945,1,-1,4,-2,-1,0
250,7,1,26,0,0,0,25,25,0.7575757575757576,0,0,25.0,25.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
251,-4,1,26,1,1,0,25,32,0.9696969696969697,0,1,30.483870967741936,30.483870967741936,7,7.0,0,0.0,41.402416129032254,7.64652185026068,41.402416129032254,7.64652185026068,41.402416129032254,7.64652185026068,41.402416129032254,7.64652185026068,31,31,22.7643,12,14,0,13,0,0
252,2,1,26,2,1,1,25,28,0.8484848484848485,0,1,27.818181818181817,29.37735849056604,-4,1.5,0,0.0,44.35641875,7.311526310406984,42.4080340425532,7.663080038683313,55.26766363636363,22.382987828493633,47.15780188679244,16.995172815460105,22,22,62.761600000000044,-3,2,-1,5,2,-2
253,-3,1,26,3,1,1,25,30,0.9090909090909091,0,1,28.0,29.35185185185185,2,1.6666666666666667,6,-2.5,,,42.4080340425532,7.663080038683313,127.21280000000024,0.0,48.640301851851845,19.999270282729395,1,1,116.51215000000002,2,-10,5,-2,0,0
254,-3,1,26,4,1,1,25,27,0.8181818181818182,0,0,27.6875,28.97142857142857,-3,0.5,-5,-3.3333333333333335,47.22420000000005,7.9741658933709525,43.10856727272728,7.893890079573165,67.348525,24.59994948372602,52.916467142857144,22.55181798662626,16,16,81.2046499999999,5,-2,7,-2,-1,0
255,2,1,26,5,1,0,25,24,0.7272727272727273,0,0,22.193548387096776,26.89108910891089,-3,-0.2,0,-2.5,43.59282142857143,3.674853070372607,43.27193012048193,6.774972366844211,49.90720967741936,19.884814144278227,51.99283366336634,21.81221771840507,31,31,110.5449000000001,-2,-6,-5,12,-13,11
256,-1,1,26,6,1,0,25,26,0.7878787878787878,0,0,23.303030303030305,26.007462686567163,2,0.16666666666666666,5,-1.0,43.09751818181818,5.9064304032261825,43.222312931034494,6.540111269821287,43.09751818181818,5.9064304032261825,49.80219626865672,19.541845623275737,33,33,64.54640000000018,7,1,-2,-1,-1,0
257,-1,1,26,7,1,1,25,25,0.7575757575757576,0,0,25.125,25.913333333333334,-1,0.0,-3,-1.3333333333333333,62.88119999999981,14.91666376489721,43.877609166666666,7.82413980618099,79.87124999999997,21.580222664977228,53.009562,21.83987250720927,16,16,68.1584499999999,0,7,-1,-1,0,0
258,-1,1,26,8,1,1,25,24,0.7272727272727273,0,0,24.833333333333332,25.871794871794872,-1,-0.125,0,-1.1428571428571428,61.54030000000057,0.0,44.023581818181825,7.954130909956623,79.78683333333326,19.333278569836512,54.03945705128204,22.350116949757435,6,6,89.90084999999999,0,-1,-1,-1,0,0
259,0,1,26,9,1,0,25,23,0.696969696969697,0,0,22.666666666666668,25.444444444444443,-1,-0.2222222222222222,0,-1.0,43.31674499999999,5.557178808844775,43.92332127659574,7.663893311656614,51.81840833333339,20.247585057295964,53.743317222222224,22.09425339136309,24,24,101.28945000000022,2,0,-1,-3,-2,0
260,0,1,26,10,1,1,25,23,0.696969696969697,0,0,23.7,25.352631578947367,0,-0.2,1,-0.7777777777777778,47.09172857142845,9.91510861286442,44.07317837837837,7.814048931611154,61.616229999999995,26.921010159132354,54.15768105263158,22.443226484774975,10,10,61.82269999999971,-1,-5,-4,0,0,0
261,-12,1,27,0,0,0,32,32,0.9696969696969697,0,1,32.0,32.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
262,2,1,27,1,1,0,32,20,0.6060606060606061,0,0,24.970588235294116,24.970588235294116,-12,-12.0,0,0.0,41.05768529411765,7.188218424826769,41.05768529411765,7.188218424826769,41.05768529411765,7.188218424826769,41.05768529411765,7.188218424826769,34,34,22.6363,-4,-3,-8,-5,7,-4
263,0,1,27,2,1,1,32,22,0.6666666666666666,0,0,22.6875,24.24,2,-5.0,0,0.0,44.62843076923077,7.540243072432112,42.04533829787234,7.4602795961395225,47.828925,10.299307282986296,43.22448200000001,8.89140342642689,16,16,61.57229999999993,2,-10,-10,-5,-7,-3
264,-4,1,27,3,1,0,32,22,0.6666666666666666,0,0,15.0,19.86315789473684,0,-3.3333333333333335,-2,6.0,45.034963333333344,7.968888792693943,43.21012727272727,7.799920239812603,62.633480000000006,27.97296145020997,52.41821789473684,22.49837621685047,45,45,114.85365000000002,5,-3,-3,13,9,7
265,-9,1,27,4,1,0,32,18,0.5454545454545454,0,0,14.114285714285714,18.315384615384616,-4,-3.5,-4,2.6666666666666665,42.86582571428571,4.805599041495676,43.102533035714295,7.00492111598274,42.86582571428571,4.805599041495676,49.84642,19.851165253945318,35,35,61.44965000000002,-5,3,-1,-3,1,-6
266,-5,1,27,5,1,0,32,9,0.2727272727272727,0,0,7.340909090909091,15.540229885057471,-9,-4.6,-5,0.75,47.340347826086976,12.539337606347951,43.82453111111111,8.36872904146157,65.56226818181818,25.323960342302975,53.820542528735636,22.433252391763418,44,44,60.61709999999994,2,3,17,6,3,-1
267,2,1,28,0,0,0,14,14,0.42424242424242425,0,0,14.0,14.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
268,-1,1,28,1,1,0,14,16,0.48484848484848486,0,0,10.9375,10.9375,2,2.0,0,0.0,40.3874875,7.264631275301848,40.3874875,7.264631275301848,40.3874875,7.264631275301848,40.3874875,7.264631275301848,32,32,21.86025,0,0,0,0,7,0
269,-3,1,28,2,1,1,14,15,0.45454545454545453,0,0,12.222222222222221,11.4,-1,0.5,0,0.0,44.75858,6.729889265577362,41.7825170212766,7.385000041064238,48.04441666666667,11.766331506192193,43.143981999999994,9.855186300089715,18,18,61.216999999999985,11,-8,-7,-9,1,0
270,-7,1,28,3,1,0,14,12,0.36363636363636365,0,0,7.4772727272727275,9.563829787234043,-3,-0.6666666666666666,-2,-2.5,44.94771379310345,9.612651795374699,42.990289473684214,8.446938970724988,62.87526363636364,28.700291197264324,52.37990106382979,23.11192846501607,44,44,114.73970000000008,5,6,6,-2,4,5
271,8,1,28,4,1,0,14,5,0.15151515151515152,1,0,7.083333333333333,8.876923076923077,-7,-2.25,-4,-3.0,42.792227777777775,4.3380816816890615,42.926626785714284,7.3806574651002315,42.792227777777775,4.3380816816890615,49.72485307692308,20.244938109813592,36,36,59.789800000000014,0,-6,-5,-16,-11,-9
272,-8,1,28,5,1,0,14,13,0.3939393939393939,0,0,5.785714285714286,8.122093023255815,8,-0.2,15,1.5,48.016618181818146,12.835991815722878,43.762297014925366,8.725617151230146,67.19859285714286,25.296107126745966,53.991696511627914,22.855650098269425,42,42,59.58899999999994,2,3,-12,-1,3,6
273,-3,1,29,0,0,0,21,21,0.6363636363636364,0,0,21.0,21.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
274,0,1,29,1,1,0,21,18,0.5454545454545454,0,0,17.441176470588236,17.441176470588236,-3,-3.0,0,0.0,40.96909117647059,7.16253932186589,40.96909117647059,7.16253932186589,40.96909117647059,7.16253932186589,40.96909117647059,7.16253932186589,34,34,22.6451,-8,4,14,-4,-12,-5
275,5,1,29,2,1,1,21,18,0.5454545454545454,0,0,17.9375,17.6,0,-1.5,0,0.0,44.20848461538461,8.27250400793504,41.86509361702128,7.624984559577083,47.934,11.99207891578854,43.19786200000001,9.563487419720696,16,16,62.72899999999993,1,-9,-1,-10,-10,2
276,-9,1,29,3,1,1,21,23,0.696969696969697,0,0,17.25,17.5,5,0.6666666666666666,5,4.0,48.34573750000004,10.182415940106962,42.807732727272736,8.365698098502754,76.752775,28.93803894411081,52.784980000000004,23.116463539623496,20,20,114.99595,6,2,0,7,-2,5
277,5,1,29,4,1,0,21,14,0.42424242424242425,0,0,16.055555555555557,17.00943396226415,-9,-1.75,-14,-2.0,43.182863636363656,4.1146758058397,42.94840681818184,7.079725015281244,48.79147500000002,19.252591912914166,51.42869528301887,21.96243529206597,36,36,113.8565000000001,7,1,-11,4,0,-5
278,-12,1,29,5,1,1,21,19,0.5757575757575758,0,0,12.714285714285714,15.943262411347519,5,-0.4,14,2.0,42.985342424242404,4.723005361511504,42.95848016528926,6.522014230087032,45.00226857142856,10.181454619672042,49.8334829787234,19.90113489790657,35,35,60.71239999999989,0,5,-3,-4,1,1
279,0,1,29,6,1,0,21,7,0.21212121212121213,0,0,11.114285714285714,14.982954545454545,-12,-2.3333333333333335,-17,-1.8,46.464594117646975,11.251039907099301,43.39039275362318,7.363310835532605,69.31573714285712,27.20417683000784,53.70779488636363,22.911497055285338,35,35,119.67194999999992,2,3,17,6,-1,-9
280,-4,1,30,0,0,0,16,16,0.48484848484848486,0,0,16.0,16.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
281,4,1,30,1,1,0,16,12,0.36363636363636365,0,0,16.757575757575758,16.757575757575758,-4,-4.0,0,0.0,40.94845151515152,7.263775296389412,40.94845151515152,7.263775296389412,40.94845151515152,7.263775296389412,40.94845151515152,7.263775296389412,33,33,22.138,1,7,0,-1,7,3
282,15,1,32,0,0,0,17,17,0.5151515151515151,0,0,17.0,17.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
283,1,1,32,1,1,0,17,32,0.9696969696969697,0,1,17.88235294117647,17.88235294117647,15,15.0,0,0.0,41.01766470588236,7.164757754735916,41.01766470588236,7.164757754735916,41.01766470588236,7.164757754735916,41.01766470588236,7.164757754735916,34,34,22.43415,3,7,12,13,0,0
284,-2,1,32,2,1,0,17,33,1.0,0,1,32.0,18.285714285714285,1,8.0,0,0.0,102.78579999999988,0.0,42.78246857142857,12.480432134271421,102.78579999999988,0.0,42.78246857142857,12.480432134271421,1,1,86.16669999999999,-5,13,3,0,0,0
285,-1,1,32,3,1,1,17,31,0.9393939393939394,0,1,32.35294117647059,22.884615384615383,-2,4.666666666666667,-3,-8.5,46.50294000000001,8.839178508458824,43.60924000000001,11.870235013874916,59.166041176470586,22.65464317031251,48.13863653846154,18.21240116811818,17,17,63.233100000000036,-5,13,3,0,0,0
286,-2,1,32,4,1,1,17,30,0.9090909090909091,0,1,30.75,23.933333333333334,-1,3.25,1,-5.333333333333333,47.92206666666667,7.057179840103085,43.878791666666665,11.674702675029765,77.86920000000003,29.120758507806762,52.102711666666664,22.420424939922466,8,8,110.11609999999996,0,9,4,0,0,0
287,1,1,32,5,1,0,17,28,0.8484848484848485,0,1,28.94736842105263,25.877551020408163,-2,2.2,-1,-4.25,44.26917419354839,6.085597087993796,44.03197974683544,9.868295035334112,53.45937368421052,21.569727468542613,52.62876428571428,22.104336826810982,38,38,99.3794499999999,11,-2,-6,0,0,0
288,0,1,32,6,1,0,17,29,0.8787878787878788,0,1,28.0,26.10909090909091,1,2.0,3,-2.8,45.03861666666671,8.363509066158867,44.16472307692308,9.689244198096489,45.03861666666671,8.363509066158867,51.80074818181818,21.17851689502931,12,12,63.07439999999997,0,-5,11,0,0,0
289,12,1,33,0,0,0,19,19,0.5757575757575758,0,0,19.0,19.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
290,2,1,33,1,1,0,19,31,0.9393939393939394,0,1,20.516129032258064,20.516129032258064,12,12.0,0,0.0,41.33411935483871,7.684220256134429,41.33411935483871,7.684220256134429,41.33411935483871,7.684220256134429,41.33411935483871,7.684220256134429,31,31,22.522399999999998,14,0,0,7,13,0
291,0,1,33,2,1,1,19,33,1.0,0,1,29.0,23.282608695652176,2,7.0,0,0.0,45.39699333333333,7.672529023250574,42.65896956521739,7.913037777970955,45.39699333333333,7.672529023250574,42.65896956521739,7.913037777970955,15,15,63.81460000000004,1,-5,13,0,0,0
292,13,1,59,0,0,0,20,20,0.6060606060606061,0,0,20.0,20.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0
293,-10,1,59,1,1,0,20,33,1.0,0,1,26.733333333333334,26.733333333333334,13,13.0,0,0.0,41.31348333333334,7.79725554017067,41.31348333333334,7.79725554017067,41.31348333333334,7.79725554017067,41.31348333333334,7.79725554017067,30,30,22.688399999999998,14,0,0,0,0,0
294,4,1,59,2,1,1,20,23,0.696969696969697,0,0,30.869565217391305,28.528301886792452,-10,1.5,0,0.0,45.278943749999996,8.57865919542274,42.69277391304348,8.295488273661167,55.003730434782604,20.554576175602328,47.25453396226415,16.241824180578018,23,23,67.00035000000003,2,2,-10,3,-1,2
295,2,1,59,3,1,1,20,27,0.8181818181818182,0,0,27.428571428571427,28.4,4,2.3333333333333335,14,-4.5,47.90470000000005,7.570273541072837,43.01187142857143,8.346973164212388,73.93482857142862,27.89956098915821,50.36723500000001,19.92965298890765,7,7,109.85120000000006,2,2,2,9,0,-1
296,-13,1,59,4,1,1,20,29,0.8787878787878788,0,1,28.0,28.387096774193548,2,2.25,-2,-3.6666666666666665,,,43.01187142857143,8.346973164212388,106.38299999999981,5.042100000000119,52.17419516129032,21.980711847446173,2,2,106.38299999999981,0,9,2,-1,0,0
