rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
15,19,C,24,1012.5228,44.3842,T,41.4162,5,0.0,1,2.0109,0,F,41.4162,Active,G,0,0,D,0
11,28,D,24,1002.4052,41.7445,T,41.1959,2,0.0,1,0.7441,0,B,41.1959,Active,G,0,0,E,0
14,23,E,24,1010.5119,42.2597,T,41.2019,5,0.0,1,2.9823,0,E,41.2019,Active,G,0,0,F,0
18,30,F,24,1013.3867,43.4951,T,41.4321,5,0.0,1,0.0253,0,12,41.4321,Active,G,0,0,10,0
19,32,10,24,1014.1644,42.4356,T,41.5829,6,0.0,1,0.7777,0,13,41.5829,Active,G,0,0,11,0
16,6,11,24,1012.9414,43.5037,T,41.5298,A,0.0,1,0.4186,0,10,41.5298,Active,G,0,0,12,0
20,33,12,24,1014.8052,42.2889,T,41.5836,6,0.0,1,0.6408,0,14,41.5836,Active,G,0,0,13,0
27,59,13,24,1022.9009,42.1981,T,42.003,F,0.0,1,3.7679,0,1B,42.003,Active,G,0,0,14,0
17,29,14,24,1013.3614,42.7949,T,41.222,B,0.0,1,0.42,0,11,41.222,Active,G,0,0,15,0
22,88,15,24,1016.2232,41.9312,T,41.7551,7,0.0,1,0.9191,0,16,41.7551,Active,G,0,0,16,0
21,25,16,24,1015.3041,42.0445,T,41.6667,F,0.0,1,0.4989,0,15,41.6667,Active,G,0,0,17,0
25,24,17,24,1018.705,42.0016,T,41.7593,16,0.0,1,0.7051,0,19,41.7593,Active,G,0,0,18,0
31,26,18,24,1026.5636,42.243,T,41.9395,9,0.0,1,1.0159,0,1F,41.9395,Active,G,0,0,19,0
24,64,19,24,1017.9999,42.1629,T,41.7102,11,0.0,1,1.1747,0,18,41.7102,Active,G,0,0,1A,0
28,66,1A,24,1023.8886,42.2169,T,41.9604,F,0.0,1,0.9877,0,1C,41.9604,Active,G,0,0,1B,0
29,7,1B,24,1024.6787,42.0327,T,41.9537,10,0.0,1,0.7901,0,1D,41.9537,Active,G,0,0,1C,0
32,10,1C,24,1026.7281,42.2179,T,41.9079,A,0.0,1,0.1645,0,20,41.9079,Active,G,0,0,1D,0
23,15,1D,24,1016.8252,42.156,T,41.5935,11,0.0,1,0.602,0,17,41.5935,Active,G,0,0,1E,0
30,60,1E,24,1025.5477,42.1082,T,41.9213,9,0.0,1,0.869,0,1E,41.9213,Active,G,0,0,1F,0
26,27,1F,24,1019.133,41.9696,T,41.8279,5,0.0,1,0.428,0,1A,41.8279,Active,G,0,0,20,0
33,17,20,24,1027.8621,42.5214,T,42.0016,B,0.0,1,1.134,0,21,42.0016,Active,G,0,0,21,0
2,22,1,25,1029.9348,41.0308,T,40.6872,3,1.6937,0,1.6937,0,2,40.6872,Active,G,0,0,2,0
3,12,2,24,990.5859,41.3136,T,40.7903,5,0.0,1,0.0,1,3,40.7903,Active,G,0,0,3,0
3,12,2,25,1031.6912,41.1053,T,40.7903,5,3.4501,0,1.7564,0,3,40.7903,Active,G,0,0,3,0
4,1,3,24,992.5,41.4178,T,41.0717,5,0.0,1,0.0,1,4,41.0717,Active,G,0,0,4,0
4,1,3,25,1033.9284,41.4284,T,41.0717,5,5.6873,0,2.2372,0,4,41.0717,Active,G,0,0,4,0
5,18,4,24,993.8769,41.3184,T,40.9646,2,0.0,1,0.0,1,5,40.9646,Active,G,0,0,5,0
5,18,4,25,1035.4782,41.6013,T,40.9646,2,7.2371,0,1.5498,0,5,40.9646,Active,G,0,0,5,0
6,14,9,24,994.8215,41.2937,T,40.7424,2,0.0,1,0.0,1,6,40.7424,Active,G,0,0,A,0
6,14,9,25,1036.4944,41.6729,T,40.7424,2,8.2533,0,1.0162,0,6,40.7424,Active,G,0,0,A,0
7,21,5,24,996.9123,41.4187,T,41.0124,3,0.0,1,0.0,1,7,41.0124,Active,G,0,0,6,0
7,21,5,25,1038.2578,41.3455,T,41.0124,3,10.0167,0,1.7634,0,7,41.0124,Active,G,0,0,6,0
8,3,7,24,998.4466,41.5992,T,41.0936,4,0.0,1,0.0,1,8,41.0936,Active,G,0,0,8,0
8,3,7,25,1039.9429,41.4963,T,41.0936,4,11.7018,0,1.6851,0,8,41.0936,Active,G,0,0,8,0
9,9,8,24,1000.0142,41.4699,T,41.1498,4,0.0,1,0.0,1,9,41.1498,Active,G,0,0,9,0
9,9,8,25,1041.686,41.6718,T,41.1498,4,13.4449,0,1.7431,0,9,41.1498,Active,G,0,0,9,0
10,98,B,24,1001.6611,41.8488,T,41.0183,4,0.0,1,0.0,1,A,41.0183,Active,G,0,0,C,0
10,98,B,25,1043.3701,41.709,T,41.0183,4,15.129,0,1.6841,0,A,41.0183,Active,G,0,0,C,0
11,28,D,24,1002.4052,41.7445,T,41.1959,2,0.0,1,0.0,1,B,41.1959,Active,G,0,0,E,0
11,28,D,25,1044.1843,41.7791,T,41.1959,2,15.9432,0,0.8142,0,B,41.1959,Active,G,0,0,E,0
12,13,6,24,1007.1414,42.1902,T,41.3772,2,0.0,1,0.0,1,C,41.3772,Active,G,0,0,7,0
12,13,6,25,1049.1774,42.036,T,41.3772,2,20.9363,0,4.9931,0,C,41.3772,Active,G,0,0,7,0
13,4,A,25,1049.5495,42.0199,T,41.2892,4,21.3084,0,0.3721,0,D,41.2892,Active,G,0,0,B,0
14,23,E,24,1010.5119,42.2597,T,41.2019,5,0.0,1,0.0,1,E,41.2019,Active,G,0,0,F,0
14,23,E,25,1052.1454,41.6335,T,41.2019,5,23.9043,0,2.5959,0,E,41.2019,Active,G,0,0,F,0
15,19,C,24,1012.5228,44.3842,T,41.4162,5,0.0,1,0.0,1,F,41.4162,Active,G,0,0,D,0
15,19,C,25,1055.3716,42.8488,T,41.4162,5,27.1305,0,3.2262,0,F,41.4162,Active,G,0,0,D,0
16,6,11,24,1012.9414,43.5037,T,41.5298,A,0.0,1,0.0,1,10,41.5298,Active,G,0,0,12,0
16,6,11,25,1055.9284,42.987,T,41.5298,A,27.6873,0,0.5568,0,10,41.5298,Active,G,0,0,12,0
17,29,14,25,1056.0552,42.6938,T,41.222,B,27.8141,0,0.1268,0,11,41.222,Active,G,0,0,15,0
18,30,F,24,1013.3867,43.4951,T,41.4321,5,0.0,1,0.0,1,12,41.4321,Active,G,0,0,10,0
18,30,F,25,1056.8847,43.498,T,41.4321,5,28.6436,0,0.8295,0,12,41.4321,Active,G,0,0,10,0
19,32,10,25,1057.5962,43.4318,T,41.5829,6,29.3551,0,0.7115,0,13,41.5829,Active,G,0,0,11,0
20,33,12,24,1014.8052,42.2889,T,41.5836,6,0.0,1,0.0,1,14,41.5836,Active,G,0,0,13,0
20,33,12,25,1058.1016,43.2964,T,41.5836,6,29.8605,0,0.5054,0,14,41.5836,Active,G,0,0,13,0
21,25,16,25,1058.1845,42.8804,T,41.6667,F,29.9434,0,0.0829,0,15,41.6667,Active,G,0,0,17,0
22,88,15,24,1016.2232,41.9312,T,41.7551,7,0.0,1,0.0,1,16,41.7551,Active,G,0,0,16,0
22,88,15,25,1058.8492,42.626,T,41.7551,7,30.6081,0,0.6647,0,16,41.7551,Active,G,0,0,16,0
23,15,1D,25,1058.9973,42.1721,T,41.5935,11,30.7562,0,0.1481,0,17,41.5935,Active,G,0,0,1E,0
24,64,19,24,1017.9999,42.1629,T,41.7102,11,0.0,1,0.0,1,18,41.7102,Active,G,0,0,1A,0
24,64,19,25,1060.0271,42.0272,T,41.7102,11,31.786,0,1.0298,0,18,41.7102,Active,G,0,0,1A,0
25,24,17,25,1060.6654,41.9604,T,41.7593,16,32.4243,0,0.6383,0,19,41.7593,Active,G,0,0,18,0
26,27,1F,24,1019.133,41.9696,T,41.8279,5,0.0,1,0.0,1,1A,41.8279,Active,G,0,0,20,0
26,27,1F,25,1061.3958,42.2628,T,41.8279,5,33.1547,0,0.7304,0,1A,41.8279,Active,G,0,0,20,0
27,59,13,24,1022.9009,42.1981,T,42.003,F,0.0,1,0.0,1,1B,42.003,Active,G,0,0,14,0
27,59,13,25,1064.6327,41.7318,T,41.7318,19,36.3916,0,3.2369,0,1B,41.7318,Active,G,0,0,14,0
28,66,1A,24,1023.8886,42.2169,T,41.9604,F,0.0,1,0.0,1,1C,41.9604,Active,G,0,0,1B,0
28,66,1A,25,1065.9455,42.0569,T,41.9604,F,37.7044,0,1.3128,0,1C,41.9604,Active,G,0,0,1B,0
29,7,1B,24,1024.6787,42.0327,T,41.9537,10,0.0,1,0.0,1,1D,41.9537,Active,G,0,0,1C,0
29,7,1B,25,1066.9938,42.3151,T,41.9537,10,38.7527,0,1.0483,0,1D,41.9537,Active,G,0,0,1C,0
30,60,1E,24,1025.5477,42.1082,T,41.9213,9,0.0,1,0.0,1,1E,41.9213,Active,G,0,0,1F,0
30,60,1E,25,1067.6168,42.0691,T,41.9213,9,39.3757,0,0.623,0,1E,41.9213,Active,G,0,0,1F,0
31,26,18,24,1026.5636,42.243,T,41.9395,9,0.0,1,0.0,1,1F,41.9395,Active,G,0,0,19,0
31,26,18,25,1068.6474,42.0838,T,41.9395,9,40.4063,0,1.0306,0,1F,41.9395,Active,G,0,0,19,0
32,10,1C,25,1068.8953,42.1672,T,41.9079,A,40.6542,0,0.2479,0,20,41.9079,Active,G,0,0,1D,0
33,17,20,24,1027.8621,42.5214,T,42.0016,B,0.0,1,0.0,1,21,42.0016,Active,G,0,0,21,0
33,17,20,25,1070.1295,42.2674,T,42.0016,B,41.8884,0,1.2342,0,21,42.0016,Active,G,0,0,21,0
1,20,0,26,1070.6739,42.4328,T,40.7746,2,0.0,0,0.0,0,1,40.7746,Active,G,0,0,1,1A
2,22,1,25,1029.9348,41.0308,T,40.6872,3,0.0,1,0.0,1,2,40.6872,Active,G,0,0,2,0
3,12,2,25,1031.6912,41.1053,T,40.7903,5,0.0,1,1.7564,0,3,40.7903,Active,G,0,0,3,0
4,1,3,25,1033.9284,41.4284,T,41.0717,5,0.0,1,2.2372,0,4,41.0717,Active,G,0,0,4,0
5,18,4,25,1035.4782,41.6013,T,40.9646,2,0.0,1,1.5498,0,5,40.9646,Active,G,0,0,5,0
7,21,5,25,1038.2578,41.3455,T,41.0124,3,0.0,1,1.7634,0,7,41.0124,Active,G,0,0,6,0
12,13,6,25,1049.1774,42.036,T,41.3772,2,0.0,1,4.9931,0,C,41.3772,Active,G,0,0,7,0
8,3,7,25,1039.9429,41.4963,T,41.0936,4,0.0,1,1.6851,0,8,41.0936,Active,G,0,0,8,0
9,9,8,25,1041.686,41.6718,T,41.1498,4,0.0,1,1.7431,0,9,41.1498,Active,G,0,0,9,0
6,14,9,25,1036.4944,41.6729,T,40.7424,2,0.0,1,1.0162,0,6,40.7424,Active,G,0,0,A,0
13,4,A,25,1049.5495,42.0199,T,41.2892,4,0.0,1,0.3721,0,D,41.2892,Active,G,0,0,B,0
10,98,B,25,1043.3701,41.709,T,41.0183,4,0.0,1,1.6841,0,A,41.0183,Active,G,0,0,C,0
15,19,C,25,1055.3716,42.8488,T,41.4162,5,0.0,1,3.2262,0,F,41.4162,Active,G,0,0,D,0
11,28,D,25,1044.1843,41.7791,T,41.1959,2,0.0,1,0.8142,0,B,41.1959,Active,G,0,0,E,0
14,23,E,25,1052.1454,41.6335,T,41.2019,5,0.0,1,2.5959,0,E,41.2019,Active,G,0,0,F,0
18,30,F,25,1056.8847,43.498,T,41.4321,5,0.0,1,0.8295,0,12,41.4321,Active,G,0,0,10,0
19,32,10,25,1057.5962,43.4318,T,41.5829,6,0.0,1,0.7115,0,13,41.5829,Active,G,0,0,11,0
16,6,11,25,1055.9284,42.987,T,41.5298,A,0.0,1,0.5568,0,10,41.5298,Active,G,0,0,12,0
20,33,12,25,1058.1016,43.2964,T,41.5836,6,0.0,1,0.5054,0,14,41.5836,Active,G,0,0,13,0
27,59,13,25,1064.6327,41.7318,T,41.7318,19,0.0,1,3.2369,0,1B,41.7318,Active,G,0,0,14,0
17,29,14,25,1056.0552,42.6938,T,41.222,B,0.0,1,0.1268,0,11,41.222,Active,G,0,0,15,0
22,88,15,25,1058.8492,42.626,T,41.7551,7,0.0,1,0.6647,0,16,41.7551,Active,G,0,0,16,0
21,25,16,25,1058.1845,42.8804,T,41.6667,F,0.0,1,0.0829,0,15,41.6667,Active,G,0,0,17,0
25,24,17,25,1060.6654,41.9604,T,41.7593,16,0.0,1,0.6383,0,19,41.7593,Active,G,0,0,18,0
31,26,18,25,1068.6474,42.0838,T,41.9395,9,0.0,1,1.0306,0,1F,41.9395,Active,G,0,0,19,0
24,64,19,25,1060.0271,42.0272,T,41.7102,11,0.0,1,1.0298,0,18,41.7102,Active,G,0,0,1A,0
28,66,1A,25,1065.9455,42.0569,T,41.9604,F,0.0,1,1.3128,0,1C,41.9604,Active,G,0,0,1B,0
29,7,1B,25,1066.9938,42.3151,T,41.9537,10,0.0,1,1.0483,0,1D,41.9537,Active,G,0,0,1C,0
32,10,1C,25,1068.8953,42.1672,T,41.9079,A,0.0,1,0.2479,0,20,41.9079,Active,G,0,0,1D,0
23,15,1D,25,1058.9973,42.1721,T,41.5935,11,0.0,1,0.1481,0,17,41.5935,Active,G,0,0,1E,0
30,60,1E,25,1067.6168,42.0691,T,41.9213,9,0.0,1,0.623,0,1E,41.9213,Active,G,0,0,1F,0
26,27,1F,25,1061.3958,42.2628,T,41.8279,5,0.0,1,0.7304,0,1A,41.8279,Active,G,0,0,20,0
33,17,20,25,1070.1295,42.2674,T,42.0016,B,0.0,1,1.2342,0,21,42.0016,Active,G,0,0,21,0
2,22,1,26,1071.709,41.7742,T,40.6872,3,1.0351,0,1.0351,0,2,40.6872,Active,G,0,0,2,0
3,12,2,25,1031.6912,41.1053,T,40.7903,5,0.0,1,0.0,1,3,40.7903,Active,G,0,0,3,0
3,12,2,26,1073.0892,41.398,T,40.7903,5,2.4153,0,1.3802,0,3,40.7903,Active,G,0,0,3,0
4,1,3,25,1033.9284,41.4284,T,41.0717,5,0.0,1,0.0,1,4,41.0717,Active,G,0,0,4,0
4,1,3,26,1075.2189,41.2905,T,41.0717,5,4.545,0,2.1297,0,4,41.0717,Active,G,0,0,4,0
5,18,4,25,1035.4782,41.6013,T,40.9646,2,0.0,1,0.0,1,5,40.9646,Active,G,0,0,5,0
5,18,4,26,1077.2471,41.7689,T,40.9646,2,6.5732,0,2.0282,0,5,40.9646,Active,G,0,0,5,0
6,14,9,25,1036.4944,41.6729,T,40.7424,2,0.0,1,0.0,1,6,40.7424,Active,G,0,0,A,0
6,14,9,26,1078.0341,41.5397,T,40.7424,2,7.3602,0,0.787,0,6,40.7424,Active,G,0,0,A,0
7,21,5,25,1038.2578,41.3455,T,41.0124,3,0.0,1,0.0,1,7,41.0124,Active,G,0,0,6,0
7,21,5,26,1079.7601,41.5023,T,41.0124,3,9.0862,0,1.726,0,7,41.0124,Active,G,0,0,6,0
8,3,7,25,1039.9429,41.4963,T,41.0936,4,0.0,1,0.0,1,8,41.0936,Active,G,0,0,8,0
8,3,7,26,1081.5033,41.5604,T,41.0936,4,10.8294,0,1.7432,0,8,41.0936,Active,G,0,0,8,0
9,9,8,25,1041.686,41.6718,T,41.1498,4,0.0,1,0.0,1,9,41.1498,Active,G,0,0,9,0
9,9,8,26,1083.1754,41.4894,T,41.1498,4,12.5015,0,1.6721,0,9,41.1498,Active,G,0,0,9,0
10,98,B,25,1043.3701,41.709,T,41.0183,4,0.0,1,0.0,1,A,41.0183,Active,G,0,0,C,0
10,98,B,26,1084.9117,41.5416,T,41.0183,4,14.2378,0,1.7363,0,A,41.0183,Active,G,0,0,C,0
11,28,D,25,1044.1843,41.7791,T,41.1959,2,0.0,1,0.0,1,B,41.1959,Active,G,0,0,E,0
11,28,D,26,1085.8216,41.6373,T,41.1959,2,15.1477,0,0.9099,0,B,41.1959,Active,G,0,0,E,0
12,13,6,25,1049.1774,42.036,T,41.3772,2,0.0,1,0.0,1,C,41.3772,Active,G,0,0,7,0
12,13,6,26,1091.1515,41.9741,T,41.3772,2,20.4776,0,5.3299,0,C,41.3772,Active,G,0,0,7,0
13,4,A,26,1091.6336,42.0841,T,41.2892,4,20.9597,0,0.4821,0,D,41.2892,Active,G,0,0,B,0
14,23,E,25,1052.1454,41.6335,T,41.2019,5,0.0,1,0.0,1,E,41.2019,Active,G,0,0,F,0
14,23,E,26,1093.6146,41.4692,T,41.2019,5,22.9407,0,1.981,0,E,41.2019,Active,G,0,0,F,0
15,19,C,25,1055.3716,42.8488,T,41.4162,5,0.0,1,0.0,1,F,41.4162,Active,G,0,0,D,0
15,19,C,26,1097.6756,42.304,T,41.4162,5,27.0017,0,4.061,0,F,41.4162,Active,G,0,0,D,0
16,6,11,25,1055.9284,42.987,T,41.5298,A,0.0,1,0.0,1,10,41.5298,Active,G,0,0,12,0
16,6,11,26,1098.3632,42.4348,T,41.5298,A,27.6893,0,0.6876,0,10,41.5298,Active,G,0,0,12,0
17,29,14,26,1098.6926,42.6374,T,41.222,B,28.0187,0,0.3294,0,11,41.222,Active,G,0,0,15,0
18,30,F,25,1056.8847,43.498,T,41.4321,5,0.0,1,0.0,1,12,41.4321,Active,G,0,0,10,0
18,30,F,26,1099.3504,42.4657,T,41.4321,5,28.6765,0,0.6578,0,12,41.4321,Active,G,0,0,10,0
19,32,10,25,1057.5962,43.4318,T,41.5829,6,0.0,1,0.0,1,13,41.5829,Active,G,0,0,11,0
19,32,10,26,1100.3273,42.7311,T,41.5829,6,29.6534,0,0.9769,0,13,41.5829,Active,G,0,0,11,0
20,33,12,25,1058.1016,43.2964,T,41.5836,6,0.0,1,0.0,1,14,41.5836,Active,G,0,0,13,0
20,33,12,26,1101.5893,43.4877,T,41.5836,6,30.9154,0,1.262,0,14,41.5836,Active,G,0,0,13,0
21,25,16,26,1101.7438,43.5593,T,41.6667,F,31.0699,0,0.1545,0,15,41.6667,Active,G,0,0,17,0
22,88,15,25,1058.8492,42.626,T,41.7551,7,0.0,1,0.0,1,16,41.7551,Active,G,0,0,16,0
22,15,1D,26,1102.4206,43.4233,T,41.5935,11,31.7467,0,0.6768,0,16,41.5935,Active,G,0,0,1E,0
23,88,15,25,1058.8492,42.626,T,41.7551,7,0.0,1,0.0,1,17,41.7551,Active,G,0,0,16,0
24,64,19,25,1060.0271,42.0272,T,41.7102,11,0.0,1,1.1779,0,18,41.7102,Active,G,0,0,1A,0
23,88,15,26,1103.1392,44.29,T,41.7551,7,32.4653,0,0.7186,0,17,41.7551,Active,G,0,0,16,0
24,64,19,26,1103.5148,43.4877,T,41.7102,11,32.8409,0,0.3756,0,18,41.7102,Active,G,0,0,1A,0
25,24,17,26,1103.5785,42.9131,T,41.7593,16,32.9046,0,0.0637,0,19,41.7593,Active,G,0,0,18,0
26,27,1F,25,1061.3958,42.2628,T,41.8279,5,0.0,1,0.0,1,1A,41.8279,Active,G,0,0,20,0
26,27,1F,26,1104.1304,42.7346,T,41.8279,5,33.4565,0,0.5519,0,1A,41.8279,Active,G,0,0,20,0
27,59,13,25,1064.6327,41.7318,T,41.7318,19,0.0,1,0.0,1,1B,41.7318,Active,G,0,0,14,0
27,59,13,26,1106.6562,42.0235,T,41.7318,19,35.9823,0,2.5258,0,1B,41.7318,Active,G,0,0,14,0
28,66,1A,25,1065.9455,42.0569,T,41.9604,F,0.0,1,0.0,1,1C,41.9604,Active,G,0,0,1B,0
28,66,1A,26,1107.8813,41.9358,T,41.9358,1A,37.2074,0,1.2251,0,1C,41.9358,Active,G,0,0,1B,0
29,7,1B,25,1066.9938,42.3151,T,41.9537,10,0.0,1,0.0,1,1D,41.9537,Active,G,0,0,1C,0
29,7,1B,26,1109.2987,42.3049,T,41.9537,10,38.6248,0,1.4174,0,1D,41.9537,Active,G,0,0,1C,0
30,60,1E,26,1109.9336,42.3168,T,41.9213,9,39.2597,0,0.6349,0,1E,41.9213,Active,G,0,0,1F,0
31,26,18,25,1068.6474,42.0838,T,41.9395,9,0.0,1,0.0,1,1F,41.9395,Active,G,0,0,19,0
31,26,18,26,1111.2087,42.5613,T,41.9395,9,40.5348,0,1.2751,0,1F,41.9395,Active,G,0,0,19,0
32,10,1C,26,1111.4488,42.5535,T,41.9079,A,40.7749,0,0.2401,0,20,41.9079,Active,G,0,0,1D,0
33,17,20,25,1070.1295,42.2674,T,42.0016,B,0.0,1,0.0,1,21,42.0016,Active,G,0,0,21,0
33,17,20,26,1112.3193,42.1898,T,42.0016,B,41.6454,0,0.8705,0,21,42.0016,Active,G,0,0,21,0
1,20,0,27,1112.6169,41.943,T,40.7746,2,0.0,0,0.0,0,1,40.7746,Active,G,0,0,1,1B
2,22,1,26,1071.709,41.7742,T,40.6872,3,0.0,1,0.0,1,2,40.6872,Active,G,0,0,2,0
3,12,2,26,1073.0892,41.398,T,40.7903,5,0.0,1,1.3802,0,3,40.7903,Active,G,0,0,3,0
4,1,3,26,1075.2189,41.2905,T,41.0717,5,0.0,1,2.1297,0,4,41.0717,Active,G,0,0,4,0
5,18,4,26,1077.2471,41.7689,T,40.9646,2,0.0,1,2.0282,0,5,40.9646,Active,G,0,0,5,0
7,21,5,26,1079.7601,41.5023,T,41.0124,3,0.0,1,1.726,0,7,41.0124,Active,G,0,0,6,0
12,13,6,26,1091.1515,41.9741,T,41.3772,2,0.0,1,5.3299,0,C,41.3772,Active,G,0,0,7,0
8,3,7,26,1081.5033,41.5604,T,41.0936,4,0.0,1,1.7432,0,8,41.0936,Active,G,0,0,8,0
9,9,8,26,1083.1754,41.4894,T,41.1498,4,0.0,1,1.6721,0,9,41.1498,Active,G,0,0,9,0
6,14,9,26,1078.0341,41.5397,T,40.7424,2,0.0,1,0.787,0,6,40.7424,Active,G,0,0,A,0
13,4,A,26,1091.6336,42.0841,T,41.2892,4,0.0,1,0.4821,0,D,41.2892,Active,G,0,0,B,0
10,98,B,26,1084.9117,41.5416,T,41.0183,4,0.0,1,1.7363,0,A,41.0183,Active,G,0,0,C,0
15,19,C,26,1097.6756,42.304,T,41.4162,5,0.0,1,4.061,0,F,41.4162,Active,G,0,0,D,0
11,28,D,26,1085.8216,41.6373,T,41.1959,2,0.0,1,0.9099,0,B,41.1959,Active,G,0,0,E,0
14,23,E,26,1093.6146,41.4692,T,41.2019,5,0.0,1,1.981,0,E,41.2019,Active,G,0,0,F,0
18,30,F,26,1099.3504,42.4657,T,41.4321,5,0.0,1,0.6578,0,12,41.4321,Active,G,0,0,10,0
19,32,10,26,1100.3273,42.7311,T,41.5829,6,0.0,1,0.9769,0,13,41.5829,Active,G,0,0,11,0
16,6,11,26,1098.3632,42.4348,T,41.5298,A,0.0,1,0.6876,0,10,41.5298,Active,G,0,0,12,0
20,33,12,26,1101.5893,43.4877,T,41.5836,6,0.0,1,1.262,0,14,41.5836,Active,G,0,0,13,0
27,59,13,26,1106.6562,42.0235,T,41.7318,19,0.0,1,2.5258,0,1B,41.7318,Active,G,0,0,14,0
17,29,14,26,1098.6926,42.6374,T,41.222,B,0.0,1,0.3294,0,11,41.222,Active,G,0,0,15,0
23,88,15,26,1103.1392,44.29,T,41.7551,7,0.0,1,0.7186,0,17,41.7551,Active,G,0,0,16,0
21,25,16,26,1101.7438,43.5593,T,41.6667,F,0.0,1,0.1545,0,15,41.6667,Active,G,0,0,17,0
25,24,17,26,1103.5785,42.9131,T,41.7593,16,0.0,1,0.0637,0,19,41.7593,Active,G,0,0,18,0
31,26,18,26,1111.2087,42.5613,T,41.9395,9,0.0,1,1.2751,0,1F,41.9395,Active,G,0,0,19,0
24,64,19,26,1103.5148,43.4877,T,41.7102,11,0.0,1,0.3756,0,18,41.7102,Active,G,0,0,1A,0
28,66,1A,26,1107.8813,41.9358,T,41.9358,1A,0.0,1,1.2251,0,1C,41.9358,Active,G,0,0,1B,0
29,7,1B,26,1109.2987,42.3049,T,41.9537,10,0.0,1,1.4174,0,1D,41.9537,Active,G,0,0,1C,0
32,10,1C,26,1111.4488,42.5535,T,41.9079,A,0.0,1,0.2401,0,20,41.9079,Active,G,0,0,1D,0
22,15,1D,26,1102.4206,43.4233,T,41.5935,11,0.0,1,0.6768,0,16,41.5935,Active,G,0,0,1E,0
30,60,1E,26,1109.9336,42.3168,T,41.9213,9,0.0,1,0.6349,0,1E,41.9213,Active,G,0,0,1F,0
26,27,1F,26,1104.1304,42.7346,T,41.8279,5,0.0,1,0.5519,0,1A,41.8279,Active,G,0,0,20,0
33,17,20,26,1112.3193,42.1898,T,42.0016,B,0.0,1,0.8705,0,21,42.0016,Active,G,0,0,21,0
2,22,1,27,1113.6271,41.9181,T,40.6872,3,1.0102,0,1.0102,0,2,40.6872,Active,G,0,0,2,0
3,12,2,26,1073.0892,41.398,T,40.7903,5,0.0,1,0.0,1,3,40.7903,Active,G,0,0,3,0
3,12,2,27,1115.0069,41.9177,T,40.7903,5,2.39,0,1.3798,0,3,40.7903,Active,G,0,0,3,0
4,1,3,26,1075.2189,41.2905,T,41.0717,5,0.0,1,0.0,1,4,41.0717,Active,G,0,0,4,0
4,1,3,27,1116.5556,41.3367,T,41.0717,5,3.9387,0,1.5487,0,4,41.0717,Active,G,0,0,4,0
5,18,4,26,1077.2471,41.7689,T,40.9646,2,0.0,1,0.0,1,5,40.9646,Active,G,0,0,5,0
5,18,4,27,1118.913,41.6659,T,40.9646,2,6.2961,0,2.3574,0,5,40.9646,Active,G,0,0,5,0
6,14,9,27,1119.6487,41.6146,T,40.7424,2,7.0318,0,0.7357,0,6,40.7424,Active,G,0,0,A,0
7,21,5,26,1079.7601,41.5023,T,41.0124,3,0.0,1,0.0,1,7,41.0124,Active,G,0,0,6,0
7,21,5,27,1121.0616,41.3015,T,41.0124,3,8.4447,0,1.4129,0,7,41.0124,Active,G,0,0,6,0
8,3,7,26,1081.5033,41.5604,T,41.0936,4,0.0,1,0.0,1,8,41.0936,Active,G,0,0,8,0
8,3,7,27,1123.0584,41.5551,T,41.0936,4,10.4415,0,1.9968,0,8,41.0936,Active,G,0,0,8,0
9,9,8,26,1083.1754,41.4894,T,41.1498,4,0.0,1,0.0,1,9,41.1498,Active,G,0,0,9,0
9,9,8,27,1124.8712,41.6958,T,41.1498,4,12.2543,0,1.8128,0,9,41.1498,Active,G,0,0,9,0
10,98,B,26,1084.9117,41.5416,T,41.0183,4,0.0,1,0.0,1,A,41.0183,Active,G,0,0,C,0
10,98,B,27,1126.4502,41.5385,T,41.0183,4,13.8333,0,1.579,0,A,41.0183,Active,G,0,0,C,0
11,28,D,26,1085.8216,41.6373,T,41.1959,2,0.0,1,0.0,1,B,41.1959,Active,G,0,0,E,0
11,28,D,27,1127.4553,41.6337,T,41.1959,2,14.8384,0,1.0051,0,B,41.1959,Active,G,0,0,E,0
12,13,6,26,1091.1515,41.9741,T,41.3772,2,0.0,1,0.0,1,C,41.3772,Active,G,0,0,7,0
12,13,6,27,1133.1334,41.9819,T,41.3772,2,20.5165,0,5.6781,0,C,41.3772,Active,G,0,0,7,0
13,4,A,27,1133.6229,41.9893,T,41.2892,4,21.006,0,0.4895,0,D,41.2892,Active,G,0,0,B,0
14,23,E,26,1093.6146,41.4692,T,41.2019,5,0.0,1,0.0,1,E,41.2019,Active,G,0,0,F,0
14,23,E,27,1135.1999,41.5853,T,41.2019,5,22.583,0,1.577,0,E,41.2019,Active,G,0,0,F,0
15,19,C,26,1097.6756,42.304,T,41.4162,5,0.0,1,0.0,1,F,41.4162,Active,G,0,0,D,0
15,19,C,27,1140.0198,42.3442,T,41.4162,5,27.4029,0,4.8199,0,F,41.4162,Active,G,0,0,D,0
16,6,11,27,1140.7118,42.3486,T,41.5298,A,28.0949,0,0.692,0,10,41.5298,Active,G,0,0,12,0
