rank,car_number,unique_id,completed_laps,elapsed_time,last_laptime,lap_status,best_laptime,best_lap,time_behind_leader,laps_behind_leade,time_behind_prec,laps_behind_prec,overall_rank,overall_best_laptime,current_status,track_status,pit_stop_count,last_pitted_lap,start_position,laps_led
19,88,18,59,2992.1072,93.6042,T,40.3518,20,0.0,1,0.524,0,13,40.3518,Active,G,3,39,19,0
18,4,19,59,2991.5832,94.0464,T,40.4988,4,0.0,1,0.5807,0,12,40.4988,Active,G,3,39,1A,0
20,50,1A,59,2992.7861,93.4624,T,40.4872,24,0.0,1,0.6789,0,14,40.4872,Active,G,3,39,1B,0
27,63,1B,59,2997.8791,74.463,T,40.8942,21,0.0,1,0.4362,0,1B,40.8942,Active,G,3,3A,1C,0
31,11,1C,56,2996.0098,75.1494,T,41.1199,6,0.0,4,0.0,1,1F,41.1199,Active,G,4,36,1D,0
29,44,1D,57,2994.941,93.2784,T,41.1159,6,0.0,3,0.0,2,1D,41.1159,Active,G,3,37,1E,0
26,17,1E,59,2997.4429,74.4782,T,40.6655,5,0.0,1,0.6535,0,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,57,2997.0935,77.0889,T,40.7231,9,0.0,3,2.1525,0,1E,40.7231,Active,G,4,38,20,0
17,18,20,59,2991.0025,94.126,T,40.24,5,0.0,1,0.3259,0,11,40.24,Active,G,3,39,21,0
3,26,3,60,3066.9848,87.4579,T,40.0985,24,0.6856,0,0.4962,0,3,40.0985,Active,G,3,39,4,0
4,20,1,60,3067.2324,87.3316,T,40.3596,6,0.9332,0,0.2476,0,4,40.3596,Active,G,3,39,2,5
5,28,9,60,3067.419,86.6966,T,40.2602,25,1.1198,0,0.1866,0,5,40.2602,Active,G,3,39,A,0
6,21,5,60,3067.8222,86.5063,T,40.4493,27,1.523,0,0.4032,0,6,40.4493,Active,G,3,39,6,1
7,10,6,59,2982.416,93.7123,T,40.3446,3,0.0,1,0.0,1,7,40.3446,Active,G,3,39,7,16
7,10,6,60,3068.2794,85.8634,T,40.3446,3,1.9802,0,0.4572,0,7,40.3446,Active,G,3,39,7,16
8,27,7,60,3068.3304,85.2022,T,40.0775,23,2.0312,0,0.051,0,8,40.0775,Active,G,3,39,8,0
9,15,D,59,2984.9336,94.1296,T,40.2902,29,0.0,1,0.0,1,9,40.2902,Active,G,3,39,E,0
9,15,D,60,3069.0048,84.0712,T,40.2902,29,2.7056,0,0.6744,0,9,40.2902,Active,G,3,39,E,0
10,7,C,60,3069.5717,82.8329,T,40.2046,24,3.2725,0,0.5669,0,A,40.2046,Active,G,3,39,D,0
11,1,16,60,3069.6049,83.5189,T,40.5026,2F,3.3057,0,0.0332,0,B,40.5026,Active,G,3,39,17,0
12,2,15,60,3069.6464,81.6929,T,40.5654,33,3.3472,0,0.0415,0,C,40.5654,Active,G,3,39,16,0
13,24,14,60,3069.722,80.3485,T,40.4982,20,3.4228,0,0.0756,0,D,40.4982,Active,G,3,39,15,0
14,22,11,60,3069.7659,81.3005,T,40.2594,23,3.4667,0,0.0439,0,E,40.2594,Active,G,3,39,12,1
15,83,F,60,3069.7796,79.8262,T,40.3233,23,3.4804,0,0.0137,0,F,40.3233,Active,G,3,39,10,0
16,5,10,59,2990.6766,94.4109,T,40.1883,20,0.0,1,0.0,1,10,40.1883,Active,G,3,39,11,0
16,5,10,60,3070.3137,79.6371,T,40.1883,20,4.0145,0,0.5341,0,10,40.1883,Active,G,3,39,11,0
17,18,20,60,3070.3226,79.3201,T,40.24,5,4.0234,0,0.0089,0,11,40.24,Active,G,3,39,21,0
18,3,12,60,3070.8409,76.4066,T,40.2416,1F,4.5417,0,0.5183,0,12,40.2416,Active,G,3,39,13,0
23,12,8,59,2995.5739,92.8542,T,40.3897,24,0.0,1,1.8315,0,17,40.3897,Active,G,3,39,9,0
22,16,B,59,2993.7424,93.8048,T,40.5238,2D,0.0,1,0.9563,0,16,40.5238,Active,G,3,39,C,0
20,88,18,59,2992.1072,93.6042,T,40.3518,20,0.0,1,0.524,0,14,40.3518,Active,G,3,39,19,0
19,4,19,59,2991.5832,94.0464,T,40.4988,4,0.0,1,0.0,1,13,40.4988,Active,G,3,39,1A,0
21,50,1A,59,2992.7861,93.4624,T,40.4872,24,0.0,1,0.6789,0,15,40.4872,Active,G,3,39,1B,0
19,4,19,60,3071.0326,79.4494,T,40.4988,4,4.7334,0,0.1917,0,13,40.4988,Active,G,3,39,1A,0
20,88,18,60,3071.1432,79.036,T,40.3518,20,4.844,0,0.1106,0,14,40.3518,Active,G,3,39,19,0
21,50,1A,60,3071.1973,78.4112,T,40.4872,24,4.8981,0,0.0541,0,15,40.4872,Active,G,3,39,1B,0
22,16,B,60,3071.3575,77.6151,T,40.5238,2D,5.0583,0,0.1602,0,16,40.5238,Active,G,3,39,C,0
23,12,8,60,3071.4586,75.8847,T,40.3897,24,5.1594,0,0.1011,0,17,40.3897,Active,G,3,39,9,0
24,14,17,60,3071.7772,74.9878,T,40.6734,7,5.478,0,0.3186,0,18,40.6734,Active,G,3,3A,18,0
25,8,E,60,3071.8565,75.4321,T,40.9093,24,5.5573,0,0.0793,0,19,40.9093,Active,G,3,3A,F,0
29,44,1D,58,3071.5503,76.6093,T,41.1159,6,5.2511,2,32.3437,1,1D,41.1159,Active,G,3,37,1E,0
31,11,1C,57,3071.7213,75.7115,T,41.1199,6,5.4221,3,74.6278,0,1F,41.1199,Active,G,4,36,1D,0
26,17,1E,59,2997.4429,74.4782,T,40.6655,5,0.0,1,0.0,1,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,57,2997.0935,77.0889,T,40.7231,9,0.0,3,0.0,1,1E,40.7231,Active,G,4,38,20,0
26,17,1E,60,3072.4824,75.0395,T,40.6655,5,6.1832,0,0.6259,0,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,58,3072.2901,75.1966,T,40.7231,9,5.9909,2,0.7398,0,1E,40.7231,Active,G,4,38,20,0
27,63,1B,59,2997.8791,74.463,T,40.8942,21,0.0,1,0.0,1,1B,40.8942,Active,G,3,3A,1C,0
31,11,1C,57,3071.7213,75.7115,T,41.1199,6,5.4221,3,0.0,1,1F,41.1199,Active,G,4,36,1D,0
27,63,1B,60,3073.4089,75.5298,T,40.8942,21,7.1097,0,0.9265,0,1B,40.8942,Active,G,3,3A,1C,0
28,19,A,59,3039.2066,104.533,P,40.3129,23,0.0,1,0.0,1,1C,40.3129,Active,G,5,3B,B,0
28,19,A,60,3095.7962,56.5896,T,40.3129,23,29.497,0,22.3873,0,1C,40.3129,Active,G,5,3B,B,0
29,44,1D,58,3071.5503,76.6093,T,41.1159,6,5.2511,2,0.0,2,1D,41.1159,Active,G,3,37,1E,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,F,0.0,7,21,40.2187,Contact,G,2,22,14,0
1,98,2,61,3107.8966,41.408,T,40.2552,34,0.0,0,0.0,0,1,40.2552,Active,G,3,39,3,8
2,29,4,61,3107.9038,41.6046,T,40.1346,22,0.0072,0,0.0072,0,2,40.1346,Active,G,3,39,5,13
3,26,3,61,3108.3671,41.3823,T,40.0985,24,0.4705,0,0.4633,0,3,40.0985,Active,G,3,39,4,0
4,28,9,61,3108.8103,41.3913,T,40.2602,25,0.9137,0,0.4432,0,4,40.2602,Active,G,3,39,A,0
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,9,0.0,5,20,40.1868,Contact,G,1,1D,1,5
5,20,1,60,3067.2324,87.3316,T,40.3596,6,0.0,1,0.0,1,5,40.3596,Active,G,3,39,2,5
6,21,5,60,3067.8222,86.5063,T,40.4493,27,0.0,1,0.5898,0,6,40.4493,Active,G,3,39,6,1
7,10,6,60,3068.2794,85.8634,T,40.3446,3,0.0,1,0.4572,0,7,40.3446,Active,G,3,39,7,16
8,27,7,60,3068.3304,85.2022,T,40.0775,23,0.0,1,0.051,0,8,40.0775,Active,G,3,39,8,0
23,12,8,60,3071.4586,75.8847,T,40.3897,24,0.0,1,0.1011,0,17,40.3897,Active,G,3,39,9,0
28,19,A,60,3095.7962,56.5896,T,40.3129,23,0.0,1,22.3873,0,1C,40.3129,Active,G,5,3B,B,0
22,16,B,60,3071.3575,77.6151,T,40.5238,2D,0.0,1,0.1602,0,16,40.5238,Active,G,3,39,C,0
10,7,C,60,3069.5717,82.8329,T,40.2046,24,0.0,1,0.5669,0,A,40.2046,Active,G,3,39,D,0
9,15,D,60,3069.0048,84.0712,T,40.2902,29,0.0,1,0.6744,0,9,40.2902,Active,G,3,39,E,0
25,8,E,60,3071.8565,75.4321,T,40.9093,24,0.0,1,0.0793,0,19,40.9093,Active,G,3,3A,F,0
15,83,F,60,3069.7796,79.8262,T,40.3233,23,0.0,1,0.0137,0,F,40.3233,Active,G,3,39,10,0
16,5,10,60,3070.3137,79.6371,T,40.1883,20,0.0,1,0.5341,0,10,40.1883,Active,G,3,39,11,0
14,22,11,60,3069.7659,81.3005,T,40.2594,23,0.0,1,0.0439,0,E,40.2594,Active,G,3,39,12,1
18,3,12,60,3070.8409,76.4066,T,40.2416,1F,0.0,1,0.5183,0,12,40.2416,Active,G,3,39,13,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,10,0.0,7,21,40.2187,Contact,G,2,22,14,0
13,24,14,60,3069.722,80.3485,T,40.4982,20,0.0,1,0.0756,0,D,40.4982,Active,G,3,39,15,0
12,2,15,60,3069.6464,81.6929,T,40.5654,33,0.0,1,0.0415,0,C,40.5654,Active,G,3,39,16,0
11,1,16,60,3069.6049,83.5189,T,40.5026,2F,0.0,1,0.0332,0,B,40.5026,Active,G,3,39,17,0
24,14,17,60,3071.7772,74.9878,T,40.6734,7,0.0,1,0.3186,0,18,40.6734,Active,G,3,3A,18,0
20,88,18,60,3071.1432,79.036,T,40.3518,20,0.0,1,0.1106,0,14,40.3518,Active,G,3,39,19,0
19,4,19,60,3071.0326,79.4494,T,40.4988,4,0.0,1,0.1917,0,13,40.4988,Active,G,3,39,1A,0
21,50,1A,60,3071.1973,78.4112,T,40.4872,24,0.0,1,0.0541,0,15,40.4872,Active,G,3,39,1B,0
27,63,1B,60,3073.4089,75.5298,T,40.8942,21,0.0,1,0.9265,0,1B,40.8942,Active,G,3,3A,1C,0
31,11,1C,57,3071.7213,75.7115,T,41.1199,6,0.0,4,0.0,1,1F,41.1199,Active,G,4,36,1D,0
29,44,1D,58,3071.5503,76.6093,T,41.1159,6,0.0,3,0.0,2,1D,41.1159,Active,G,3,37,1E,0
26,17,1E,60,3072.4824,75.0395,T,40.6655,5,0.0,1,0.6259,0,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,58,3072.2901,75.1966,T,40.7231,9,0.0,3,0.7398,0,1E,40.7231,Active,G,4,38,20,0
17,18,20,60,3070.3226,79.3201,T,40.24,5,0.0,1,0.0089,0,11,40.24,Active,G,3,39,21,0
5,20,1,61,3109.295,42.0626,T,40.3596,6,1.3984,0,0.4847,0,5,40.3596,Active,G,3,39,2,5
6,21,5,61,3109.3031,41.4809,T,40.4493,27,1.4065,0,0.0081,0,6,40.4493,Active,G,3,39,6,1
7,10,6,61,3109.3485,41.0691,T,40.3446,3,1.4519,0,0.0454,0,7,40.3446,Active,G,3,39,7,16
8,27,7,60,3068.3304,85.2022,T,40.0775,23,0.0,1,0.0,1,8,40.0775,Active,G,3,39,8,0
8,27,7,61,3109.935,41.6046,T,40.0775,23,2.0384,0,0.5865,0,8,40.0775,Active,G,3,39,8,0
9,15,D,61,3110.1566,41.1518,T,40.2902,29,2.26,0,0.2216,0,9,40.2902,Active,G,3,39,E,0
10,7,C,60,3069.5717,82.8329,T,40.2046,24,0.0,1,0.0,1,A,40.2046,Active,G,3,39,D,0
10,7,C,61,3111.8068,42.2351,T,40.2046,24,3.9102,0,1.6502,0,A,40.2046,Active,G,3,39,D,0
11,1,16,61,3111.887,42.2821,T,40.5026,2F,3.9904,0,0.0802,0,B,40.5026,Active,G,3,39,17,0
12,2,15,60,3069.6464,81.6929,T,40.5654,33,0.0,1,0.0,1,C,40.5654,Active,G,3,39,16,0
12,2,15,61,3112.1512,42.5048,T,40.5654,33,4.2546,0,0.2642,0,C,40.5654,Active,G,3,39,16,0
13,22,11,61,3112.3141,42.5482,T,40.2594,23,4.4175,0,0.1629,0,D,40.2594,Active,G,3,39,12,1
14,24,14,61,3112.5318,42.8098,T,40.4982,20,4.6352,0,0.2177,0,E,40.4982,Active,G,3,39,15,0
15,83,F,60,3069.7796,79.8262,T,40.3233,23,0.0,1,0.0,1,F,40.3233,Active,G,3,39,10,0
15,83,F,61,3113.0761,43.2965,T,40.3233,23,5.1795,0,0.5443,0,F,40.3233,Active,G,3,39,10,0
16,18,20,61,3113.1172,42.7946,T,40.24,5,5.2206,0,0.0411,0,10,40.24,Active,G,3,39,21,0
17,16,B,61,3113.4556,42.0981,T,40.5238,2D,5.559,0,0.3384,0,11,40.5238,Active,G,3,39,C,0
18,4,19,61,3113.6929,42.6603,T,40.4988,4,5.7963,0,0.2373,0,12,40.4988,Active,G,3,39,1A,0
23,12,8,60,3071.4586,75.8847,T,40.3897,24,0.0,1,0.2613,0,17,40.3897,Active,G,3,39,9,0
19,5,10,60,3070.3137,79.6371,T,40.1883,20,0.0,1,0.0,1,13,40.1883,Active,G,3,39,11,0
20,3,12,60,3070.8409,76.4066,T,40.2416,1F,0.0,1,0.5272,0,14,40.2416,Active,G,3,39,13,0
21,88,18,60,3071.1432,79.036,T,40.3518,20,0.0,1,0.3023,0,15,40.3518,Active,G,3,39,19,0
22,50,1A,60,3071.1973,78.4112,T,40.4872,24,0.0,1,0.0541,0,16,40.4872,Active,G,3,39,1B,0
19,5,10,61,3113.8758,43.5621,T,40.1883,20,5.9792,0,0.1829,0,13,40.1883,Active,G,3,39,11,0
20,3,12,61,3114.3577,43.5168,T,40.2416,1F,6.4611,0,0.4819,0,14,40.2416,Active,G,3,39,13,0
21,12,8,61,3114.3721,42.9135,T,40.3897,24,6.4755,0,0.0144,0,15,40.3897,Active,G,3,39,9,0
24,14,17,60,3071.7772,74.9878,T,40.6734,7,0.0,1,0.5799,0,18,40.6734,Active,G,3,3A,18,0
22,88,18,60,3071.1432,79.036,T,40.3518,20,0.0,1,0.0,1,16,40.3518,Active,G,3,39,19,0
23,50,1A,60,3071.1973,78.4112,T,40.4872,24,0.0,1,0.0541,0,17,40.4872,Active,G,3,39,1B,0
22,14,17,61,3114.9009,43.1237,T,40.6734,7,7.0043,0,0.5288,0,16,40.6734,Active,G,3,3A,18,0
23,88,18,61,3114.9789,43.8357,T,40.3518,20,7.0823,0,0.078,0,17,40.3518,Active,G,3,39,19,0
29,44,1D,59,3115.1088,43.5585,T,41.1159,6,7.2122,2,19.3126,1,1D,41.1159,Active,G,3,37,1E,0
24,50,1A,61,3115.7999,44.6026,T,40.4872,24,7.9033,0,0.821,0,18,40.4872,Active,G,3,39,1B,0
25,8,E,60,3071.8565,75.4321,T,40.9093,24,0.0,1,0.0,1,19,40.9093,Active,G,3,3A,F,0
30,40,1F,58,3072.2901,75.1966,T,40.7231,9,0.0,3,0.0,1,1E,40.7231,Active,G,4,38,20,0
25,8,E,61,3116.193,44.3365,T,40.9093,24,8.2964,0,0.3931,0,19,40.9093,Active,G,3,3A,F,0
26,17,1E,61,3116.2196,43.7372,T,40.6655,5,8.323,0,0.0266,0,1A,40.6655,Active,G,3,3A,1F,0
31,11,1C,58,3116.224,44.5027,T,41.1199,6,8.3274,3,43.9339,0,1F,41.1199,Active,G,4,36,1D,0
27,63,1B,61,3116.7435,43.3346,T,40.8942,21,8.8469,0,0.5239,0,1B,40.8942,Active,G,3,3A,1C,0
30,40,1F,59,3116.5617,44.2716,T,40.7231,9,8.6651,2,1.4529,0,1E,40.7231,Active,G,4,38,20,0
28,19,A,60,3095.7962,56.5896,T,40.3129,23,0.0,1,0.0,1,1C,40.3129,Active,G,5,3B,B,0
31,11,1C,58,3116.224,44.5027,T,41.1199,6,8.3274,3,0.0,1,1F,41.1199,Active,G,4,36,1D,0
28,19,A,61,3136.9138,41.1176,T,40.3129,23,29.0172,0,20.1703,0,1C,40.3129,Active,G,5,3B,B,0
29,44,1D,59,3115.1088,43.5585,T,41.1159,6,7.2122,2,0.0,2,1D,41.1159,Active,G,3,37,1E,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,10,0.0,7,21,40.2187,Contact,G,2,22,14,0
1,98,2,62,3148.6712,40.7746,T,40.2552,34,0.0,0,0.0,0,1,40.2552,Active,G,3,39,3,9
2,29,4,62,3148.9704,41.0666,T,40.1346,22,0.2992,0,0.2992,0,2,40.1346,Active,G,3,39,5,13
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,A,0.0,6,20,40.1868,Contact,G,1,1D,1,5
5,20,1,61,3109.295,42.0626,T,40.3596,6,0.0,1,0.4847,0,5,40.3596,Active,G,3,39,2,5
3,26,3,61,3108.3671,41.3823,T,40.0985,24,0.0,1,0.0,1,3,40.0985,Active,G,3,39,4,0
6,21,5,61,3109.3031,41.4809,T,40.4493,27,0.0,1,0.0081,0,6,40.4493,Active,G,3,39,6,1
7,10,6,61,3109.3485,41.0691,T,40.3446,3,0.0,1,0.0454,0,7,40.3446,Active,G,3,39,7,16
8,27,7,61,3109.935,41.6046,T,40.0775,23,0.0,1,0.5865,0,8,40.0775,Active,G,3,39,8,0
21,12,8,61,3114.3721,42.9135,T,40.3897,24,0.0,1,0.0144,0,15,40.3897,Active,G,3,39,9,0
4,28,9,61,3108.8103,41.3913,T,40.2602,25,0.0,1,0.4432,0,4,40.2602,Active,G,3,39,A,0
28,19,A,61,3136.9138,41.1176,T,40.3129,23,0.0,1,20.1703,0,1C,40.3129,Active,G,5,3B,B,0
17,16,B,61,3113.4556,42.0981,T,40.5238,2D,0.0,1,0.3384,0,11,40.5238,Active,G,3,39,C,0
10,7,C,61,3111.8068,42.2351,T,40.2046,24,0.0,1,1.6502,0,A,40.2046,Active,G,3,39,D,0
9,15,D,61,3110.1566,41.1518,T,40.2902,29,0.0,1,0.2216,0,9,40.2902,Active,G,3,39,E,0
25,8,E,61,3116.193,44.3365,T,40.9093,24,0.0,1,0.3931,0,19,40.9093,Active,G,3,3A,F,0
15,83,F,61,3113.0761,43.2965,T,40.3233,23,0.0,1,0.5443,0,F,40.3233,Active,G,3,39,10,0
19,5,10,61,3113.8758,43.5621,T,40.1883,20,0.0,1,0.1829,0,13,40.1883,Active,G,3,39,11,0
13,22,11,61,3112.3141,42.5482,T,40.2594,23,0.0,1,0.1629,0,D,40.2594,Active,G,3,39,12,1
20,3,12,61,3114.3577,43.5168,T,40.2416,1F,0.0,1,0.4819,0,14,40.2416,Active,G,3,39,13,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,11,0.0,7,21,40.2187,Contact,G,2,22,14,0
14,24,14,61,3112.5318,42.8098,T,40.4982,20,0.0,1,0.2177,0,E,40.4982,Active,G,3,39,15,0
12,2,15,61,3112.1512,42.5048,T,40.5654,33,0.0,1,0.2642,0,C,40.5654,Active,G,3,39,16,0
11,1,16,61,3111.887,42.2821,T,40.5026,2F,0.0,1,0.0802,0,B,40.5026,Active,G,3,39,17,0
22,14,17,61,3114.9009,43.1237,T,40.6734,7,0.0,1,0.5288,0,16,40.6734,Active,G,3,3A,18,0
23,88,18,61,3114.9789,43.8357,T,40.3518,20,0.0,1,0.078,0,17,40.3518,Active,G,3,39,19,0
18,4,19,61,3113.6929,42.6603,T,40.4988,4,0.0,1,0.2373,0,12,40.4988,Active,G,3,39,1A,0
24,50,1A,61,3115.7999,44.6026,T,40.4872,24,0.0,1,0.821,0,18,40.4872,Active,G,3,39,1B,0
27,63,1B,61,3116.7435,43.3346,T,40.8942,21,0.0,1,0.5239,0,1B,40.8942,Active,G,3,3A,1C,0
31,11,1C,58,3116.224,44.5027,T,41.1199,6,0.0,4,0.0,1,1F,41.1199,Active,G,4,36,1D,0
29,44,1D,59,3115.1088,43.5585,T,41.1159,6,0.0,3,0.0,2,1D,41.1159,Active,G,3,37,1E,0
26,17,1E,61,3116.2196,43.7372,T,40.6655,5,0.0,1,0.0266,0,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,59,3116.5617,44.2716,T,40.7231,9,0.0,3,1.4529,0,1E,40.7231,Active,G,4,38,20,0
16,18,20,61,3113.1172,42.7946,T,40.24,5,0.0,1,0.0411,0,10,40.24,Active,G,3,39,21,0
3,26,3,62,3149.0403,40.6732,T,40.0985,24,0.3691,0,0.0699,0,3,40.0985,Active,G,3,39,4,0
4,28,9,62,3149.195,40.3847,T,40.2602,25,0.5238,0,0.1547,0,4,40.2602,Active,G,3,39,A,0
5,20,1,61,3109.295,42.0626,T,40.3596,6,0.0,1,0.0,1,5,40.3596,Active,G,3,39,2,5
5,21,5,62,3149.9821,40.679,T,40.4493,27,1.3109,0,0.7871,0,5,40.4493,Active,G,3,39,6,1
6,10,6,62,3150.1246,40.7761,T,40.3446,3,1.4534,0,0.1425,0,6,40.3446,Active,G,3,39,7,16
7,20,1,62,3150.6662,41.3712,T,40.3596,6,1.995,0,0.5416,0,7,40.3596,Active,G,3,39,2,5
8,15,D,62,3150.8222,40.6656,T,40.2902,29,2.151,0,0.156,0,8,40.2902,Active,G,3,39,E,0
9,27,7,61,3109.935,41.6046,T,40.0775,23,0.0,1,0.0,1,9,40.0775,Active,G,3,39,8,0
10,7,C,61,3111.8068,42.2351,T,40.2046,24,0.0,1,1.8718,0,A,40.2046,Active,G,3,39,D,0
9,27,7,62,3151.707,41.772,T,40.0775,23,3.0358,0,0.8848,0,9,40.0775,Active,G,3,39,8,0
10,7,C,61,3111.8068,42.2351,T,40.2046,24,0.0,1,0.0,1,A,40.2046,Active,G,3,39,D,0
10,7,C,62,3152.3821,40.5753,T,40.2046,24,3.7109,0,0.6751,0,A,40.2046,Active,G,3,39,D,0
11,1,16,62,3152.5665,40.6795,T,40.5026,2F,3.8953,0,0.1844,0,B,40.5026,Active,G,3,39,17,0
12,2,15,62,3152.8178,40.6666,T,40.5654,33,4.1466,0,0.2513,0,C,40.5654,Active,G,3,39,16,0
13,22,11,61,3112.3141,42.5482,T,40.2594,23,0.0,1,0.0,1,D,40.2594,Active,G,3,39,12,1
13,22,11,62,3153.1232,40.8091,T,40.2594,23,4.452,0,0.3054,0,D,40.2594,Active,G,3,39,12,1
14,24,14,62,3153.3186,40.7868,T,40.4982,20,4.6474,0,0.1954,0,E,40.4982,Active,G,3,39,15,0
15,18,20,62,3153.4749,40.3577,T,40.24,5,4.8037,0,0.1563,0,F,40.24,Active,G,3,39,21,0
16,83,F,62,3153.8359,40.7598,T,40.3233,23,5.1647,0,0.361,0,10,40.3233,Active,G,3,39,10,0
17,16,B,61,3113.4556,42.0981,T,40.5238,2D,0.0,1,0.0,1,11,40.5238,Active,G,3,39,C,0
17,16,B,62,3154.5307,41.0751,T,40.5238,2D,5.8595,0,0.6948,0,11,40.5238,Active,G,3,39,C,0
18,4,19,62,3154.7068,41.0139,T,40.4988,4,6.0356,0,0.1761,0,12,40.4988,Active,G,3,39,1A,0
19,5,10,62,3154.7982,40.9224,T,40.1883,20,6.127,0,0.0914,0,13,40.1883,Active,G,3,39,11,0
20,3,12,61,3114.3577,43.5168,T,40.2416,1F,0.0,1,0.0,1,14,40.2416,Active,G,3,39,13,0
20,3,12,62,3155.1854,40.8277,T,40.2416,1F,6.5142,0,0.3872,0,14,40.2416,Active,G,3,39,13,0
21,12,8,62,3155.8151,41.443,T,40.3897,24,7.1439,0,0.6297,0,15,40.3897,Active,G,3,39,9,0
22,14,17,61,3114.9009,43.1237,T,40.6734,7,0.0,1,0.0,1,16,40.6734,Active,G,3,3A,18,0
22,14,17,62,3156.0032,41.1023,T,40.6734,7,7.332,0,0.1881,0,16,40.6734,Active,G,3,3A,18,0
23,88,18,62,3156.267,41.2881,T,40.3518,20,7.5958,0,0.2638,0,17,40.3518,Active,G,3,39,19,0
24,50,1A,62,3156.8451,41.0452,T,40.4872,24,8.1739,0,0.5781,0,18,40.4872,Active,G,3,39,1B,0
29,44,1D,60,3156.738,41.6292,T,41.1159,6,8.0668,2,19.8242,1,1D,41.1159,Active,G,3,37,1E,0
25,8,E,61,3116.193,44.3365,T,40.9093,24,0.0,1,0.0,1,19,40.9093,Active,G,3,3A,F,0
30,40,1F,59,3116.5617,44.2716,T,40.7231,9,0.0,3,0.0,1,1E,40.7231,Active,G,4,38,20,0
25,8,E,62,3157.3598,41.1668,T,40.9093,24,8.6886,0,0.5147,0,19,40.9093,Active,G,3,3A,F,0
26,17,1E,61,3116.2196,43.7372,T,40.6655,5,0.0,1,0.0,1,1A,40.6655,Active,G,3,3A,1F,0
26,17,1E,62,3158.195,41.9754,T,40.6655,5,9.5238,0,0.8352,0,1A,40.6655,Active,G,3,3A,1F,0
30,40,1F,60,3158.8103,42.2486,T,40.7231,9,10.1391,2,2.0723,0,1E,40.7231,Active,G,4,38,20,0
27,63,1B,61,3116.7435,43.3346,T,40.8942,21,0.0,1,0.0,1,1B,40.8942,Active,G,3,3A,1C,0
31,11,1C,59,3159.7763,43.5523,T,41.1199,6,11.1051,3,0.966,1,1F,41.1199,Active,G,4,36,1D,0
27,63,1B,62,3159.8574,43.1139,T,40.8942,21,11.1862,0,1.6624,0,1B,40.8942,Active,G,3,3A,1C,0
28,19,A,61,3136.9138,41.1176,T,40.3129,23,0.0,1,0.0,1,1C,40.3129,Active,G,5,3B,B,0
28,19,A,62,3177.8413,40.9275,T,40.3129,23,29.1701,0,17.9839,0,1C,40.3129,Active,G,5,3B,B,0
29,44,1D,60,3156.738,41.6292,T,41.1159,6,8.0668,2,0.0,2,1D,41.1159,Active,G,3,37,1E,0
33,77,13,45,2172.8743,41.6578,T,40.2187,8,0.0,11,0.0,7,21,40.2187,Contact,G,2,22,14,0
1,98,2,63,3189.5323,40.8611,T,40.2552,34,0.0,0,0.0,0,1,40.2552,Active,G,3,39,3,A
32,9,0,52,2174.547,41.6244,T,40.1868,1F,0.0,B,0.0,7,20,40.1868,Contact,G,1,1D,1,5
7,20,1,62,3150.6662,41.3712,T,40.3596,6,0.0,1,0.5416,0,7,40.3596,Active,G,3,39,2,5
3,26,3,62,3149.0403,40.6732,T,40.0985,24,0.0,1,0.0699,0,3,40.0985,Active,G,3,39,4,0
2,29,4,62,3148.9704,41.0666,T,40.1346,22,0.0,1,0.0,1,2,40.1346,Active,G,3,39,5,13
5,21,5,62,3149.9821,40.679,T,40.4493,27,0.0,1,0.7871,0,5,40.4493,Active,G,3,39,6,1
6,10,6,62,3150.1246,40.7761,T,40.3446,3,0.0,1,0.1425,0,6,40.3446,Active,G,3,39,7,16
9,27,7,62,3151.707,41.772,T,40.0775,23,0.0,1,0.8848,0,9,40.0775,Active,G,3,39,8,0
21,12,8,62,3155.8151,41.443,T,40.3897,24,0.0,1,0.6297,0,15,40.3897,Active,G,3,39,9,0
4,28,9,62,3149.195,40.3847,T,40.2602,25,0.0,1,0.1547,0,4,40.2602,Active,G,3,39,A,0
28,19,A,62,3177.8413,40.9275,T,40.3129,23,0.0,1,17.9839,0,1C,40.3129,Active,G,5,3B,B,0
17,16,B,62,3154.5307,41.0751,T,40.5238,2D,0.0,1,0.6948,0,11,40.5238,Active,G,3,39,C,0
10,7,C,62,3152.3821,40.5753,T,40.2046,24,0.0,1,0.6751,0,A,40.2046,Active,G,3,39,D,0
8,15,D,62,3150.8222,40.6656,T,40.2902,29,0.0,1,0.156,0,8,40.2902,Active,G,3,39,E,0
25,8,E,62,3157.3598,41.1668,T,40.9093,24,0.0,1,0.5147,0,19,40.9093,Active,G,3,3A,F,0
16,83,F,62,3153.8359,40.7598,T,40.3233,23,0.0,1,0.361,0,10,40.3233,Active,G,3,39,10,0
