,target,eventid,car_number,stageid,firststage,pit_in_caution,start_position,start_rank,start_rank_ratio,top_pack,bottom_pack,average_rank,average_rank_all,change_in_rank,change_in_rank_all,rate_of_change,rate_of_change_all,prev_nb0_change_in_rank,prev_nb1_change_in_rank,prev_nb2_change_in_rank,follow_nb0_change_in_rank,follow_nb1_change_in_rank,follow_nb2_change_in_rank
187,-4,1,17,2,1,1,33,30,0.9090909090909091,0,1,30.473684210526315,31.979591836734695,0,-1.5,0,0.0,2,0,8,15,0,0
188,-17,1,17,3,1,1,33,26,0.7878787878787878,0,0,27.764705882352942,30.893939393939394,-4,-2.3333333333333335,-4,-0.5,0,-3,1,1,-2,0
189,12,1,17,4,1,0,33,9,0.2727272727272727,0,0,22.757575757575758,28.181818181818183,-17,-6.0,-13,-4.666666666666667,-4,1,-7,-16,1,0
190,5,1,17,5,1,0,33,21,0.6363636363636364,0,0,24.424242424242426,27.242424242424242,12,-2.4,29,3.75,-1,-3,-2,1,-3,0
191,0,1,17,6,1,1,33,26,0.7878787878787878,0,0,21.25,27.066176470588236,5,-1.1666666666666667,-7,1.6,18,3,-3,8,0,0
192,-5,1,17,7,1,1,33,26,0.7878787878787878,0,0,26.5,27.057971014492754,0,-1.0,-5,0.5,8,18,3,0,0,0
193,0,1,17,8,1,1,33,21,0.6363636363636364,0,0,23.266666666666666,26.12568306010929,-5,-1.5,-5,-0.2857142857142857,-1,3,-10,0,-3,-2
194,0,1,17,9,1,1,33,21,0.6363636363636364,0,0,21.0,26.016042780748663,0,-1.3333333333333333,5,0.375,18,3,6,-1,0,1
195,0,1,18,0,0,0,5,5,0.15151515151515152,1,0,5.0,5.0,0,0.0,0,0.0,0,0,0,0,0,0
196,3,1,18,1,1,0,5,5,0.15151515151515152,1,0,5.0,5.0,0,0.0,0,0.0,0,0,0,-4,0,0
197,1,1,18,2,1,1,5,8,0.24242424242424243,0,0,8.11111111111111,6.217391304347826,3,1.5,0,0.0,1,3,-3,0,0,0
198,-5,1,18,3,1,0,5,9,0.2727272727272727,0,0,12.148936170212766,9.21505376344086,1,1.3333333333333333,-2,0.5,-13,-15,-1,-11,2,-1
199,11,1,18,4,1,0,5,4,0.12121212121212122,1,0,10.166666666666666,9.48062015503876,-5,-0.25,-6,-1.6666666666666667,-2,-1,-1,-1,1,-3
200,1,1,19,0,0,0,13,13,0.3939393939393939,0,0,13.0,13.0,0,0.0,0,0.0,0,0,0,0,0,0
201,-7,1,19,1,1,0,13,14,0.42424242424242425,0,0,14.066666666666666,14.066666666666666,1,1.0,0,0.0,-1,1,-4,-3,-5,1
202,-3,1,19,2,1,1,13,7,0.21212121212121213,0,0,11.722222222222221,12.787878787878787,-7,-3.0,0,0.0,-3,3,2,0,1,0
203,0,1,19,3,1,0,13,4,0.12121212121212122,1,0,16.36842105263158,14.096153846153847,-3,-3.0,4,-2.0,-14,-12,-18,-4,-16,1
204,13,1,19,4,1,1,13,4,0.12121212121212122,1,0,15.272727272727273,14.379562043795621,0,-2.25,3,-0.3333333333333333,-1,-1,1,-2,0,-1
205,-6,1,19,5,1,1,13,17,0.5151515151515151,0,0,11.090909090909092,14.135135135135135,13,0.8,13,3.0,1,1,2,3,4,5
206,8,1,19,6,1,0,13,11,0.3333333333333333,0,0,12.88888888888889,13.844559585492227,-6,-0.3333333333333333,-19,-1.4,-8,0,1,6,3,4
207,0,1,20,0,0,0,1,1,0.030303030303030304,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,0,0,0
208,0,1,20,1,1,0,1,1,0.030303030303030304,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,0,0,0
209,1,1,20,2,1,1,1,1,0.030303030303030304,1,0,2.8421052631578947,1.7608695652173914,0,0.0,0,0.0,0,0,0,-4,-1,2
210,0,1,20,3,1,0,1,2,0.06060606060606061,1,0,1.5238095238095237,1.6477272727272727,1,0.3333333333333333,1,0.5,-1,0,0,3,2,-3
211,0,1,20,4,1,0,1,2,0.06060606060606061,1,0,5.828571428571428,2.83739837398374,0,0.25,-1,0.0,-4,0,0,0,-6,-1
212,0,1,20,5,1,0,1,2,0.06060606060606061,1,0,4.217391304347826,3.21301775147929,0,0.2,0,0.0,0,0,0,-1,-1,1
213,0,1,21,0,0,0,6,6,0.18181818181818182,0,0,6.0,6.0,0,0.0,0,0.0,0,0,0,0,0,0
214,1,1,21,1,1,0,6,6,0.18181818181818182,0,0,6.933333333333334,6.933333333333334,0,0.0,0,0.0,0,0,0,0,0,-2
215,1,1,21,2,1,1,6,7,0.21212121212121213,0,0,5.625,6.478260869565218,1,0.5,0,0.0,3,-3,2,3,0,0
216,-2,1,21,3,1,0,6,8,0.24242424242424243,0,0,7.545454545454546,7.0,1,0.6666666666666666,0,0.5,-1,-3,-6,0,-1,1
217,18,1,21,4,1,0,6,6,0.18181818181818182,0,0,7.5,7.010869565217392,-2,0.0,-3,-0.6666666666666666,1,-6,-1,-1,-15,-13
218,-3,1,21,5,1,0,6,24,0.7272727272727273,0,0,24.575757575757574,11.648,18,3.6,20,4.5,-16,3,-5,-5,-17,0
219,2,1,21,6,1,0,6,21,0.6363636363636364,0,0,22.833333333333332,14.751445086705202,-3,2.5,-21,-0.6,3,-10,3,0,1,0
220,0,1,21,7,1,1,6,23,0.696969696969697,0,0,22.615384615384617,15.301075268817204,2,2.4285714285714284,5,0.3333333333333333,-1,-5,-1,1,0,0
221,-3,1,21,8,1,1,6,23,0.696969696969697,0,0,23.0,15.342245989304812,0,2.125,-2,0.0,-1,0,18,1,0,0
222,0,1,22,0,0,0,2,2,0.06060606060606061,1,0,2.0,2.0,0,0.0,0,0.0,0,0,0,0,0,0
223,2,1,22,1,1,0,2,2,0.06060606060606061,1,0,2.074074074074074,2.074074074074074,0,0.0,0,0.0,0,0,0,0,0,0
224,0,1,22,2,1,1,2,4,0.12121212121212122,1,0,5.421052631578948,3.4565217391304346,2,1.0,0,0.0,-1,-4,0,-3,3,1
225,-1,1,22,3,1,0,2,4,0.12121212121212122,1,0,4.186046511627907,3.808988764044944,0,0.6666666666666666,-2,0.0,3,1,-1,-3,0,-3
226,0,1,22,4,1,0,2,3,0.09090909090909091,1,0,6.285714285714286,4.508064516129032,-1,0.25,-1,-0.3333333333333333,0,-4,0,-6,1,-1
227,3,1,22,5,1,0,2,3,0.09090909090909091,1,0,5.085106382978723,4.666666666666667,0,0.2,1,0.0,-6,0,0,1,4,-13
228,-1,1,23,0,0,0,15,15,0.45454545454545453,0,0,15.0,15.0,0,0.0,0,0.0,0,0,0,0,0,0
229,-1,1,23,1,1,0,15,14,0.42424242424242425,0,0,15.25925925925926,15.25925925925926,-1,-1.0,0,0.0,0,5,0,0,0,0
230,-1,1,23,2,1,1,15,13,0.3939393939393939,0,0,15.157894736842104,15.217391304347826,-1,-1.0,0,0.0,0,0,0,2,0,0
231,-5,1,23,3,1,0,15,12,0.36363636363636365,0,0,12.414634146341463,13.89655172413793,-1,-1.0,0,0.0,1,-1,0,2,-4,3
232,4,1,23,4,1,0,15,7,0.21212121212121213,0,0,13.666666666666666,13.837606837606838,-5,-2.0,-4,-1.3333333333333333,-3,-1,-6,-1,1,-6
233,8,1,23,5,1,1,15,11,0.3333333333333333,0,0,17.65,14.394160583941606,4,-0.8,9,1.25,-1,1,-1,-5,-2,-1
234,-1,1,23,6,1,1,15,19,0.5757575757575758,0,0,16.0625,14.568627450980392,8,0.6666666666666666,4,1.8,5,1,7,15,13,18
235,-8,1,23,7,1,1,15,18,0.5454545454545454,0,0,18.666666666666668,14.647435897435898,-1,0.42857142857142855,-9,0.0,8,3,5,15,13,18
236,8,1,23,8,1,0,15,10,0.30303030303030304,0,0,14.771428571428572,14.670157068062828,-8,-0.625,-7,-1.0,0,1,-6,13,6,3
237,0,1,24,0,0,0,24,24,0.7272727272727273,0,0,24.0,24.0,0,0.0,0,0.0,0,0,0,0,0,0
238,-4,1,24,1,1,0,24,24,0.7272727272727273,0,0,24.892857142857142,24.892857142857142,0,0.0,0,0.0,0,0,0,3,0,0
239,-6,1,24,2,1,1,24,20,0.6060606060606061,0,0,22.27777777777778,23.869565217391305,-4,-2.0,0,0.0,-3,2,-1,1,3,1
240,-5,1,24,3,1,0,24,14,0.42424242424242425,0,0,17.232558139534884,20.662921348314608,-6,-3.3333333333333335,-2,-3.0,-1,-1,1,3,-3,2
241,4,1,24,4,1,0,24,9,0.2727272727272727,0,0,15.03125,19.173553719008265,-5,-3.75,1,-1.6666666666666667,1,-1,-1,-1,-13,-15
242,-4,1,25,0,0,0,23,23,0.696969696969697,0,0,23.0,23.0,0,0.0,0,0.0,0,0,0,0,0,0
243,3,1,25,1,1,0,23,19,0.5757575757575758,0,0,20.966666666666665,20.966666666666665,-4,-4.0,0,0.0,1,1,-5,0,0,-10
244,1,1,25,2,1,1,23,22,0.6666666666666666,0,0,19.8125,20.565217391304348,3,-0.5,0,0.0,1,-4,-3,1,-2,-4
245,-16,1,25,3,1,1,23,23,0.696969696969697,0,0,21.75,20.924242424242426,1,0.0,-2,2.5,-6,-1,-4,-3,0,-4
246,-2,1,25,4,1,0,23,7,0.21212121212121213,0,0,21.555555555555557,21.147058823529413,-16,-4.0,-17,-4.0,-4,-7,-17,1,0,-1
247,15,1,25,5,1,1,23,5,0.15151515151515152,1,0,17.34285714285714,20.175182481751825,-2,-3.6,14,0.5,0,-1,-1,0,-1,-1
248,-18,1,25,6,1,1,23,20,0.6060606060606061,0,0,16.75,19.81699346405229,15,-0.5,17,3.8,8,5,1,13,18,1
249,13,1,25,7,1,0,23,2,0.06060606060606061,1,0,9.76923076923077,17.776041666666668,-18,-3.0,-33,-2.3333333333333335,7,0,0,-15,0,2
250,6,1,26,0,0,0,25,25,0.7575757575757576,0,0,25.0,25.0,0,0.0,0,0.0,0,0,0,0,0,0
251,-5,1,26,1,1,0,25,31,0.9393939393939394,0,1,30.37037037037037,30.37037037037037,6,6.0,0,0.0,0,0,0,0,0,0
252,0,1,26,2,1,1,25,26,0.7878787878787878,0,0,28.772727272727273,29.653061224489797,-5,0.5,0,0.0,-3,-3,-1,8,0,2
253,1,1,26,3,1,1,25,26,0.7878787878787878,0,0,26.0,29.58,0,0.3333333333333333,5,-3.0,-3,-3,-1,8,0,2
254,-16,1,26,4,1,1,25,27,0.8181818181818182,0,0,27.6875,29.12121212121212,1,0.5,1,-1.6666666666666667,-4,0,-3,-2,0,0
255,8,1,26,5,1,0,25,11,0.3333333333333333,0,0,24.29032258064516,27.577319587628867,-16,-2.8,-17,-5.5,-4,1,-4,1,0,-9
256,5,1,26,6,1,0,25,19,0.5757575757575758,0,0,22.606060606060606,26.315384615384616,8,-1.0,24,0.4,-1,-1,1,-3,-5,-5
257,1,1,26,7,1,1,25,24,0.7272727272727273,0,0,23.125,25.965753424657535,5,-0.14285714285714285,-3,-0.16666666666666666,3,18,-2,0,0,0
258,-2,1,26,8,1,1,25,25,0.7575757575757576,0,0,24.333333333333332,25.901315789473685,1,0.0,-4,-0.7142857142857143,0,1,18,0,0,0
259,1,1,26,9,1,0,25,23,0.696969696969697,0,0,23.083333333333332,25.517045454545453,-2,-0.2222222222222222,-3,-1.0,0,-3,3,0,-3,0
260,-1,1,26,10,1,1,25,24,0.7272727272727273,0,0,23.2,25.392473118279568,1,-0.1,3,-0.5555555555555556,2,-1,-5,0,0,0
261,-10,1,27,0,0,0,32,32,0.9696969696969697,0,1,32.0,32.0,0,0.0,0,0.0,0,0,0,0,0,0
262,1,1,27,1,1,0,32,22,0.6666666666666666,0,0,26.1,26.1,-10,-10.0,0,0.0,0,0,-4,0,-2,0
263,-13,1,27,2,1,1,32,23,0.696969696969697,0,0,21.25,24.41304347826087,1,-4.5,0,0.0,3,1,-4,-2,-4,-1
264,-1,1,27,3,1,0,32,10,0.30303030303030304,0,0,16.266666666666666,20.384615384615383,-13,-7.333333333333333,-14,-1.5,-1,-1,1,-1,-6,3
265,-6,1,27,4,1,0,32,9,0.2727272727272727,0,0,14.2,18.666666666666668,-1,-5.75,12,3.0,-3,1,-2,-15,-11,0
266,1,1,27,5,1,0,32,3,0.09090909090909091,1,0,7.818181818181818,15.858823529411765,-6,-5.8,-5,1.0,0,0,0,-1,1,4
267,-3,1,28,0,0,0,14,14,0.42424242424242425,0,0,14.0,14.0,0,0.0,0,0.0,0,0,0,0,0,0
268,0,1,28,1,1,0,14,11,0.3333333333333333,0,0,11.107142857142858,11.107142857142858,-3,-3.0,0,0.0,-2,0,0,5,0,-1
269,-6,1,28,2,1,1,14,11,0.3333333333333333,0,0,11.944444444444445,11.434782608695652,0,-1.5,0,0.0,0,0,3,0,-1,2
270,-1,1,28,3,1,0,14,5,0.15151515151515152,1,0,8.090909090909092,9.8,-6,-3.0,-6,-1.5,-1,0,-4,-3,-1,1
271,1,1,28,4,1,0,14,4,0.12121212121212122,1,0,7.277777777777778,9.079365079365079,-1,-2.5,5,0.6666666666666666,-1,0,-1,1,-2,1
272,0,1,28,5,1,0,14,5,0.15151515151515152,1,0,5.571428571428571,8.202380952380953,1,-1.8,2,1.0,-1,-1,0,1,1,6
273,-5,1,29,0,0,0,21,21,0.6363636363636364,0,0,21.0,21.0,0,0.0,0,0.0,0,0,0,0,0,0
274,2,1,29,1,1,0,21,16,0.48484848484848486,0,0,18.3,18.3,-5,-5.0,0,0.0,-3,1,-1,1,1,-4
275,-1,1,29,2,1,1,21,18,0.5454545454545454,0,0,16.375,17.630434782608695,2,-1.5,0,0.0,-1,0,0,-3,-4,1
276,-14,1,29,3,1,1,21,17,0.5151515151515151,0,0,17.4,17.560606060606062,-1,-1.3333333333333333,-3,2.0,0,2,-1,1,2,-4
277,-1,1,29,4,1,0,21,3,0.09090909090909091,1,0,17.555555555555557,17.558823529411764,-14,-4.5,-13,-3.0,-12,-18,0,-17,-7,-4
278,3,1,29,5,1,1,21,2,0.06060606060606061,1,0,12.914285714285715,16.37226277372263,-1,-3.8,13,1.0,1,0,0,-1,0,-2
279,2,1,29,6,1,0,21,5,0.15151515151515152,1,0,10.942857142857143,15.267441860465116,3,-2.6666666666666665,4,1.6,4,0,-6,7,1,15
280,1,1,30,0,0,0,16,16,0.48484848484848486,0,0,16.0,16.0,0,0.0,0,0.0,0,0,0,0,0,0
281,-1,1,30,1,1,0,16,17,0.5151515151515151,0,0,17.0,17.0,1,1.0,0,0.0,0,-3,0,0,0,0
282,1,1,32,0,0,0,17,17,0.5151515151515151,0,0,17.0,17.0,0,0.0,0,0.0,0,0,0,0,0,0
283,-2,1,32,1,1,0,17,18,0.5454545454545454,0,0,18.566666666666666,18.566666666666666,1,1.0,0,0.0,1,-5,-3,-4,0,0
284,15,1,32,2,1,0,17,16,0.48484848484848486,0,0,18.0,18.548387096774192,-2,-0.5,0,0.0,1,-5,-3,-4,-12,-1
285,0,1,32,3,1,1,17,31,0.9393939393939394,0,1,28.88235294117647,22.208333333333332,15,4.666666666666667,17,7.0,-3,7,1,0,0,0
286,-3,1,32,4,1,1,17,31,0.9393939393939394,0,1,31.0,23.464285714285715,0,3.5,-15,-0.3333333333333333,0,0,-1,0,0,0
287,0,1,32,5,1,0,17,28,0.8484848484848485,0,1,29.236842105263158,25.79787234042553,-3,2.2,-3,-1.0,0,-6,-1,1,0,0
288,1,1,32,6,1,0,17,28,0.8484848484848485,0,1,27.916666666666668,26.037735849056602,0,1.8333333333333333,3,-0.2,-17,-2,-16,0,0,0
289,3,1,33,0,0,0,19,19,0.5757575757575758,0,0,19.0,19.0,0,0.0,0,0.0,0,0,0,0,0,0
290,7,1,33,1,1,0,19,22,0.6666666666666666,0,0,19.85185185185185,19.85185185185185,3,3.0,0,0.0,0,0,0,0,0,0
291,4,1,33,2,1,1,19,29,0.8787878787878788,0,1,27.8,22.69047619047619,7,5.0,0,0.0,-9,6,-1,1,7,-3
292,7,1,59,0,0,0,20,20,0.6060606060606061,0,0,20.0,20.0,0,0.0,0,0.0,0,0,0,0,0,0
293,2,1,59,1,1,0,20,27,0.8181818181818182,0,0,26.423076923076923,26.423076923076923,7,7.0,0,0.0,0,0,0,0,0,0
294,-1,1,59,2,1,1,20,29,0.8787878787878788,0,1,30.82608695652174,28.489795918367346,2,4.5,0,0.0,0,8,-5,0,15,0
295,0,1,59,3,1,1,20,28,0.8484848484848485,0,1,27.857142857142858,28.410714285714285,-1,2.6666666666666665,-3,-4.0,-3,0,-2,0,0,0
296,-9,1,59,4,1,1,20,28,0.8484848484848485,0,1,28.5,28.413793103448278,0,2.0,1,-2.3333333333333335,0,-2,-3,0,0,0
297,3,1,59,5,1,0,20,19,0.5757575757575758,0,0,26.444444444444443,27.659574468085108,-9,-0.2,-9,-4.0,1,-4,-2,19,1,0
298,1,1,59,6,1,0,20,22,0.6666666666666666,0,0,22.70967741935484,26.432,3,0.3333333333333333,12,-0.8,-5,-16,-3,-16,18,-5
299,0,1,59,7,1,1,20,23,0.696969696969697,0,0,23.296296296296298,25.875,1,0.42857142857142855,-2,-1.0,18,13,-2,0,1,0
300,-1,1,59,8,1,1,20,23,0.696969696969697,0,0,23.0,25.837662337662337,0,0.375,-1,-1.0,18,13,15,0,1,0
301,-2,1,59,9,1,1,20,22,0.6666666666666666,0,0,23.375,25.413978494623656,-1,0.2222222222222222,-1,-1.0,-5,-1,3,2,1,0
302,2,1,59,10,1,0,20,20,0.6060606060606061,0,0,20.833333333333332,25.270833333333332,-2,0.0,-1,-1.0,18,6,3,0,0,1
303,-4,1,60,0,0,0,31,31,0.9393939393939394,0,1,31.0,31.0,0,0.0,0,0.0,0,0,0,0,0,0
304,-3,1,60,1,1,0,31,27,0.8181818181818182,0,0,30.233333333333334,30.233333333333334,-4,-4.0,0,0.0,3,0,-2,-1,1,-3
305,-11,1,60,2,1,1,31,24,0.7272727272727273,0,0,24.526315789473685,28.020408163265305,-3,-3.5,0,0.0,-1,1,3,-3,-5,8
306,-3,1,60,3,1,0,31,13,0.3939393939393939,0,0,20.11627906976744,24.32608695652174,-11,-6.0,-8,-3.5,3,-6,-1,2,-3,-1
307,8,1,60,4,1,0,31,10,0.30303030303030304,0,0,15.485714285714286,21.88976377952756,-3,-5.25,8,0.3333333333333333,1,-1,1,0,-18,-12
308,-15,1,60,5,1,1,31,18,0.5454545454545454,0,0,15.074074074074074,20.694805194805195,8,-2.6,11,3.0,3,5,1,8,15,13
309,13,1,60,6,1,0,31,3,0.09090909090909091,1,0,10.68421052631579,18.713541666666668,-15,-4.666666666666667,-23,-2.2,-18,7,0,0,2,0
310,-2,1,64,0,0,0,26,26,0.7878787878787878,0,0,26.0,26.0,0,0.0,0,0.0,0,0,0,0,0,0
311,-1,1,64,1,1,0,26,24,0.7272727272727273,0,0,24.333333333333332,24.333333333333332,-2,-2.0,0,0.0,0,-10,0,0,3,-4
312,-15,1,64,2,1,1,26,23,0.696969696969697,0,0,22.63157894736842,23.6734693877551,-1,-1.5,0,0.0,1,3,1,-3,-3,-5
313,1,1,64,3,1,0,26,8,0.24242424242424243,0,0,16.25581395348837,20.206521739130434,-15,-6.0,-14,-6.5,-1,-2,1,-13,-1,-6
314,7,1,64,4,1,0,26,9,0.2727272727272727,0,0,14.228571428571428,18.559055118110237,1,-4.25,16,1.0,-1,1,-2,-3,0,-18
315,-14,1,64,5,1,1,26,16,0.48484848484848486,0,0,14.576923076923077,17.88235294117647,7,-2.0,6,2.25,3,-3,2,1,5,8
316,15,1,64,6,1,0,26,2,0.06060606060606061,1,0,7.1,15.647668393782384,-14,-4.0,-21,-2.4,-18,0,0,-15,0,2
317,1,1,66,0,0,0,27,27,0.8181818181818182,0,0,27.0,27.0,0,0.0,0,0.0,0,0,0,0,0,0
318,0,1,66,1,1,0,27,28,0.8484848484848485,0,1,27.862068965517242,27.862068965517242,1,1.0,0,0.0,3,0,0,0,0,0
319,-6,1,66,2,1,1,27,28,0.8484848484848485,0,1,29.2,28.408163265306122,0,0.5,0,0.0,8,-5,-3,2,0,15
320,-17,1,66,3,1,1,27,22,0.6666666666666666,0,0,25.176470588235293,27.575757575757574,-6,-1.6666666666666667,-6,-3.5,-1,-4,2,1,-3,0
321,2,1,66,4,1,0,27,5,0.15151515151515152,1,0,19.147058823529413,24.71,-17,-5.5,-11,-6.0,-1,0,-1,-7,1,-4
322,3,1,66,5,1,0,27,7,0.21212121212121213,0,0,16.5,22.71969696969697,2,-4.0,19,0.25,-1,-14,-12,-3,-16,0
323,1,1,66,6,1,0,27,10,0.30303030303030304,0,0,13.6875,20.95731707317073,3,-2.8333333333333335,1,0.4,5,-1,-1,3,-1,7
324,0,1,88,0,0,0,22,22,0.6666666666666666,0,0,22.0,22.0,0,0.0,0,0.0,0,0,0,0,0,0
325,-3,1,88,1,1,0,22,22,0.6666666666666666,0,0,22.107142857142858,22.107142857142858,0,0.0,0,0.0,0,0,0,0,0,3
326,0,1,88,2,1,1,22,19,0.5757575757575758,0,0,21.0,21.67391304347826,-3,-1.5,0,0.0,2,-1,0,-4,1,3
327,0,1,88,3,1,1,22,19,0.5757575757575758,0,0,18.7,21.142857142857142,0,-1.0,3,0.0,2,-1,2,-4,1,3
328,0,1,88,4,1,0,22,19,0.5757575757575758,0,0,20.545454545454547,20.921348314606742,0,-0.75,0,0.0,-1,2,-3,0,-1,-6
329,3,1,88,5,1,0,22,19,0.5757575757575758,0,0,21.29032258064516,21.016666666666666,0,-0.6,0,0.0,-14,-12,-18,-17,19,-3
330,-10,1,88,6,1,1,22,22,0.6666666666666666,0,0,23.352941176470587,21.306569343065693,3,0.0,3,0.6,2,-3,-1,-3,3,18
331,6,1,88,7,1,0,22,12,0.36363636363636365,0,0,16.8,20.49700598802395,-10,-1.4285714285714286,-13,-1.6666666666666667,-1,3,5,7,-3,1
332,-4,1,88,8,1,1,22,18,0.5454545454545454,0,0,17.0,20.122994652406415,6,-0.5,16,0.8571428571428571,3,1,4,3,18,0
333,-2,1,98,0,0,0,12,12,0.36363636363636365,0,0,12.0,12.0,0,0.0,0,0.0,0,0,0,0,0,0
334,0,1,98,1,1,0,12,10,0.30303030303030304,0,0,10.071428571428571,10.071428571428571,-2,-2.0,0,0.0,0,0,0,-3,5,0
335,-3,1,98,2,1,1,12,10,0.30303030303030304,0,0,10.444444444444445,10.217391304347826,0,-1.0,0,0.0,0,3,1,0,0,-1
336,-1,1,98,3,1,0,12,7,0.21212121212121213,0,0,9.452380952380953,9.852272727272727,-3,-1.6666666666666667,-3,-0.5,0,-3,2,1,0,-1
337,1,1,98,4,1,0,12,6,0.18181818181818182,0,0,10.393939393939394,10.0,-1,-1.5,2,0.3333333333333333,-1,-6,0,-1,1,-5
338,5,1,98,5,1,0,12,7,0.21212121212121213,0,0,9.0,9.728915662650602,1,-1.0,2,0.75,1,-1,-1,6,5,3
339,0,2,1,0,0,0,1,1,0.03125,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,0,0,0
340,2,2,1,1,1,0,1,1,0.03125,1,0,1.0,1.0,0,0.0,0,0.0,0,0,0,0,0,0
341,1,2,1,2,1,0,1,3,0.09375,1,0,4.891891891891892,2.5483870967741935,2,1.0,0,0.0,-2,0,0,2,0,-7
342,6,2,1,3,1,0,1,4,0.125,1,0,10.173913043478262,5.071942446043166,1,1.0,-1,0.5,1,-1,-5,-3,2,-1
343,-1,2,1,4,1,1,1,10,0.3125,0,0,11.552631578947368,6.463276836158192,6,2.25,5,2.0,0,-2,1,3,8,2
344,-2,2,1,5,1,1,1,9,0.28125,0,0,10.4375,7.07177033492823,-1,1.6,-7,-0.25,-3,-2,-1,-2,-2,-2
345,6,2,1,6,1,0,1,7,0.21875,0,0,7.846153846153846,7.117117117117117,-2,1.0,-1,-0.4,-1,1,1,-3,-2,-2
346,0,2,1,7,1,0,1,13,0.40625,0,0,7.6,7.127753303964758,6,1.7142857142857142,8,1.0,-2,-2,-2,-2,-1,0
347,4,2,3,0,0,0,2,2,0.0625,1,0,2.0,2.0,0,0.0,0,0.0,0,0,0,0,0,0
348,0,2,4,0,0,0,19,19,0.59375,0,0,19.0,19.0,0,0.0,0,0.0,0,0,0,0,0,0
349,-10,2,5,0,0,0,15,15,0.46875,0,0,15.0,15.0,0,0.0,0,0.0,0,0,0,0,0,0
350,-2,2,5,1,1,0,15,5,0.15625,1,0,11.5625,11.5625,-10,-10.0,0,0.0,0,-11,-2,0,-4,-1
351,0,2,5,2,1,0,15,3,0.09375,1,0,10.135593220338983,10.878048780487806,-2,-6.0,0,0.0,1,-1,0,-5,-17,-6
352,1,2,5,3,1,1,15,3,0.09375,1,0,6.88,9.722543352601155,0,-4.0,2,5.0,0,-1,0,0,0,0
353,0,2,5,4,1,1,15,4,0.125,1,0,3.28125,8.717073170731707,1,-2.75,1,3.6666666666666665,1,-2,0,1,-1,0
354,-2,2,6,0,0,0,4,4,0.125,1,0,4.0,4.0,0,0.0,0,0.0,0,0,0,0,0,0
355,-1,2,6,1,1,0,4,2,0.0625,1,0,4.492063492063492,4.492063492063492,-2,-2.0,0,0.0,0,0,0,-11,-4,0
356,2,2,6,2,1,0,4,1,0.03125,1,0,2.3728813559322033,3.4672131147540983,-1,-1.5,0,0.0,0,0,0,-5,-7,-6
357,0,2,7,0,0,0,3,3,0.09375,1,0,3.0,3.0,0,0.0,0,0.0,0,0,0,0,0,0
358,0,2,9,0,0,0,7,7,0.21875,0,0,7.0,7.0,0,0.0,0,0.0,0,0,0,0,0,0
359,-5,2,9,1,1,0,7,7,0.21875,0,0,6.790322580645161,6.790322580645161,0,0.0,0,0.0,-4,-11,2,0,0,-1
360,-1,2,9,2,1,0,7,2,0.0625,1,0,4.491228070175438,5.689075630252101,-5,-2.5,0,0.0,-2,0,0,-7,-6,-1
361,0,2,9,3,1,1,7,1,0.03125,1,0,1.537037037037037,4.393063583815029,-1,-2.0,4,-0.5,0,0,0,0,0,0
362,0,2,9,4,1,1,7,1,0.03125,1,0,1.0,3.8634146341463413,0,-1.5,1,0.0,0,0,0,-2,1,1
363,8,2,10,0,0,0,13,13,0.40625,0,0,13.0,13.0,0,0.0,0,0.0,0,0,0,0,0,0
364,-16,2,10,1,1,1,13,21,0.65625,0,0,18.4,18.4,8,8.0,0,0.0,0,0,0,0,0,0
365,0,2,10,2,1,0,13,5,0.15625,1,0,18.112903225806452,18.134328358208954,-16,-4.0,0,0.0,-2,-17,-10,-11,-8,0
366,4,2,10,3,1,0,13,5,0.15625,1,0,13.431034482758621,15.952,0,-2.6666666666666665,16,-4.0,1,-2,1,-5,2,2
367,0,2,10,4,1,1,13,9,0.28125,0,0,11.320754716981131,14.573033707865168,4,-1.0,4,-1.3333333333333333,-3,3,1,6,3,8
368,-2,2,10,5,1,0,13,9,0.28125,0,0,8.80952380952381,13.964824120603016,0,-0.8,-4,-2.0,-3,3,1,3,6,8
369,2,2,10,6,1,1,13,7,0.21875,0,0,8.3,13.69377990430622,-2,-1.0,-2,-2.0,-1,1,1,-3,-1,-2
370,2,2,12,0,0,0,3,3,0.09375,1,0,3.0,3.0,0,0.0,0,0.0,0,0,0,0,0,0
371,0,2,12,1,1,0,3,5,0.15625,1,0,2.7796610169491527,2.7796610169491527,2,2.0,0,0.0,0,0,0,0,0,0
372,1,2,12,2,1,0,3,5,0.15625,1,0,4.928571428571429,3.8260869565217392,0,1.0,0,0.0,2,-7,0,-1,-4,-10
373,1,2,12,3,1,1,3,6,0.1875,0,0,8.174603174603174,5.365168539325842,1,1.0,1,-0.5,0,-1,0,3,-3,4
374,1,2,14,0,0,0,6,6,0.1875,0,0,6.0,6.0,0,0.0,0,0.0,0,0,0,0,0,0
375,14,2,14,1,1,0,6,7,0.21875,0,0,6.043478260869565,6.043478260869565,1,1.0,0,0.0,0,0,0,0,0,0
376,0,2,14,2,1,0,6,21,0.65625,0,0,7.0,6.185185185185185,14,7.5,0,0.0,-1,8,-1,0,0,0
